doc_id,swift_msg_id,commodity,unit_price,market_avg,qty,vessel_id,price_deviation
SHIP_V_1346,sdv-id-yhHEAV,Ready-made Garments,29,8.5,724,SHIP_V_1346,2.411764705882353
SHIP_V_1984,sdv-id-dMzNbO,Industrial Chemicals,1041,50.0,834,SHIP_V_1984,19.82
SHIP_V_1745,sdv-id-fyjdFT,Smartphones,86,300.0,1566,SHIP_V_1745,-0.7133333333333334
SHIP_V_1307,sdv-id-dbZwbB,Industrial Chemicals,1238,50.0,1855,SHIP_V_1307,23.76
SHIP_V_1203,sdv-id-KsSqMe,Ready-made Garments,320,8.5,346,SHIP_V_1203,36.64705882352941
SHIP_V_1831,sdv-id-AYjCvb,Solar Panels,945,120.0,1638,SHIP_V_1831,6.875
SHIP_V_1427,sdv-id-xpDtDs,Smartphones,852,300.0,185,SHIP_V_1427,1.84
SHIP_V_1741,sdv-id-qTFbyS,Ready-made Garments,105,8.5,584,SHIP_V_1741,11.352941176470589
SHIP_V_1183,sdv-id-khdEKh,Industrial Chemicals,181,50.0,1738,SHIP_V_1183,2.62
SHIP_V_1306,sdv-id-QFJIpm,Smartphones,725,300.0,1111,SHIP_V_1306,1.4166666666666667
SHIP_V_1230,sdv-id-HpZGQB,Solar Panels,1733,120.0,925,SHIP_V_1230,13.441666666666666
SHIP_V_1910,sdv-id-UrAphV,Raw Jute,884,5.0,474,SHIP_V_1910,175.8
SHIP_V_1751,sdv-id-RwIUcP,Raw Jute,873,5.0,483,SHIP_V_1751,173.6
SHIP_V_1644,sdv-id-AMdESG,Ready-made Garments,835,8.5,1677,SHIP_V_1644,97.23529411764706
SHIP_V_1510,sdv-id-tMvDGj,Raw Jute,1584,5.0,799,SHIP_V_1510,315.8
SHIP_V_1671,sdv-id-imCwuF,Smartphones,611,300.0,1937,SHIP_V_1671,1.0366666666666666
SHIP_V_1463,sdv-id-ywoPGa,Raw Jute,1858,5.0,1113,SHIP_V_1463,370.6
SHIP_V_1819,sdv-id-dLbyzz,Ready-made Garments,1206,8.5,938,SHIP_V_1819,140.88235294117646
SHIP_V_1888,sdv-id-TYgAcm,Solar Panels,902,120.0,1350,SHIP_V_1888,6.516666666666667
SHIP_V_1962,sdv-id-aCvXIc,Industrial Chemicals,1403,50.0,916,SHIP_V_1962,27.06
SHIP_V_1617,sdv-id-iXOHyQ,Raw Jute,452,5.0,655,SHIP_V_1617,89.4
SHIP_V_1408,sdv-id-aJLrGo,Ready-made Garments,157,8.5,1220,SHIP_V_1408,17.470588235294116
SHIP_V_1090,sdv-id-yDMfsN,Raw Jute,277,5.0,752,SHIP_V_1090,54.4
SHIP_V_1295,sdv-id-dPDhhl,Ready-made Garments,436,8.5,868,SHIP_V_1295,50.294117647058826
SHIP_V_1845,sdv-id-nGUyiV,Raw Jute,347,5.0,409,SHIP_V_1845,68.4
SHIP_V_1170,sdv-id-edzjmG,Solar Panels,1618,120.0,1204,SHIP_V_1170,12.483333333333333
SHIP_V_1053,sdv-id-JyCtSY,Ready-made Garments,520,8.5,197,SHIP_V_1053,60.1764705882353
SHIP_V_1002,sdv-id-DYyxcJ,Ready-made Garments,998,8.5,190,SHIP_V_1002,116.41176470588236
SHIP_V_1544,sdv-id-pUUMFR,Ready-made Garments,576,8.5,1096,SHIP_V_1544,66.76470588235294
SHIP_V_1959,sdv-id-PRCvGQ,Raw Jute,1041,5.0,1832,SHIP_V_1959,207.2
SHIP_V_1303,sdv-id-AIvvMv,Raw Jute,57,5.0,825,SHIP_V_1303,10.4
SHIP_V_1911,sdv-id-xXmjXP,Ready-made Garments,140,8.5,1527,SHIP_V_1911,15.470588235294118
SHIP_V_1054,sdv-id-RoKeXj,Smartphones,645,300.0,457,SHIP_V_1054,1.15
SHIP_V_1362,sdv-id-IAKeiq,Raw Jute,779,5.0,1428,SHIP_V_1362,154.8
SHIP_V_1282,sdv-id-CqWDFa,Industrial Chemicals,274,50.0,997,SHIP_V_1282,4.48
SHIP_V_1220,sdv-id-RDqMFK,Industrial Chemicals,1982,50.0,1004,SHIP_V_1220,38.64
SHIP_V_1360,sdv-id-HVUNjp,Raw Jute,860,5.0,853,SHIP_V_1360,171.0
SHIP_V_1490,sdv-id-oqpTAY,Solar Panels,137,120.0,618,SHIP_V_1490,0.1416666666666666
SHIP_V_1643,sdv-id-ZHoWnG,Raw Jute,574,5.0,597,SHIP_V_1643,113.8
SHIP_V_1222,sdv-id-ERziPW,Industrial Chemicals,1279,50.0,185,SHIP_V_1222,24.58
SHIP_V_1075,sdv-id-rCXkug,Raw Jute,1155,5.0,1540,SHIP_V_1075,230.0
SHIP_V_1471,sdv-id-UzwloR,Ready-made Garments,1442,8.5,981,SHIP_V_1471,168.64705882352942
SHIP_V_1788,sdv-id-xzqOZS,Solar Panels,685,120.0,402,SHIP_V_1788,4.708333333333333
SHIP_V_1252,sdv-id-zXutbo,Industrial Chemicals,1074,50.0,1036,SHIP_V_1252,20.48
SHIP_V_1989,sdv-id-hRtUbE,Industrial Chemicals,1090,50.0,1448,SHIP_V_1989,20.8
SHIP_V_1331,sdv-id-eoJzzi,Ready-made Garments,1287,8.5,1157,SHIP_V_1331,150.41176470588235
SHIP_V_1774,sdv-id-YYuAfV,Raw Jute,341,5.0,1139,SHIP_V_1774,67.2
SHIP_V_1699,sdv-id-ILAhJS,Ready-made Garments,154,8.5,527,SHIP_V_1699,17.11764705882353
SHIP_V_1677,sdv-id-GWKfsY,Raw Jute,990,5.0,310,SHIP_V_1677,197.0
SHIP_V_1241,sdv-id-QuMOvj,Ready-made Garments,392,8.5,137,SHIP_V_1241,45.11764705882353
SHIP_V_1094,sdv-id-CfIJiL,Raw Jute,377,5.0,1028,SHIP_V_1094,74.4
SHIP_V_1827,sdv-id-YpqkvX,Industrial Chemicals,2307,50.0,150,SHIP_V_1827,45.14
SHIP_V_1759,sdv-id-pHCBzq,Industrial Chemicals,132,50.0,1728,SHIP_V_1759,1.64
SHIP_V_1821,sdv-id-ZuCoPh,Industrial Chemicals,1523,50.0,672,SHIP_V_1821,29.46
SHIP_V_1812,sdv-id-jyAucb,Ready-made Garments,772,8.5,1074,SHIP_V_1812,89.82352941176471
SHIP_V_1055,sdv-id-fUAEQa,Smartphones,214,300.0,1923,SHIP_V_1055,-0.2866666666666667
SHIP_V_1345,sdv-id-gHBkNE,Raw Jute,1343,5.0,199,SHIP_V_1345,267.6
SHIP_V_1852,sdv-id-QakZkc,Solar Panels,187,120.0,1737,SHIP_V_1852,0.5583333333333333
SHIP_V_1451,sdv-id-zqndua,Industrial Chemicals,323,50.0,548,SHIP_V_1451,5.46
SHIP_V_1773,sdv-id-ABYZKJ,Raw Jute,2349,5.0,1532,SHIP_V_1773,468.8
SHIP_V_1916,sdv-id-JIKOHL,Ready-made Garments,1677,8.5,844,SHIP_V_1916,196.2941176470588
SHIP_V_1777,sdv-id-tpUuca,Industrial Chemicals,989,50.0,1054,SHIP_V_1777,18.78
SHIP_V_1061,sdv-id-qGlhvc,Smartphones,261,300.0,1309,SHIP_V_1061,-0.13
SHIP_V_1243,sdv-id-XwaRrB,Ready-made Garments,115,8.5,676,SHIP_V_1243,12.529411764705882
SHIP_V_1746,sdv-id-cPKxez,Ready-made Garments,9,8.5,267,SHIP_V_1746,0.0588235294117647
SHIP_V_1860,sdv-id-nBimqU,Industrial Chemicals,896,50.0,964,SHIP_V_1860,16.92
SHIP_V_1170,sdv-id-dVAQgp,Raw Jute,1769,5.0,361,SHIP_V_1170,352.8
SHIP_V_1396,sdv-id-eDyFFC,Solar Panels,1725,120.0,235,SHIP_V_1396,13.375
SHIP_V_1679,sdv-id-TODbon,Ready-made Garments,642,8.5,1339,SHIP_V_1679,74.52941176470588
SHIP_V_1779,sdv-id-anoxUA,Raw Jute,1150,5.0,272,SHIP_V_1779,229.0
SHIP_V_1003,sdv-id-ltqbzX,Industrial Chemicals,20,50.0,605,SHIP_V_1003,-0.6
SHIP_V_1234,sdv-id-GNMJQC,Industrial Chemicals,827,50.0,1200,SHIP_V_1234,15.54
SHIP_V_1487,sdv-id-WEcFCG,Industrial Chemicals,779,50.0,1207,SHIP_V_1487,14.58
SHIP_V_1008,sdv-id-wwgswK,Smartphones,40,300.0,389,SHIP_V_1008,-0.8666666666666667
SHIP_V_1157,sdv-id-uuRUmy,Smartphones,463,300.0,489,SHIP_V_1157,0.5433333333333333
SHIP_V_1704,sdv-id-DBBgSK,Solar Panels,304,120.0,1874,SHIP_V_1704,1.5333333333333334
SHIP_V_1533,sdv-id-ckwpiZ,Solar Panels,160,120.0,527,SHIP_V_1533,0.3333333333333333
SHIP_V_1405,sdv-id-ywVJHC,Raw Jute,458,5.0,1244,SHIP_V_1405,90.6
SHIP_V_1469,sdv-id-jNhwOA,Smartphones,554,300.0,950,SHIP_V_1469,0.8466666666666667
SHIP_V_1737,sdv-id-wxDkKa,Raw Jute,601,5.0,1042,SHIP_V_1737,119.2
SHIP_V_1507,sdv-id-pbcMdZ,Smartphones,1264,300.0,1632,SHIP_V_1507,3.213333333333334
SHIP_V_1798,sdv-id-JhPZax,Industrial Chemicals,136,50.0,1871,SHIP_V_1798,1.72
SHIP_V_1547,sdv-id-nuwXyP,Ready-made Garments,786,8.5,1183,SHIP_V_1547,91.47058823529412
SHIP_V_1477,sdv-id-TdCIdv,Ready-made Garments,3,8.5,487,SHIP_V_1477,-0.6470588235294118
SHIP_V_1818,sdv-id-fuMGen,Ready-made Garments,14,8.5,1689,SHIP_V_1818,0.6470588235294118
SHIP_V_1403,sdv-id-yPxWVd,Smartphones,764,300.0,1871,SHIP_V_1403,1.5466666666666666
SHIP_V_1346,sdv-id-pVuXPG,Industrial Chemicals,175,50.0,1268,SHIP_V_1346,2.5
SHIP_V_1954,sdv-id-nJWVag,Solar Panels,671,120.0,796,SHIP_V_1954,4.591666666666667
SHIP_V_1288,sdv-id-BawpHs,Smartphones,395,300.0,1536,SHIP_V_1288,0.3166666666666666
SHIP_V_1528,sdv-id-UlSRbE,Smartphones,1026,300.0,260,SHIP_V_1528,2.42
SHIP_V_1844,sdv-id-NpLmUh,Ready-made Garments,429,8.5,791,SHIP_V_1844,49.47058823529411
SHIP_V_1585,sdv-id-RrDIxD,Solar Panels,294,120.0,1366,SHIP_V_1585,1.45
SHIP_V_1062,sdv-id-oQixsM,Industrial Chemicals,1327,50.0,1522,SHIP_V_1062,25.54
SHIP_V_1954,sdv-id-bzQFco,Solar Panels,1176,120.0,396,SHIP_V_1954,8.8
SHIP_V_1439,sdv-id-FnfBuY,Smartphones,155,300.0,244,SHIP_V_1439,-0.4833333333333333
SHIP_V_1513,sdv-id-wCpSck,Raw Jute,2635,5.0,1074,SHIP_V_1513,526.0
SHIP_V_1665,sdv-id-zWlTFM,Industrial Chemicals,36,50.0,547,SHIP_V_1665,-0.28
SHIP_V_1509,sdv-id-rqUjUn,Smartphones,553,300.0,1454,SHIP_V_1509,0.8433333333333334
SHIP_V_1486,sdv-id-lSLSgg,Smartphones,781,300.0,1299,SHIP_V_1486,1.6033333333333333
SHIP_V_1201,sdv-id-QVEJmz,Smartphones,747,300.0,1326,SHIP_V_1201,1.49
SHIP_V_1931,sdv-id-vmtNsE,Solar Panels,1025,120.0,858,SHIP_V_1931,7.541666666666667
SHIP_V_1826,sdv-id-GGYmkI,Industrial Chemicals,807,50.0,1716,SHIP_V_1826,15.14
SHIP_V_1871,sdv-id-MIfBlp,Smartphones,62,300.0,1658,SHIP_V_1871,-0.7933333333333333
SHIP_V_1211,sdv-id-ElIcUg,Smartphones,581,300.0,1760,SHIP_V_1211,0.9366666666666666
SHIP_V_1081,sdv-id-JbNbjX,Smartphones,1928,300.0,1075,SHIP_V_1081,5.426666666666667
SHIP_V_1335,sdv-id-hDPZJC,Solar Panels,771,120.0,1568,SHIP_V_1335,5.425
SHIP_V_1423,sdv-id-IklCKO,Ready-made Garments,635,8.5,642,SHIP_V_1423,73.70588235294117
SHIP_V_1875,sdv-id-pxnESF,Raw Jute,42,5.0,1044,SHIP_V_1875,7.4
SHIP_V_1913,sdv-id-mhGZRt,Raw Jute,1585,5.0,1608,SHIP_V_1913,316.0
SHIP_V_1366,sdv-id-pLjHDv,Solar Panels,142,120.0,753,SHIP_V_1366,0.1833333333333333
SHIP_V_1137,sdv-id-DHGxvM,Raw Jute,1112,5.0,1624,SHIP_V_1137,221.4
SHIP_V_1554,sdv-id-ZdDZmf,Solar Panels,1420,120.0,1336,SHIP_V_1554,10.833333333333334
SHIP_V_1923,sdv-id-mHKpuS,Smartphones,301,300.0,422,SHIP_V_1923,0.0033333333333333
SHIP_V_1859,sdv-id-lSFtDJ,Raw Jute,1122,5.0,270,SHIP_V_1859,223.4
SHIP_V_1463,sdv-id-yrdvnS,Smartphones,1279,300.0,985,SHIP_V_1463,3.263333333333333
SHIP_V_1819,sdv-id-bOeJwC,Smartphones,1094,300.0,1240,SHIP_V_1819,2.6466666666666665
SHIP_V_1716,sdv-id-XCwihJ,Ready-made Garments,3,8.5,1922,SHIP_V_1716,-0.6470588235294118
SHIP_V_1781,sdv-id-ilQoFY,Ready-made Garments,230,8.5,134,SHIP_V_1781,26.058823529411764
SHIP_V_1728,sdv-id-ZJuRAL,Industrial Chemicals,1034,50.0,430,SHIP_V_1728,19.68
SHIP_V_1650,sdv-id-HFhqnf,Raw Jute,1738,5.0,1894,SHIP_V_1650,346.6
SHIP_V_1772,sdv-id-FvHnhg,Solar Panels,111,120.0,606,SHIP_V_1772,-0.075
SHIP_V_1972,sdv-id-BShXEJ,Ready-made Garments,583,8.5,1445,SHIP_V_1972,67.58823529411765
SHIP_V_1043,sdv-id-FOOGkI,Smartphones,408,300.0,1569,SHIP_V_1043,0.36
SHIP_V_1338,sdv-id-WjQhGW,Ready-made Garments,926,8.5,1656,SHIP_V_1338,107.94117647058825
SHIP_V_1355,sdv-id-UeLsEi,Ready-made Garments,1254,8.5,238,SHIP_V_1355,146.52941176470588
SHIP_V_1508,sdv-id-DuylEt,Smartphones,1169,300.0,1225,SHIP_V_1508,2.8966666666666665
SHIP_V_1672,sdv-id-tirFXJ,Smartphones,1131,300.0,352,SHIP_V_1672,2.77
SHIP_V_1410,sdv-id-MRyKma,Smartphones,200,300.0,1898,SHIP_V_1410,-0.3333333333333333
SHIP_V_1864,sdv-id-XgskDm,Raw Jute,659,5.0,1639,SHIP_V_1864,130.8
SHIP_V_1733,sdv-id-shSRHN,Smartphones,411,300.0,1600,SHIP_V_1733,0.37
SHIP_V_1603,sdv-id-fadzyo,Industrial Chemicals,1439,50.0,732,SHIP_V_1603,27.78
SHIP_V_1470,sdv-id-WYIslJ,Ready-made Garments,314,8.5,636,SHIP_V_1470,35.94117647058823
SHIP_V_1803,sdv-id-PIGiIY,Raw Jute,1110,5.0,877,SHIP_V_1803,221.0
SHIP_V_1653,sdv-id-qeUJBb,Smartphones,167,300.0,808,SHIP_V_1653,-0.4433333333333333
SHIP_V_1488,sdv-id-AHsUuF,Raw Jute,731,5.0,559,SHIP_V_1488,145.2
SHIP_V_1892,sdv-id-CtbzDr,Raw Jute,1329,5.0,135,SHIP_V_1892,264.8
SHIP_V_1900,sdv-id-dAHSFD,Smartphones,841,300.0,1137,SHIP_V_1900,1.8033333333333332
SHIP_V_1923,sdv-id-WZArNq,Ready-made Garments,414,8.5,386,SHIP_V_1923,47.705882352941174
SHIP_V_1424,sdv-id-rSLsNy,Raw Jute,1326,5.0,918,SHIP_V_1424,264.2
SHIP_V_1633,sdv-id-rYbPzL,Smartphones,1522,300.0,1237,SHIP_V_1633,4.073333333333333
SHIP_V_1968,sdv-id-AbghPS,Raw Jute,1665,5.0,349,SHIP_V_1968,332.0
SHIP_V_1170,sdv-id-KODUHJ,Raw Jute,531,5.0,288,SHIP_V_1170,105.2
SHIP_V_1100,sdv-id-PIEmWB,Ready-made Garments,406,8.5,1679,SHIP_V_1100,46.76470588235294
SHIP_V_1465,sdv-id-KLZFTx,Solar Panels,2381,120.0,785,SHIP_V_1465,18.841666666666665
SHIP_V_1274,sdv-id-ZZwiUZ,Industrial Chemicals,1338,50.0,182,SHIP_V_1274,25.76
SHIP_V_1730,sdv-id-sDRIKK,Smartphones,556,300.0,935,SHIP_V_1730,0.8533333333333334
SHIP_V_1265,sdv-id-jrbXzf,Industrial Chemicals,507,50.0,390,SHIP_V_1265,9.14
SHIP_V_1374,sdv-id-hliqJn,Solar Panels,138,120.0,683,SHIP_V_1374,0.15
SHIP_V_1529,sdv-id-cRpPTJ,Solar Panels,646,120.0,894,SHIP_V_1529,4.383333333333334
SHIP_V_1105,sdv-id-mKZJAv,Ready-made Garments,68,8.5,1098,SHIP_V_1105,7.0
SHIP_V_1857,sdv-id-Psgxax,Ready-made Garments,110,8.5,201,SHIP_V_1857,11.941176470588236
SHIP_V_1841,sdv-id-bigWpF,Solar Panels,260,120.0,1861,SHIP_V_1841,1.1666666666666667
SHIP_V_1494,sdv-id-jfzQDG,Raw Jute,1384,5.0,1318,SHIP_V_1494,275.8
SHIP_V_1835,sdv-id-bmDbZt,Smartphones,449,300.0,940,SHIP_V_1835,0.4966666666666666
SHIP_V_1391,sdv-id-AZnWfE,Smartphones,400,300.0,717,SHIP_V_1391,0.3333333333333333
SHIP_V_1101,sdv-id-GZABCr,Solar Panels,457,120.0,1685,SHIP_V_1101,2.808333333333333
SHIP_V_1008,sdv-id-vOWFWY,Solar Panels,15,120.0,1517,SHIP_V_1008,-0.875
SHIP_V_1618,sdv-id-DwCwiZ,Solar Panels,183,120.0,1022,SHIP_V_1618,0.525
SHIP_V_1922,sdv-id-IvDobB,Ready-made Garments,1243,8.5,1018,SHIP_V_1922,145.23529411764707
SHIP_V_1116,sdv-id-pNMHGj,Industrial Chemicals,211,50.0,1420,SHIP_V_1116,3.22
SHIP_V_1106,sdv-id-YhAOnK,Ready-made Garments,311,8.5,1241,SHIP_V_1106,35.588235294117645
SHIP_V_1653,sdv-id-SlzPJl,Ready-made Garments,991,8.5,917,SHIP_V_1653,115.58823529411764
SHIP_V_1638,sdv-id-fmPdSI,Raw Jute,382,5.0,1573,SHIP_V_1638,75.4
SHIP_V_1652,sdv-id-btsKwj,Solar Panels,156,120.0,908,SHIP_V_1652,0.3
SHIP_V_1504,sdv-id-SqJYtT,Raw Jute,798,5.0,1934,SHIP_V_1504,158.6
SHIP_V_1231,sdv-id-VpDRxt,Ready-made Garments,508,8.5,1610,SHIP_V_1231,58.76470588235294
SHIP_V_1419,sdv-id-CYnpRP,Ready-made Garments,21,8.5,810,SHIP_V_1419,1.4705882352941178
SHIP_V_1344,sdv-id-Qgexmw,Industrial Chemicals,135,50.0,1608,SHIP_V_1344,1.7
SHIP_V_1470,sdv-id-FZBIsO,Ready-made Garments,572,8.5,1352,SHIP_V_1470,66.29411764705883
SHIP_V_1973,sdv-id-DcuJNF,Solar Panels,1456,120.0,810,SHIP_V_1973,11.133333333333333
SHIP_V_1679,sdv-id-FEAxNK,Industrial Chemicals,2226,50.0,636,SHIP_V_1679,43.52
SHIP_V_1522,sdv-id-GaoIBU,Raw Jute,1867,5.0,1157,SHIP_V_1522,372.4
SHIP_V_1425,sdv-id-wozjwO,Smartphones,954,300.0,1817,SHIP_V_1425,2.18
SHIP_V_1831,sdv-id-CWAGSU,Ready-made Garments,1889,8.5,1115,SHIP_V_1831,221.23529411764707
SHIP_V_1031,sdv-id-ECwrpy,Raw Jute,970,5.0,722,SHIP_V_1031,193.0
SHIP_V_1883,sdv-id-odGhQU,Raw Jute,116,5.0,281,SHIP_V_1883,22.2
SHIP_V_1890,sdv-id-TQDZnj,Raw Jute,606,5.0,1280,SHIP_V_1890,120.2
SHIP_V_1354,sdv-id-cVrHBl,Smartphones,184,300.0,1645,SHIP_V_1354,-0.3866666666666666
SHIP_V_1589,sdv-id-BIIaPW,Ready-made Garments,694,8.5,891,SHIP_V_1589,80.6470588235294
SHIP_V_1562,sdv-id-AkYzlS,Ready-made Garments,1665,8.5,295,SHIP_V_1562,194.8823529411765
SHIP_V_1724,sdv-id-njtZaX,Industrial Chemicals,741,50.0,921,SHIP_V_1724,13.82
SHIP_V_1890,sdv-id-fAQlTm,Smartphones,610,300.0,762,SHIP_V_1890,1.0333333333333334
SHIP_V_1341,sdv-id-RMsmgr,Ready-made Garments,496,8.5,181,SHIP_V_1341,57.35294117647059
SHIP_V_1391,sdv-id-tRIjIN,Raw Jute,1213,5.0,1553,SHIP_V_1391,241.6
SHIP_V_1840,sdv-id-prQxSd,Ready-made Garments,384,8.5,803,SHIP_V_1840,44.1764705882353
SHIP_V_1550,sdv-id-JGAzbO,Industrial Chemicals,396,50.0,1476,SHIP_V_1550,6.92
SHIP_V_1878,sdv-id-kJPRGX,Smartphones,1597,300.0,1156,SHIP_V_1878,4.323333333333333
SHIP_V_1079,sdv-id-OzszYb,Ready-made Garments,214,8.5,702,SHIP_V_1079,24.176470588235293
SHIP_V_1081,sdv-id-wdCfIL,Industrial Chemicals,1366,50.0,857,SHIP_V_1081,26.32
SHIP_V_1128,sdv-id-bBgoYn,Solar Panels,662,120.0,382,SHIP_V_1128,4.516666666666667
SHIP_V_1751,sdv-id-SPInRi,Solar Panels,994,120.0,668,SHIP_V_1751,7.283333333333333
SHIP_V_1258,sdv-id-fhmUwn,Ready-made Garments,1987,8.5,361,SHIP_V_1258,232.76470588235293
SHIP_V_1569,sdv-id-lbczDC,Industrial Chemicals,1355,50.0,759,SHIP_V_1569,26.1
SHIP_V_1497,sdv-id-XsZpFM,Ready-made Garments,1192,8.5,1528,SHIP_V_1497,139.23529411764707
SHIP_V_1291,sdv-id-XJqaGK,Solar Panels,189,120.0,1202,SHIP_V_1291,0.575
SHIP_V_1877,sdv-id-LxyWOo,Industrial Chemicals,600,50.0,119,SHIP_V_1877,11.0
SHIP_V_1525,sdv-id-LjlMvw,Raw Jute,1014,5.0,1409,SHIP_V_1525,201.8
SHIP_V_1030,sdv-id-rPaZio,Raw Jute,494,5.0,342,SHIP_V_1030,97.8
SHIP_V_1989,sdv-id-tCwnou,Smartphones,130,300.0,1725,SHIP_V_1989,-0.5666666666666667
SHIP_V_1545,sdv-id-YZksMP,Raw Jute,1760,5.0,578,SHIP_V_1545,351.0
SHIP_V_1600,sdv-id-Tdswhm,Smartphones,583,300.0,1117,SHIP_V_1600,0.9433333333333334
SHIP_V_1175,sdv-id-wOlkew,Smartphones,1449,300.0,524,SHIP_V_1175,3.83
SHIP_V_1203,sdv-id-TNhRTC,Solar Panels,1591,120.0,1052,SHIP_V_1203,12.258333333333333
SHIP_V_1966,sdv-id-NgodYv,Industrial Chemicals,690,50.0,895,SHIP_V_1966,12.8
SHIP_V_1301,sdv-id-tlPmJz,Industrial Chemicals,240,50.0,1691,SHIP_V_1301,3.8
SHIP_V_1069,sdv-id-AAoOhc,Smartphones,62,300.0,385,SHIP_V_1069,-0.7933333333333333
SHIP_V_1688,sdv-id-JRqykT,Solar Panels,269,120.0,1335,SHIP_V_1688,1.2416666666666667
SHIP_V_1574,sdv-id-KqTjrs,Ready-made Garments,1197,8.5,1493,SHIP_V_1574,139.8235294117647
SHIP_V_1636,sdv-id-ETMlbB,Ready-made Garments,500,8.5,105,SHIP_V_1636,57.8235294117647
SHIP_V_1536,sdv-id-vNPIFy,Raw Jute,1089,5.0,1346,SHIP_V_1536,216.8
SHIP_V_1555,sdv-id-UQRKfo,Solar Panels,1392,120.0,115,SHIP_V_1555,10.6
SHIP_V_1012,sdv-id-BounIE,Raw Jute,230,5.0,1229,SHIP_V_1012,45.0
SHIP_V_1090,sdv-id-lrIxPX,Ready-made Garments,856,8.5,420,SHIP_V_1090,99.70588235294116
SHIP_V_1966,sdv-id-QFaCYl,Ready-made Garments,1060,8.5,1792,SHIP_V_1966,123.70588235294116
SHIP_V_1962,sdv-id-AfGVgY,Raw Jute,1174,5.0,1413,SHIP_V_1962,233.8
SHIP_V_1877,sdv-id-lRTaLu,Smartphones,431,300.0,544,SHIP_V_1877,0.4366666666666666
SHIP_V_1319,sdv-id-pQLObv,Solar Panels,125,120.0,1581,SHIP_V_1319,0.0416666666666666
SHIP_V_1290,sdv-id-WmtZVv,Solar Panels,244,120.0,1175,SHIP_V_1290,1.0333333333333334
SHIP_V_1283,sdv-id-dzaJoV,Raw Jute,840,5.0,107,SHIP_V_1283,167.0
SHIP_V_1890,sdv-id-pxvDeE,Smartphones,401,300.0,1921,SHIP_V_1890,0.3366666666666666
SHIP_V_1126,sdv-id-IUQnKd,Ready-made Garments,109,8.5,589,SHIP_V_1126,11.823529411764708
SHIP_V_1795,sdv-id-MDTqVb,Raw Jute,563,5.0,513,SHIP_V_1795,111.6
SHIP_V_1887,sdv-id-cRcEJi,Smartphones,1,300.0,850,SHIP_V_1887,-0.9966666666666668
SHIP_V_1829,sdv-id-njLccz,Raw Jute,22,5.0,1602,SHIP_V_1829,3.4
SHIP_V_1082,sdv-id-ksqpnO,Solar Panels,5,120.0,1656,SHIP_V_1082,-0.9583333333333334
SHIP_V_1608,sdv-id-gAXYHf,Smartphones,975,300.0,1321,SHIP_V_1608,2.25
SHIP_V_1127,sdv-id-oyNGRr,Ready-made Garments,1312,8.5,443,SHIP_V_1127,153.35294117647058
SHIP_V_1344,sdv-id-mbWvwT,Solar Panels,398,120.0,1881,SHIP_V_1344,2.316666666666667
SHIP_V_1135,sdv-id-TxWyjY,Raw Jute,1280,5.0,1874,SHIP_V_1135,255.0
SHIP_V_1080,sdv-id-SJYPad,Ready-made Garments,1054,8.5,1211,SHIP_V_1080,123.0
SHIP_V_1668,sdv-id-sDKRvb,Raw Jute,515,5.0,1584,SHIP_V_1668,102.0
SHIP_V_1772,sdv-id-iOSuSq,Smartphones,653,300.0,1888,SHIP_V_1772,1.1766666666666667
SHIP_V_1057,sdv-id-LySfPI,Smartphones,540,300.0,775,SHIP_V_1057,0.8
SHIP_V_1422,sdv-id-cXKOyy,Smartphones,160,300.0,228,SHIP_V_1422,-0.4666666666666667
SHIP_V_1014,sdv-id-pBrzAv,Smartphones,312,300.0,1345,SHIP_V_1014,0.04
SHIP_V_1674,sdv-id-AZdQvs,Ready-made Garments,429,8.5,1217,SHIP_V_1674,49.47058823529411
SHIP_V_1634,sdv-id-pxKqFO,Industrial Chemicals,1515,50.0,317,SHIP_V_1634,29.3
SHIP_V_1517,sdv-id-XASNfL,Smartphones,1291,300.0,1385,SHIP_V_1517,3.3033333333333332
SHIP_V_1071,sdv-id-VFXvyt,Ready-made Garments,169,8.5,1620,SHIP_V_1071,18.88235294117647
SHIP_V_1145,sdv-id-WGUqWv,Raw Jute,1819,5.0,680,SHIP_V_1145,362.8
SHIP_V_1226,sdv-id-cOsAxS,Smartphones,91,300.0,1886,SHIP_V_1226,-0.6966666666666667
SHIP_V_1145,sdv-id-dpqsEF,Industrial Chemicals,1195,50.0,1540,SHIP_V_1145,22.9
SHIP_V_1583,sdv-id-ZcZYHb,Ready-made Garments,403,8.5,1638,SHIP_V_1583,46.411764705882355
SHIP_V_1175,sdv-id-FYCsmg,Ready-made Garments,820,8.5,1009,SHIP_V_1175,95.47058823529412
SHIP_V_1578,sdv-id-JAguod,Solar Panels,1164,120.0,1550,SHIP_V_1578,8.7
SHIP_V_1879,sdv-id-sjRicr,Ready-made Garments,82,8.5,1735,SHIP_V_1879,8.647058823529411
SHIP_V_1641,sdv-id-CXfNtv,Raw Jute,676,5.0,858,SHIP_V_1641,134.2
SHIP_V_1750,sdv-id-zZqwEd,Solar Panels,1121,120.0,1064,SHIP_V_1750,8.341666666666667
SHIP_V_1853,sdv-id-eUZQJb,Ready-made Garments,3,8.5,1758,SHIP_V_1853,-0.6470588235294118
SHIP_V_1344,sdv-id-iyTvpV,Industrial Chemicals,1191,50.0,133,SHIP_V_1344,22.82
