doc_id,swift_msg_id,commodity,unit_price,market_avg,qty,vessel_id,price_deviation
SHIP_V_1150,sdv-id-Irbiic,Industrial Chemicals,36,50.0,1243,SHIP_V_1150,-0.28
SHIP_V_1150,sdv-id-VsKoPv,Raw Jute,5,5.0,1496,SHIP_V_1150,0.0
SHIP_V_1679,sdv-id-HNPtTR,Smartphones,145,300.0,1039,SHIP_V_1679,-0.5166666666666667
SHIP_V_1687,sdv-id-uADerl,Solar Panels,1047,120.0,1331,SHIP_V_1687,7.725
SHIP_V_1701,sdv-id-sRNOWT,Smartphones,28,300.0,1911,SHIP_V_1701,-0.9066666666666666
SHIP_V_1940,sdv-id-RNGClQ,Smartphones,187,300.0,1490,SHIP_V_1940,-0.37666666666666665
SHIP_V_1336,sdv-id-eoIIGC,Smartphones,921,300.0,434,SHIP_V_1336,2.07
SHIP_V_1018,sdv-id-Omnqgj,Industrial Chemicals,217,50.0,1673,SHIP_V_1018,3.34
SHIP_V_1610,sdv-id-ioYPTj,Ready-made Garments,919,8.5,1656,SHIP_V_1610,107.11764705882354
SHIP_V_1158,sdv-id-IRqSKz,Smartphones,435,300.0,154,SHIP_V_1158,0.45
SHIP_V_1393,sdv-id-usjNpS,Solar Panels,568,120.0,1194,SHIP_V_1393,3.7333333333333334
SHIP_V_1133,sdv-id-iQoacd,Smartphones,940,300.0,1340,SHIP_V_1133,2.1333333333333333
SHIP_V_1691,sdv-id-aTDOaV,Solar Panels,100,120.0,190,SHIP_V_1691,-0.16666666666666666
SHIP_V_1778,sdv-id-kghRob,Raw Jute,102,5.0,1495,SHIP_V_1778,19.4
SHIP_V_1154,sdv-id-PFgLYz,Smartphones,830,300.0,751,SHIP_V_1154,1.7666666666666666
SHIP_V_1528,sdv-id-GMaNFR,Raw Jute,1666,5.0,589,SHIP_V_1528,332.2
SHIP_V_1707,sdv-id-FkQFwJ,Solar Panels,331,120.0,1819,SHIP_V_1707,1.7583333333333333
SHIP_V_1728,sdv-id-JLQfRe,Solar Panels,25,120.0,1693,SHIP_V_1728,-0.7916666666666666
SHIP_V_1734,sdv-id-tgSUUb,Raw Jute,1495,5.0,1816,SHIP_V_1734,298.0
SHIP_V_1505,sdv-id-QLNGfI,Industrial Chemicals,2188,50.0,1336,SHIP_V_1505,42.76
SHIP_V_1793,sdv-id-YRXuiU,Solar Panels,755,120.0,1815,SHIP_V_1793,5.291666666666667
SHIP_V_1841,sdv-id-JtOqRg,Industrial Chemicals,346,50.0,1606,SHIP_V_1841,5.92
SHIP_V_1158,sdv-id-iNfakf,Solar Panels,467,120.0,1518,SHIP_V_1158,2.8916666666666666
SHIP_V_1630,sdv-id-jrjiok,Industrial Chemicals,575,50.0,1396,SHIP_V_1630,10.5
SHIP_V_1456,sdv-id-cJiWFn,Industrial Chemicals,290,50.0,363,SHIP_V_1456,4.8
SHIP_V_1665,sdv-id-hxgcYO,Raw Jute,256,5.0,1142,SHIP_V_1665,50.2
SHIP_V_1679,sdv-id-OMejBg,Raw Jute,586,5.0,364,SHIP_V_1679,116.2
SHIP_V_1028,sdv-id-PdFWXh,Smartphones,676,300.0,526,SHIP_V_1028,1.2533333333333334
SHIP_V_1903,sdv-id-fWbhSz,Industrial Chemicals,1459,50.0,1684,SHIP_V_1903,28.18
SHIP_V_1163,sdv-id-oshleZ,Solar Panels,134,120.0,1288,SHIP_V_1163,0.11666666666666667
SHIP_V_1467,sdv-id-KvsEYX,Smartphones,984,300.0,1439,SHIP_V_1467,2.28
SHIP_V_1942,sdv-id-sbIsiX,Industrial Chemicals,389,50.0,1010,SHIP_V_1942,6.78
SHIP_V_1839,sdv-id-XGJnGl,Industrial Chemicals,1124,50.0,726,SHIP_V_1839,21.48
SHIP_V_1956,sdv-id-QNeNIo,Raw Jute,1423,5.0,155,SHIP_V_1956,283.6
SHIP_V_1912,sdv-id-iDCNZk,Smartphones,647,300.0,1980,SHIP_V_1912,1.1566666666666667
SHIP_V_1062,sdv-id-LVacIJ,Solar Panels,567,120.0,1652,SHIP_V_1062,3.725
SHIP_V_1539,sdv-id-PDbxeE,Raw Jute,826,5.0,1203,SHIP_V_1539,164.2
SHIP_V_1300,sdv-id-yksfVN,Smartphones,260,300.0,177,SHIP_V_1300,-0.13333333333333333
SHIP_V_1289,sdv-id-pPPWBi,Industrial Chemicals,543,50.0,816,SHIP_V_1289,9.86
SHIP_V_1551,sdv-id-RUWJnx,Raw Jute,568,5.0,301,SHIP_V_1551,112.6
SHIP_V_1565,sdv-id-ZFuKOE,Raw Jute,670,5.0,1214,SHIP_V_1565,133.0
SHIP_V_1751,sdv-id-OqwBxo,Ready-made Garments,104,8.5,565,SHIP_V_1751,11.235294117647058
SHIP_V_1297,sdv-id-IbyXZj,Industrial Chemicals,215,50.0,1701,SHIP_V_1297,3.3
SHIP_V_1198,sdv-id-DkDuVf,Industrial Chemicals,586,50.0,1383,SHIP_V_1198,10.72
SHIP_V_1370,sdv-id-zdnxOK,Solar Panels,181,120.0,929,SHIP_V_1370,0.5083333333333333
SHIP_V_1629,sdv-id-qxdnem,Industrial Chemicals,453,50.0,1655,SHIP_V_1629,8.06
SHIP_V_1536,sdv-id-ioNtzS,Smartphones,296,300.0,627,SHIP_V_1536,-0.013333333333333334
SHIP_V_1124,sdv-id-UuDLYt,Raw Jute,343,5.0,790,SHIP_V_1124,67.6
SHIP_V_1265,sdv-id-NUWWXQ,Ready-made Garments,1207,8.5,586,SHIP_V_1265,141.0
SHIP_V_1466,sdv-id-YAQLJu,Industrial Chemicals,459,50.0,985,SHIP_V_1466,8.18
SHIP_V_1842,sdv-id-ndjRIX,Industrial Chemicals,1875,50.0,1421,SHIP_V_1842,36.5
SHIP_V_1785,sdv-id-rHFsFl,Raw Jute,294,5.0,1030,SHIP_V_1785,57.8
SHIP_V_1982,sdv-id-HyJToT,Ready-made Garments,488,8.5,1348,SHIP_V_1982,56.411764705882355
SHIP_V_1401,sdv-id-zmXpgL,Industrial Chemicals,1110,50.0,1687,SHIP_V_1401,21.2
SHIP_V_1471,sdv-id-oTdHNq,Ready-made Garments,906,8.5,928,SHIP_V_1471,105.58823529411765
SHIP_V_1217,sdv-id-UNmbZk,Raw Jute,1002,5.0,172,SHIP_V_1217,199.4
SHIP_V_1628,sdv-id-aZZFza,Smartphones,2010,300.0,1520,SHIP_V_1628,5.7
SHIP_V_1799,sdv-id-OtpWUg,Industrial Chemicals,1627,50.0,147,SHIP_V_1799,31.54
SHIP_V_1131,sdv-id-tSYnwy,Smartphones,196,300.0,645,SHIP_V_1131,-0.3466666666666667
SHIP_V_1869,sdv-id-DqwRSb,Raw Jute,1877,5.0,1588,SHIP_V_1869,374.4
SHIP_V_1550,sdv-id-gnqDBY,Raw Jute,437,5.0,1256,SHIP_V_1550,86.4
SHIP_V_1741,sdv-id-oQtNHJ,Raw Jute,1097,5.0,1295,SHIP_V_1741,218.4
SHIP_V_1743,sdv-id-PFznSQ,Ready-made Garments,1454,8.5,1823,SHIP_V_1743,170.05882352941177
SHIP_V_1695,sdv-id-XptNaa,Smartphones,771,300.0,1621,SHIP_V_1695,1.57
SHIP_V_1897,sdv-id-Bbeipc,Smartphones,2000,300.0,653,SHIP_V_1897,5.666666666666667
SHIP_V_1509,sdv-id-MwjvDe,Raw Jute,1497,5.0,177,SHIP_V_1509,298.4
SHIP_V_1912,sdv-id-JKtQZJ,Smartphones,782,300.0,827,SHIP_V_1912,1.6066666666666667
SHIP_V_1161,sdv-id-YVSaPI,Industrial Chemicals,441,50.0,265,SHIP_V_1161,7.82
SHIP_V_1141,sdv-id-yTrIVK,Smartphones,138,300.0,1159,SHIP_V_1141,-0.54
SHIP_V_1501,sdv-id-WYAGVQ,Industrial Chemicals,1307,50.0,926,SHIP_V_1501,25.14
SHIP_V_1189,sdv-id-PYjIMW,Raw Jute,1753,5.0,1552,SHIP_V_1189,349.6
SHIP_V_1395,sdv-id-rddWGl,Industrial Chemicals,73,50.0,907,SHIP_V_1395,0.46
SHIP_V_1877,sdv-id-EBtuwe,Raw Jute,555,5.0,1633,SHIP_V_1877,110.0
SHIP_V_1016,sdv-id-tKNPcB,Ready-made Garments,627,8.5,475,SHIP_V_1016,72.76470588235294
SHIP_V_1431,sdv-id-yfkKAR,Raw Jute,804,5.0,1199,SHIP_V_1431,159.8
SHIP_V_1361,sdv-id-FGnzfd,Smartphones,1287,300.0,605,SHIP_V_1361,3.29
SHIP_V_1496,sdv-id-cvXJNo,Industrial Chemicals,1304,50.0,972,SHIP_V_1496,25.08
SHIP_V_1828,sdv-id-nyoGKJ,Raw Jute,94,5.0,1144,SHIP_V_1828,17.8
SHIP_V_1511,sdv-id-eXRMqx,Ready-made Garments,711,8.5,1266,SHIP_V_1511,82.6470588235294
SHIP_V_1090,sdv-id-SImOyw,Smartphones,1405,300.0,1691,SHIP_V_1090,3.683333333333333
SHIP_V_1865,sdv-id-bvCmBV,Ready-made Garments,617,8.5,1361,SHIP_V_1865,71.58823529411765
SHIP_V_1742,sdv-id-hlYsHe,Industrial Chemicals,1213,50.0,931,SHIP_V_1742,23.26
SHIP_V_1683,sdv-id-BMelRp,Ready-made Garments,392,8.5,757,SHIP_V_1683,45.11764705882353
SHIP_V_1190,sdv-id-foAWQH,Smartphones,505,300.0,181,SHIP_V_1190,0.6833333333333333
SHIP_V_1915,sdv-id-WvcDDa,Ready-made Garments,219,8.5,925,SHIP_V_1915,24.764705882352942
SHIP_V_1323,sdv-id-irZXzV,Ready-made Garments,185,8.5,217,SHIP_V_1323,20.764705882352942
SHIP_V_1951,sdv-id-ymohEI,Ready-made Garments,252,8.5,308,SHIP_V_1951,28.647058823529413
SHIP_V_1651,sdv-id-PMjrSK,Raw Jute,85,5.0,1301,SHIP_V_1651,16.0
SHIP_V_1511,sdv-id-nCZKnC,Raw Jute,1400,5.0,230,SHIP_V_1511,279.0
SHIP_V_1880,sdv-id-RvYPFH,Smartphones,1825,300.0,380,SHIP_V_1880,5.083333333333333
SHIP_V_1715,sdv-id-UduixQ,Raw Jute,335,5.0,1945,SHIP_V_1715,66.0
SHIP_V_1396,sdv-id-MWpmhl,Raw Jute,891,5.0,200,SHIP_V_1396,177.2
SHIP_V_1032,sdv-id-QRUHHl,Raw Jute,277,5.0,1019,SHIP_V_1032,54.4
SHIP_V_1254,sdv-id-ffpcih,Raw Jute,1472,5.0,1192,SHIP_V_1254,293.4
SHIP_V_1431,sdv-id-txnhvO,Industrial Chemicals,476,50.0,666,SHIP_V_1431,8.52
SHIP_V_1626,sdv-id-wRJhKo,Ready-made Garments,696,8.5,1714,SHIP_V_1626,80.88235294117646
SHIP_V_1648,sdv-id-fvMFXi,Raw Jute,518,5.0,1560,SHIP_V_1648,102.6
SHIP_V_1278,sdv-id-nYUyFe,Smartphones,934,300.0,1837,SHIP_V_1278,2.1133333333333333
SHIP_V_1128,sdv-id-baXsFC,Ready-made Garments,319,8.5,1557,SHIP_V_1128,36.529411764705884
SHIP_V_1304,sdv-id-gpyLjf,Raw Jute,429,5.0,1838,SHIP_V_1304,84.8
SHIP_V_1811,sdv-id-xqWURd,Solar Panels,10,120.0,1439,SHIP_V_1811,-0.9166666666666666
SHIP_V_1584,sdv-id-PRqYbI,Raw Jute,179,5.0,294,SHIP_V_1584,34.8
SHIP_V_1344,sdv-id-oyufZz,Industrial Chemicals,748,50.0,329,SHIP_V_1344,13.96
SHIP_V_1540,sdv-id-RnHRxJ,Raw Jute,106,5.0,1412,SHIP_V_1540,20.2
SHIP_V_1212,sdv-id-eVrYvo,Smartphones,1616,300.0,1663,SHIP_V_1212,4.386666666666667
SHIP_V_1372,sdv-id-tVbMWz,Raw Jute,1629,5.0,231,SHIP_V_1372,324.8
SHIP_V_1999,sdv-id-ESBziQ,Solar Panels,538,120.0,1684,SHIP_V_1999,3.4833333333333334
SHIP_V_1663,sdv-id-dWYHfs,Industrial Chemicals,1174,50.0,417,SHIP_V_1663,22.48
SHIP_V_1745,sdv-id-GLAgzw,Industrial Chemicals,335,50.0,563,SHIP_V_1745,5.7
SHIP_V_1379,sdv-id-jZmXpG,Smartphones,868,300.0,1328,SHIP_V_1379,1.8933333333333333
SHIP_V_1899,sdv-id-UttiyD,Raw Jute,348,5.0,1095,SHIP_V_1899,68.6
SHIP_V_1732,sdv-id-jqmXVC,Raw Jute,1060,5.0,387,SHIP_V_1732,211.0
SHIP_V_1629,sdv-id-bqDGQG,Raw Jute,282,5.0,892,SHIP_V_1629,55.4
SHIP_V_1222,sdv-id-ICYqma,Ready-made Garments,716,8.5,1495,SHIP_V_1222,83.23529411764706
SHIP_V_1669,sdv-id-IEhvRR,Industrial Chemicals,1821,50.0,503,SHIP_V_1669,35.42
SHIP_V_1419,sdv-id-LTLEOv,Raw Jute,514,5.0,1316,SHIP_V_1419,101.8
SHIP_V_1637,sdv-id-cSojVI,Solar Panels,168,120.0,1185,SHIP_V_1637,0.4
SHIP_V_1099,sdv-id-xVrERf,Solar Panels,184,120.0,1563,SHIP_V_1099,0.5333333333333333
SHIP_V_1578,sdv-id-DlMveO,Solar Panels,71,120.0,1627,SHIP_V_1578,-0.4083333333333333
SHIP_V_1379,sdv-id-NUGxcV,Ready-made Garments,449,8.5,1488,SHIP_V_1379,51.8235294117647
SHIP_V_1521,sdv-id-ChyeiG,Smartphones,104,300.0,1015,SHIP_V_1521,-0.6533333333333333
SHIP_V_1068,sdv-id-oZbOiV,Industrial Chemicals,487,50.0,484,SHIP_V_1068,8.74
SHIP_V_1320,sdv-id-CTkcWy,Smartphones,953,300.0,1284,SHIP_V_1320,2.1766666666666667
SHIP_V_1089,sdv-id-RDMjUW,Industrial Chemicals,612,50.0,521,SHIP_V_1089,11.24
SHIP_V_1898,sdv-id-lQAMwg,Solar Panels,102,120.0,878,SHIP_V_1898,-0.15
SHIP_V_1331,sdv-id-uixTnJ,Industrial Chemicals,301,50.0,1079,SHIP_V_1331,5.02
SHIP_V_1786,sdv-id-nJOfan,Raw Jute,732,5.0,1473,SHIP_V_1786,145.4
SHIP_V_1540,sdv-id-qKRXlH,Smartphones,145,300.0,1198,SHIP_V_1540,-0.5166666666666667
SHIP_V_1766,sdv-id-dtkidq,Raw Jute,238,5.0,407,SHIP_V_1766,46.6
SHIP_V_1937,sdv-id-yIYUBY,Solar Panels,35,120.0,1866,SHIP_V_1937,-0.7083333333333334
SHIP_V_1149,sdv-id-vmeBCW,Ready-made Garments,55,8.5,543,SHIP_V_1149,5.470588235294118
SHIP_V_1918,sdv-id-lvVigo,Ready-made Garments,654,8.5,1705,SHIP_V_1918,75.94117647058823
SHIP_V_1957,sdv-id-sDJqTw,Raw Jute,711,5.0,1256,SHIP_V_1957,141.2
SHIP_V_1568,sdv-id-muoGUZ,Industrial Chemicals,409,50.0,1969,SHIP_V_1568,7.18
SHIP_V_1816,sdv-id-iplRYH,Industrial Chemicals,539,50.0,1602,SHIP_V_1816,9.78
SHIP_V_1857,sdv-id-bszgdD,Ready-made Garments,612,8.5,1258,SHIP_V_1857,71.0
SHIP_V_1740,sdv-id-HcTORQ,Solar Panels,21,120.0,1717,SHIP_V_1740,-0.825
SHIP_V_1420,sdv-id-GjaLVi,Solar Panels,1134,120.0,1921,SHIP_V_1420,8.45
SHIP_V_1426,sdv-id-yyCbzx,Smartphones,304,300.0,1055,SHIP_V_1426,0.013333333333333334
SHIP_V_1857,sdv-id-cEhdsp,Ready-made Garments,383,8.5,1198,SHIP_V_1857,44.05882352941177
SHIP_V_1659,sdv-id-TWoUfA,Ready-made Garments,378,8.5,1435,SHIP_V_1659,43.470588235294116
SHIP_V_1529,sdv-id-jmYIUz,Smartphones,381,300.0,104,SHIP_V_1529,0.27
SHIP_V_1566,sdv-id-mGgEzK,Smartphones,548,300.0,321,SHIP_V_1566,0.8266666666666667
SHIP_V_1978,sdv-id-vSnpNY,Smartphones,1426,300.0,1719,SHIP_V_1978,3.7533333333333334
SHIP_V_1530,sdv-id-BCSbry,Raw Jute,1624,5.0,1199,SHIP_V_1530,323.8
SHIP_V_1645,sdv-id-EOxrxf,Smartphones,375,300.0,1831,SHIP_V_1645,0.25
SHIP_V_1578,sdv-id-gbGgVN,Smartphones,1539,300.0,380,SHIP_V_1578,4.13
SHIP_V_1860,sdv-id-TmSDhV,Industrial Chemicals,659,50.0,796,SHIP_V_1860,12.18
SHIP_V_1900,sdv-id-JjGHfi,Smartphones,1032,300.0,993,SHIP_V_1900,2.44
SHIP_V_1603,sdv-id-XoebUD,Industrial Chemicals,309,50.0,575,SHIP_V_1603,5.18
SHIP_V_1939,sdv-id-fwAXai,Solar Panels,133,120.0,511,SHIP_V_1939,0.10833333333333334
SHIP_V_1100,sdv-id-laRUYM,Raw Jute,1395,5.0,1725,SHIP_V_1100,278.0
SHIP_V_1700,sdv-id-ABdhqL,Raw Jute,934,5.0,402,SHIP_V_1700,185.8
SHIP_V_1980,sdv-id-ugIUWT,Raw Jute,353,5.0,350,SHIP_V_1980,69.6
SHIP_V_1777,sdv-id-wVgfZm,Ready-made Garments,44,8.5,812,SHIP_V_1777,4.176470588235294
SHIP_V_1146,sdv-id-hVmIoW,Industrial Chemicals,687,50.0,605,SHIP_V_1146,12.74
SHIP_V_1737,sdv-id-cqPhJT,Ready-made Garments,13,8.5,1665,SHIP_V_1737,0.5294117647058824
SHIP_V_1023,sdv-id-QKzjQO,Ready-made Garments,808,8.5,1222,SHIP_V_1023,94.05882352941177
SHIP_V_1699,sdv-id-qxMZPB,Industrial Chemicals,1024,50.0,176,SHIP_V_1699,19.48
SHIP_V_1176,sdv-id-IomhNp,Industrial Chemicals,1944,50.0,1323,SHIP_V_1176,37.88
SHIP_V_1009,sdv-id-eSoDmb,Smartphones,874,300.0,1164,SHIP_V_1009,1.9133333333333333
SHIP_V_1014,sdv-id-npQmTV,Ready-made Garments,280,8.5,377,SHIP_V_1014,31.941176470588236
SHIP_V_1221,sdv-id-oRbeYk,Solar Panels,199,120.0,1379,SHIP_V_1221,0.6583333333333333
SHIP_V_1492,sdv-id-LdKkDG,Raw Jute,786,5.0,909,SHIP_V_1492,156.2
SHIP_V_1576,sdv-id-zuZoru,Raw Jute,1106,5.0,1080,SHIP_V_1576,220.2
SHIP_V_1722,sdv-id-GpCZdb,Smartphones,112,300.0,1355,SHIP_V_1722,-0.6266666666666667
SHIP_V_1860,sdv-id-XkrEcN,Smartphones,365,300.0,1369,SHIP_V_1860,0.21666666666666667
SHIP_V_1591,sdv-id-djvqfU,Raw Jute,76,5.0,1787,SHIP_V_1591,14.2
SHIP_V_1959,sdv-id-QRhoEI,Industrial Chemicals,777,50.0,1442,SHIP_V_1959,14.54
SHIP_V_1887,sdv-id-rHnUOP,Industrial Chemicals,1650,50.0,996,SHIP_V_1887,32.0
SHIP_V_1442,sdv-id-oTxqba,Smartphones,203,300.0,1703,SHIP_V_1442,-0.3233333333333333
SHIP_V_1501,sdv-id-UuoqoU,Industrial Chemicals,571,50.0,1657,SHIP_V_1501,10.42
SHIP_V_1100,sdv-id-ygaBLr,Smartphones,1838,300.0,1791,SHIP_V_1100,5.126666666666667
SHIP_V_1387,sdv-id-rVOGVe,Raw Jute,1596,5.0,354,SHIP_V_1387,318.2
SHIP_V_1394,sdv-id-tzYDXn,Smartphones,604,300.0,862,SHIP_V_1394,1.0133333333333334
SHIP_V_1411,sdv-id-tFCpMd,Ready-made Garments,875,8.5,1903,SHIP_V_1411,101.94117647058823
SHIP_V_1137,sdv-id-kkfqNf,Industrial Chemicals,246,50.0,347,SHIP_V_1137,3.92
SHIP_V_1524,sdv-id-jptRAB,Industrial Chemicals,59,50.0,758,SHIP_V_1524,0.18
SHIP_V_1137,sdv-id-dQXocD,Raw Jute,1025,5.0,290,SHIP_V_1137,204.0
SHIP_V_1087,sdv-id-rmffGJ,Industrial Chemicals,520,50.0,236,SHIP_V_1087,9.4
SHIP_V_1772,sdv-id-ISVIgm,Smartphones,166,300.0,325,SHIP_V_1772,-0.44666666666666666
SHIP_V_1470,sdv-id-jOcOKY,Smartphones,991,300.0,1990,SHIP_V_1470,2.3033333333333332
SHIP_V_1387,sdv-id-kxCREF,Industrial Chemicals,1084,50.0,1083,SHIP_V_1387,20.68
SHIP_V_1856,sdv-id-ZQwLCq,Ready-made Garments,1553,8.5,1154,SHIP_V_1856,181.7058823529412
SHIP_V_1536,sdv-id-MhBJbf,Smartphones,12,300.0,1973,SHIP_V_1536,-0.96
SHIP_V_1191,sdv-id-ZKEOaU,Smartphones,101,300.0,986,SHIP_V_1191,-0.6633333333333333
SHIP_V_1292,sdv-id-MXMnZU,Raw Jute,453,5.0,432,SHIP_V_1292,89.6
SHIP_V_1132,sdv-id-HXtbvV,Solar Panels,1807,120.0,801,SHIP_V_1132,14.058333333333334
SHIP_V_1685,sdv-id-eCrkQi,Solar Panels,808,120.0,192,SHIP_V_1685,5.733333333333333
SHIP_V_1001,sdv-id-ldtUrl,Smartphones,698,300.0,809,SHIP_V_1001,1.3266666666666667
SHIP_V_1462,sdv-id-LdgEiw,Industrial Chemicals,610,50.0,1254,SHIP_V_1462,11.2
SHIP_V_1722,sdv-id-pmlOdC,Raw Jute,422,5.0,1056,SHIP_V_1722,83.4
SHIP_V_1094,sdv-id-EHsvqM,Ready-made Garments,1009,8.5,717,SHIP_V_1094,117.70588235294117
SHIP_V_1698,sdv-id-jCJQIC,Smartphones,51,300.0,1275,SHIP_V_1698,-0.83
SHIP_V_1628,sdv-id-qbjXQM,Ready-made Garments,661,8.5,1100,SHIP_V_1628,76.76470588235294
SHIP_V_1359,sdv-id-JSHbug,Smartphones,85,300.0,308,SHIP_V_1359,-0.7166666666666667
SHIP_V_1114,sdv-id-CLEQok,Smartphones,195,300.0,718,SHIP_V_1114,-0.35
SHIP_V_1672,sdv-id-PEjZsM,Smartphones,403,300.0,416,SHIP_V_1672,0.3433333333333333
SHIP_V_1283,sdv-id-iReKIm,Smartphones,584,300.0,1626,SHIP_V_1283,0.9466666666666667
SHIP_V_1904,sdv-id-aQqYKK,Industrial Chemicals,1154,50.0,1505,SHIP_V_1904,22.08
SHIP_V_1883,sdv-id-VNnjPV,Smartphones,287,300.0,1371,SHIP_V_1883,-0.043333333333333335
SHIP_V_1617,sdv-id-jSdibA,Smartphones,1052,300.0,328,SHIP_V_1617,2.506666666666667
SHIP_V_1804,sdv-id-WhaMUV,Smartphones,1103,300.0,516,SHIP_V_1804,2.6766666666666667
SHIP_V_1162,sdv-id-cSCgoT,Industrial Chemicals,902,50.0,1102,SHIP_V_1162,17.04
SHIP_V_1415,sdv-id-bQmWhQ,Industrial Chemicals,976,50.0,372,SHIP_V_1415,18.52
SHIP_V_1095,sdv-id-MijaMg,Ready-made Garments,232,8.5,530,SHIP_V_1095,26.294117647058822
SHIP_V_1203,sdv-id-TSeViB,Smartphones,1201,300.0,1976,SHIP_V_1203,3.0033333333333334
SHIP_V_1001,sdv-id-aCBMnJ,Smartphones,887,300.0,1269,SHIP_V_1001,1.9566666666666668
SHIP_V_1158,sdv-id-Axcptq,Solar Panels,442,120.0,985,SHIP_V_1158,2.683333333333333
SHIP_V_1533,sdv-id-bdTcKe,Industrial Chemicals,669,50.0,1401,SHIP_V_1533,12.38
SHIP_V_1751,sdv-id-mKfqHe,Ready-made Garments,143,8.5,725,SHIP_V_1751,15.823529411764707
SHIP_V_1617,sdv-id-IbdmQY,Ready-made Garments,76,8.5,1114,SHIP_V_1617,7.9411764705882355
SHIP_V_1333,sdv-id-sJPcDD,Smartphones,113,300.0,1189,SHIP_V_1333,-0.6233333333333333
SHIP_V_1246,sdv-id-BaxnAg,Smartphones,1413,300.0,870,SHIP_V_1246,3.71
SHIP_V_1260,sdv-id-YvxDkD,Solar Panels,1689,120.0,138,SHIP_V_1260,13.075
SHIP_V_1049,sdv-id-PYgcAu,Industrial Chemicals,346,50.0,460,SHIP_V_1049,5.92
SHIP_V_1159,sdv-id-ziDGxK,Industrial Chemicals,186,50.0,1245,SHIP_V_1159,2.72
SHIP_V_1645,sdv-id-EjiBeI,Ready-made Garments,1457,8.5,1339,SHIP_V_1645,170.41176470588235
SHIP_V_1112,sdv-id-DruKpY,Industrial Chemicals,1970,50.0,956,SHIP_V_1112,38.4
SHIP_V_1564,sdv-id-fBKTzT,Industrial Chemicals,905,50.0,229,SHIP_V_1564,17.1
SHIP_V_1230,sdv-id-UfkFvG,Smartphones,1533,300.0,1608,SHIP_V_1230,4.11
SHIP_V_1191,sdv-id-dsqKOw,Solar Panels,359,120.0,878,SHIP_V_1191,1.9916666666666667
SHIP_V_1753,sdv-id-pFJncK,Solar Panels,1383,120.0,1992,SHIP_V_1753,10.525
SHIP_V_1775,sdv-id-FwIPLR,Ready-made Garments,162,8.5,1219,SHIP_V_1775,18.058823529411764
SHIP_V_1663,sdv-id-ExgYVc,Ready-made Garments,92,8.5,578,SHIP_V_1663,9.823529411764707
SHIP_V_1112,sdv-id-IhSTrM,Smartphones,1146,300.0,1498,SHIP_V_1112,2.82
SHIP_V_1540,sdv-id-YnQUrK,Smartphones,1210,300.0,1372,SHIP_V_1540,3.033333333333333
SHIP_V_1778,sdv-id-HXBynC,Smartphones,178,300.0,874,SHIP_V_1778,-0.4066666666666667
SHIP_V_1457,sdv-id-MnCIWH,Industrial Chemicals,1268,50.0,195,SHIP_V_1457,24.36
SHIP_V_1581,sdv-id-wyydmg,Ready-made Garments,1092,8.5,1767,SHIP_V_1581,127.47058823529412
SHIP_V_1645,sdv-id-mzpoas,Industrial Chemicals,537,50.0,978,SHIP_V_1645,9.74
SHIP_V_1420,sdv-id-nDLwhW,Solar Panels,946,120.0,332,SHIP_V_1420,6.883333333333334
SHIP_V_1174,sdv-id-LutguO,Industrial Chemicals,434,50.0,1220,SHIP_V_1174,7.68
SHIP_V_1875,sdv-id-mJLWcS,Ready-made Garments,358,8.5,1083,SHIP_V_1875,41.11764705882353
SHIP_V_1823,sdv-id-vEHWUD,Industrial Chemicals,486,50.0,610,SHIP_V_1823,8.72
SHIP_V_1656,sdv-id-Jemuzx,Ready-made Garments,485,8.5,1430,SHIP_V_1656,56.05882352941177
SHIP_V_1054,sdv-id-tpqVhW,Industrial Chemicals,1383,50.0,141,SHIP_V_1054,26.66
SHIP_V_1548,sdv-id-xhbatB,Smartphones,59,300.0,415,SHIP_V_1548,-0.8033333333333333
SHIP_V_1838,sdv-id-xhlGTW,Ready-made Garments,753,8.5,397,SHIP_V_1838,87.58823529411765
SHIP_V_1775,sdv-id-BrhPgx,Smartphones,268,300.0,1659,SHIP_V_1775,-0.10666666666666667
SHIP_V_1260,sdv-id-LUZTdZ,Smartphones,669,300.0,342,SHIP_V_1260,1.23
SHIP_V_1700,sdv-id-msRbrE,Industrial Chemicals,39,50.0,1471,SHIP_V_1700,-0.22
SHIP_V_1552,sdv-id-viiJqA,Smartphones,352,300.0,1808,SHIP_V_1552,0.17333333333333334
SHIP_V_1346,sdv-id-yhHEAV,Ready-made Garments,29,8.5,724,SHIP_V_1346,2.411764705882353
SHIP_V_1017,sdv-id-txGRij,Industrial Chemicals,170,50.0,1546,SHIP_V_1017,2.4
SHIP_V_1490,sdv-id-YeqUMR,Ready-made Garments,1160,8.5,1046,SHIP_V_1490,135.47058823529412
SHIP_V_1240,sdv-id-IJbIAU,Ready-made Garments,682,8.5,1259,SHIP_V_1240,79.23529411764706
SHIP_V_1053,sdv-id-DzAFxP,Industrial Chemicals,53,50.0,854,SHIP_V_1053,0.06
SHIP_V_1319,sdv-id-qCVIHn,Ready-made Garments,379,8.5,575,SHIP_V_1319,43.588235294117645
SHIP_V_1702,sdv-id-kLvEEo,Raw Jute,2619,5.0,492,SHIP_V_1702,522.8
SHIP_V_1735,sdv-id-AuXMTJ,Raw Jute,754,5.0,718,SHIP_V_1735,149.8
