txn_id,account_id,bank_id,amount,currency,timestamp,is_dormant_flag,label
TXN_5308,ACC_236,BANK_BD_02,4320,USD,2026-01-19 20:59:00,0,0
TXN_5309,ACC_164,BANK_UK_02,64158,USD,2026-02-06 18:32:00,0,0
TXN_5310,ACC_295,BANK_BD_01,2900583,USD,2026-02-23 18:30:00,1,1
TXN_5311,ACC_115,BANK_BD_02,38130,USD,2026-01-29 05:03:00,0,0
TXN_5312,ACC_199,BANK_UK_01,13881,USD,2026-01-19 03:53:00,0,0
TXN_5313,ACC_250,BANK_UK_02,34840,USD,2026-01-05 10:39:00,0,0
TXN_5314,ACC_251,BANK_BD_01,11495,USD,2026-02-24 02:02:00,0,0
TXN_5315,ACC_117,BANK_BD_01,21720,USD,2026-01-21 20:03:00,0,0
TXN_5316,ACC_278,BANK_UK_01,9800,USD,2026-02-11 05:14:00,0,0
TXN_5317,ACC_290,BANK_UK_01,8216,USD,2026-02-04 16:49:00,0,0
TXN_5318,ACC_135,BANK_BD_01,25324,USD,2026-02-12 21:46:00,0,0
TXN_5319,ACC_175,BANK_BD_01,75637,USD,2026-03-06 09:02:00,0,0
TXN_5320,ACC_158,BANK_UK_02,4263,USD,2026-02-07 06:52:00,0,0
TXN_5321,ACC_281,BANK_BD_01,32960,USD,2026-03-28 09:45:00,0,0
TXN_5322,ACC_178,BANK_BD_01,2325,USD,2026-02-11 02:23:00,0,0
TXN_5323,ACC_215,BANK_BD_01,69967,USD,2026-01-25 02:30:00,0,0
TXN_5324,ACC_275,BANK_BD_02,28014,USD,2026-01-22 23:32:00,0,0
TXN_5325,ACC_239,BANK_BD_01,10974,USD,2026-03-07 17:58:00,0,0
TXN_5326,ACC_294,BANK_BD_01,23432,USD,2026-01-28 22:52:00,0,0
TXN_5327,ACC_196,BANK_BD_01,66885,USD,2026-03-03 14:29:00,0,0
TXN_5328,ACC_184,BANK_BD_02,890114,USD,2026-02-23 10:01:00,1,1
TXN_5329,ACC_133,BANK_UK_01,46050,USD,2026-02-12 18:02:00,0,0
TXN_5330,ACC_243,BANK_BD_01,26792,USD,2026-02-04 17:23:00,0,0
TXN_5331,ACC_209,BANK_BD_02,59512,USD,2026-03-17 14:26:00,0,0
TXN_5332,ACC_248,BANK_BD_01,2975,USD,2026-01-21 16:52:00,1,1
TXN_5333,ACC_251,BANK_BD_02,69256,USD,2026-01-18 08:26:00,0,0
TXN_5334,ACC_226,BANK_BD_02,838488,USD,2026-02-25 00:26:00,1,1
TXN_5335,ACC_271,BANK_BD_02,93520,USD,2026-02-07 20:26:00,0,0
TXN_5336,ACC_261,BANK_BD_02,36120,USD,2026-01-30 03:56:00,0,0
TXN_5337,ACC_135,BANK_BD_02,8604,USD,2026-01-26 02:30:00,0,0
TXN_5338,ACC_162,BANK_BD_01,47725,USD,2026-01-14 08:15:00,0,0
TXN_5339,ACC_139,BANK_UK_02,6566,USD,2026-03-31 07:18:00,0,0
TXN_5340,ACC_283,BANK_BD_01,25808,USD,2026-03-31 15:28:00,0,0
TXN_5341,ACC_297,BANK_UK_01,15466,USD,2026-01-15 16:32:00,0,0
TXN_5342,ACC_106,BANK_BD_01,1062525,USD,2026-01-05 17:46:00,1,1
TXN_5343,ACC_199,BANK_UK_01,25346,USD,2026-02-27 17:07:00,0,0
TXN_5344,ACC_158,BANK_UK_01,16060,USD,2026-03-06 03:13:00,0,0
TXN_5345,ACC_281,BANK_UK_01,3082,USD,2026-01-23 19:44:00,0,0
TXN_5346,ACC_236,BANK_BD_01,35055,USD,2026-02-23 15:10:00,0,0
TXN_5347,ACC_201,BANK_UK_02,25690,USD,2026-01-30 20:13:00,0,0
TXN_5348,ACC_147,BANK_BD_02,6900,USD,2026-02-16 09:33:00,0,0
TXN_5349,ACC_221,BANK_UK_01,42744,USD,2026-01-31 05:07:00,0,0
TXN_5350,ACC_123,BANK_UK_02,13675,USD,2026-02-22 02:18:00,0,0
TXN_5351,ACC_132,BANK_UK_02,69700,USD,2026-01-11 05:30:00,0,0
TXN_5352,ACC_129,BANK_UK_01,51350,USD,2026-02-23 01:20:00,0,0
TXN_5353,ACC_258,BANK_BD_01,16500,USD,2026-03-11 19:56:00,0,0
TXN_5354,ACC_233,BANK_UK_01,19624,USD,2026-02-08 20:08:00,0,0
TXN_5355,ACC_176,BANK_BD_02,29264,USD,2026-02-21 20:48:00,0,0
TXN_5356,ACC_232,BANK_BD_01,22236,USD,2026-01-09 17:06:00,0,0
TXN_5357,ACC_269,BANK_BD_02,884152,USD,2026-01-16 17:31:00,1,1
TXN_5358,ACC_208,BANK_UK_02,89760,USD,2026-01-07 23:47:00,0,0
TXN_5359,ACC_245,BANK_BD_02,57592,USD,2026-03-22 10:15:00,0,0
TXN_5360,ACC_272,BANK_UK_01,91238,USD,2026-03-16 13:57:00,0,0
TXN_5361,ACC_253,BANK_UK_02,416898,USD,2026-03-27 23:00:00,1,1
TXN_5362,ACC_200,BANK_BD_02,31556,USD,2026-01-24 03:16:00,0,0
TXN_5363,ACC_189,BANK_BD_02,27028,USD,2026-01-20 20:30:00,0,0
TXN_5364,ACC_232,BANK_BD_01,25346,USD,2026-03-28 23:54:00,0,0
TXN_5365,ACC_214,BANK_UK_01,24090,USD,2026-02-26 00:06:00,0,0
TXN_5366,ACC_248,BANK_BD_01,66010,USD,2026-02-28 18:22:00,0,0
TXN_5367,ACC_171,BANK_BD_01,8700,USD,2026-03-21 13:31:00,0,0
TXN_5368,ACC_103,BANK_UK_01,31008,USD,2026-03-16 03:38:00,0,0
TXN_5369,ACC_250,BANK_UK_02,29822,USD,2026-01-31 10:36:00,0,0
TXN_5370,ACC_294,BANK_BD_01,7482,USD,2026-01-20 14:19:00,0,0
TXN_5371,ACC_246,BANK_BD_02,31200,USD,2026-03-22 21:02:00,0,0
TXN_5372,ACC_137,BANK_BD_01,26785,USD,2026-02-01 10:52:00,0,0
TXN_5373,ACC_258,BANK_BD_02,1904,USD,2026-03-24 04:52:00,0,0
TXN_5374,ACC_269,BANK_UK_01,9553,USD,2026-02-23 13:48:00,0,0
TXN_5375,ACC_207,BANK_BD_01,59899,USD,2026-01-28 06:45:00,0,0
TXN_5376,ACC_205,BANK_BD_02,28305,USD,2026-01-01 06:17:00,0,0
TXN_5377,ACC_165,BANK_UK_01,74734,USD,2026-02-13 15:13:00,0,0
TXN_5378,ACC_188,BANK_UK_02,28951,USD,2026-01-13 03:40:00,0,0
TXN_5379,ACC_176,BANK_BD_02,22880,USD,2026-01-18 19:33:00,0,0
TXN_5380,ACC_177,BANK_BD_01,62244,USD,2026-02-15 13:41:00,0,0
TXN_5381,ACC_296,BANK_UK_01,14832,USD,2026-01-26 00:47:00,0,0
TXN_5382,ACC_141,BANK_UK_01,6160,USD,2026-01-07 06:01:00,0,0
TXN_5383,ACC_296,BANK_BD_01,47190,USD,2026-03-10 05:06:00,0,0
TXN_5384,ACC_134,BANK_UK_02,110432,USD,2026-03-15 07:25:00,0,0
TXN_5385,ACC_113,BANK_BD_01,49024,USD,2026-03-12 08:54:00,0,0
TXN_5386,ACC_282,BANK_UK_01,110566,USD,2026-03-07 23:43:00,0,0
TXN_5387,ACC_278,BANK_BD_02,12136,USD,2026-01-21 23:40:00,0,0
TXN_5388,ACC_124,BANK_BD_02,15548,USD,2026-03-11 13:33:00,0,0
TXN_5389,ACC_195,BANK_BD_01,86184,USD,2026-03-23 04:07:00,0,0
TXN_5390,ACC_162,BANK_UK_02,28266,USD,2026-01-26 16:51:00,0,0
TXN_5391,ACC_221,BANK_UK_01,52065,USD,2026-03-10 09:52:00,0,0
TXN_5392,ACC_176,BANK_UK_01,22016,USD,2026-02-14 07:43:00,0,0
TXN_5393,ACC_130,BANK_BD_02,6850,USD,2026-01-06 12:26:00,1,1
TXN_5394,ACC_243,BANK_BD_01,4920,USD,2026-01-14 00:38:00,0,0
TXN_5395,ACC_120,BANK_BD_01,48807,USD,2026-01-18 07:28:00,0,0
TXN_5396,ACC_183,BANK_UK_01,13600,USD,2026-02-05 16:18:00,0,0
TXN_5397,ACC_262,BANK_BD_01,40200,USD,2026-02-15 05:25:00,0,0
TXN_5398,ACC_250,BANK_UK_01,44100,USD,2026-01-30 14:39:00,0,0
TXN_5399,ACC_108,BANK_UK_01,44268,USD,2026-01-06 14:34:00,0,0
TXN_5400,ACC_185,BANK_UK_01,68950,USD,2026-02-16 23:29:00,0,0
TXN_5401,ACC_168,BANK_BD_01,80190,USD,2026-02-03 16:38:00,0,0
TXN_5402,ACC_185,BANK_UK_01,68560,USD,2026-01-09 05:48:00,0,0
TXN_5403,ACC_128,BANK_BD_02,51184,USD,2026-02-15 19:21:00,0,0
TXN_5404,ACC_148,BANK_BD_01,32648,USD,2026-02-10 09:51:00,0,0
TXN_5405,ACC_214,BANK_BD_02,32938,USD,2026-03-30 08:10:00,0,0
TXN_5406,ACC_144,BANK_UK_02,32697,USD,2026-01-17 11:00:00,0,0
TXN_5407,ACC_120,BANK_UK_02,86761,USD,2026-01-03 08:52:00,0,0
TXN_5408,ACC_230,BANK_BD_01,76596,USD,2026-03-03 00:25:00,0,0
TXN_5409,ACC_224,BANK_BD_01,78114,USD,2026-03-05 23:31:00,0,0
TXN_5410,ACC_249,BANK_BD_02,1361164,USD,2026-02-20 21:27:00,1,1
TXN_5411,ACC_101,BANK_BD_02,93906,USD,2026-01-02 20:19:00,0,0
TXN_5412,ACC_144,BANK_BD_01,5764,USD,2026-03-30 16:05:00,0,0
TXN_5413,ACC_201,BANK_UK_02,84548,USD,2026-03-14 06:29:00,0,0
TXN_5414,ACC_234,BANK_BD_02,91728,USD,2026-03-29 03:22:00,0,0
TXN_5415,ACC_274,BANK_UK_02,27900,USD,2026-03-15 09:38:00,0,0
TXN_5416,ACC_255,BANK_UK_02,21692,USD,2026-03-06 02:09:00,0,0
TXN_5417,ACC_274,BANK_BD_02,20349,USD,2026-02-06 20:31:00,0,0
TXN_5418,ACC_117,BANK_BD_02,49520,USD,2026-03-06 05:03:00,0,0
TXN_5419,ACC_138,BANK_BD_02,2984,USD,2026-01-07 15:28:00,1,1
TXN_5420,ACC_170,BANK_UK_02,85860,USD,2026-03-03 19:11:00,0,0
TXN_5421,ACC_124,BANK_BD_01,12309,USD,2026-02-06 02:41:00,0,0
TXN_5422,ACC_122,BANK_BD_01,114165,USD,2026-01-03 15:52:00,0,0
TXN_5423,ACC_252,BANK_BD_02,71200,USD,2026-01-22 12:44:00,0,0
TXN_5424,ACC_282,BANK_BD_02,43884,USD,2026-03-12 22:03:00,0,0
TXN_5425,ACC_110,BANK_UK_02,15288,USD,2026-02-09 07:03:00,0,0
TXN_5426,ACC_280,BANK_BD_01,18920,USD,2026-01-14 18:00:00,0,0
TXN_5427,ACC_211,BANK_UK_01,35929,USD,2026-01-20 12:19:00,0,0
TXN_5428,ACC_123,BANK_BD_01,15170,USD,2026-03-08 12:27:00,0,0
TXN_5429,ACC_136,BANK_UK_01,3233835,USD,2026-01-14 19:43:00,1,1
TXN_5430,ACC_172,BANK_BD_02,28348,USD,2026-01-28 06:52:00,0,0
TXN_5431,ACC_185,BANK_UK_01,17138,USD,2026-03-21 04:02:00,0,0
TXN_5432,ACC_280,BANK_UK_01,23659,USD,2026-03-20 00:30:00,0,0
TXN_5433,ACC_171,BANK_UK_01,67821,USD,2026-02-03 16:23:00,0,0
TXN_5434,ACC_176,BANK_BD_02,59202,USD,2026-01-14 07:26:00,0,0
TXN_5435,ACC_166,BANK_BD_01,100984,USD,2026-03-29 02:13:00,0,0
TXN_5436,ACC_153,BANK_BD_01,26082,USD,2026-02-09 07:40:00,0,0
TXN_5437,ACC_282,BANK_BD_01,28333,USD,2026-03-28 18:26:00,0,0
TXN_5438,ACC_288,BANK_UK_01,23653,USD,2026-03-31 01:22:00,0,0
TXN_5439,ACC_166,BANK_UK_01,5540,USD,2026-02-06 12:15:00,0,0
TXN_5440,ACC_229,BANK_UK_02,41769,USD,2026-03-05 22:22:00,0,0
TXN_5441,ACC_176,BANK_UK_02,7871,USD,2026-01-20 18:59:00,0,0
TXN_5442,ACC_224,BANK_UK_01,50752,USD,2026-03-08 00:48:00,0,0
TXN_5443,ACC_264,BANK_BD_02,16682,USD,2026-02-28 23:53:00,0,0
TXN_5444,ACC_153,BANK_BD_02,4204,USD,2026-01-23 11:09:00,1,1
TXN_5445,ACC_145,BANK_UK_02,13775,USD,2026-02-01 05:07:00,0,0
TXN_5446,ACC_108,BANK_BD_02,54064,USD,2026-03-10 19:57:00,0,0
TXN_5447,ACC_166,BANK_UK_01,6206,USD,2026-03-21 16:57:00,0,0
TXN_5448,ACC_149,BANK_UK_02,1268007,USD,2026-03-02 00:14:00,1,1
TXN_5449,ACC_266,BANK_UK_02,58800,USD,2026-02-01 04:59:00,0,0
TXN_5450,ACC_101,BANK_UK_02,25557,USD,2026-02-26 15:47:00,0,0
TXN_5451,ACC_202,BANK_BD_02,5328,USD,2026-02-26 08:28:00,0,0
TXN_5452,ACC_254,BANK_BD_01,28072,USD,2026-02-18 13:10:00,0,0
TXN_5453,ACC_263,BANK_BD_01,9100,USD,2026-02-25 18:27:00,0,0
TXN_5454,ACC_260,BANK_BD_01,22788,USD,2026-02-15 22:36:00,0,0
TXN_5455,ACC_104,BANK_BD_01,54594,USD,2026-03-07 07:51:00,0,0
TXN_5456,ACC_214,BANK_UK_02,21814,USD,2026-03-21 03:20:00,0,0
TXN_5457,ACC_137,BANK_BD_02,39200,USD,2026-01-04 04:46:00,0,0
TXN_5458,ACC_228,BANK_BD_01,24723,USD,2026-03-25 07:13:00,0,0
TXN_5459,ACC_239,BANK_BD_02,14220,USD,2026-02-28 05:29:00,0,0
TXN_5460,ACC_154,BANK_BD_02,16380,USD,2026-02-03 03:31:00,0,0
TXN_5461,ACC_218,BANK_UK_01,23610,USD,2026-03-19 04:00:00,0,0
TXN_5462,ACC_294,BANK_UK_02,50996,USD,2026-03-25 08:18:00,0,0
TXN_5463,ACC_178,BANK_BD_02,56472,USD,2026-03-21 09:28:00,0,0
TXN_5464,ACC_247,BANK_BD_02,9756,USD,2026-01-19 07:07:00,0,0
TXN_5465,ACC_113,BANK_BD_02,113988,USD,2026-01-27 11:16:00,0,0
TXN_5466,ACC_177,BANK_BD_01,93177,USD,2026-03-07 14:38:00,0,0
TXN_5467,ACC_107,BANK_BD_01,4032,USD,2026-03-05 19:23:00,0,0
TXN_5468,ACC_102,BANK_UK_01,14840,USD,2026-03-02 10:12:00,0,0
TXN_5469,ACC_245,BANK_UK_01,69280,USD,2026-01-31 18:55:00,0,0
TXN_5470,ACC_108,BANK_BD_01,51181,USD,2026-01-02 20:41:00,0,0
TXN_5471,ACC_101,BANK_BD_01,27524,USD,2026-01-29 01:35:00,0,0
TXN_5472,ACC_277,BANK_BD_01,90736,USD,2026-02-19 20:45:00,0,0
TXN_5473,ACC_221,BANK_BD_02,31314,USD,2026-01-29 03:03:00,0,0
TXN_5474,ACC_173,BANK_UK_02,18590,USD,2026-01-13 22:58:00,0,0
TXN_5475,ACC_119,BANK_BD_01,28355,USD,2026-01-06 07:56:00,0,0
TXN_5476,ACC_171,BANK_UK_02,4212,USD,2026-03-09 13:33:00,0,0
TXN_5477,ACC_273,BANK_UK_01,53634,USD,2026-02-24 08:25:00,0,0
TXN_5478,ACC_100,BANK_BD_02,411070,USD,2026-03-24 05:12:00,1,1
TXN_5479,ACC_197,BANK_UK_01,55200,USD,2026-03-09 05:21:00,0,0
TXN_5480,ACC_109,BANK_UK_01,47226,USD,2026-03-13 20:27:00,0,0
TXN_5481,ACC_122,BANK_UK_01,48050,USD,2026-03-08 19:06:00,0,0
TXN_5482,ACC_106,BANK_BD_01,14186,USD,2026-03-19 14:23:00,0,0
TXN_5483,ACC_224,BANK_BD_02,43148,USD,2026-01-08 14:21:00,0,0
TXN_5484,ACC_183,BANK_UK_02,29564,USD,2026-02-24 04:20:00,0,0
TXN_5485,ACC_106,BANK_BD_01,2137743,USD,2026-01-15 13:05:00,1,1
TXN_5486,ACC_236,BANK_UK_01,3812004,USD,2026-01-12 22:10:00,1,1
TXN_5487,ACC_108,BANK_BD_01,65598,USD,2026-03-29 14:42:00,0,0
TXN_5488,ACC_270,BANK_UK_02,3629652,USD,2026-03-02 05:16:00,1,1
TXN_5489,ACC_214,BANK_BD_02,8175,USD,2026-03-04 14:50:00,0,0
TXN_5490,ACC_295,BANK_UK_02,104220,USD,2026-01-19 00:05:00,0,0
TXN_5491,ACC_132,BANK_UK_01,22440,USD,2026-02-22 17:39:00,0,0
TXN_5492,ACC_228,BANK_BD_01,4080,USD,2026-02-22 02:26:00,1,1
TXN_5493,ACC_257,BANK_BD_01,20185,USD,2026-02-08 16:31:00,0,0
TXN_5494,ACC_268,BANK_UK_02,11492,USD,2026-02-01 04:16:00,0,0
TXN_5495,ACC_107,BANK_BD_01,5396,USD,2026-02-20 09:39:00,0,0
TXN_5496,ACC_177,BANK_UK_01,74374,USD,2026-03-27 01:07:00,0,0
TXN_5497,ACC_247,BANK_UK_01,21164,USD,2026-01-20 03:45:00,0,0
TXN_5498,ACC_196,BANK_UK_02,61600,USD,2026-02-23 17:19:00,0,0
TXN_5499,ACC_199,BANK_BD_02,61690,USD,2026-03-24 08:42:00,0,0
TXN_5500,ACC_117,BANK_UK_01,11000,USD,2026-02-28 12:29:00,0,0
TXN_5501,ACC_218,BANK_UK_01,49023,USD,2026-01-16 13:40:00,0,0
TXN_5502,ACC_208,BANK_BD_01,35464,USD,2026-02-06 07:13:00,0,0
TXN_5503,ACC_223,BANK_UK_01,50600,USD,2026-01-29 05:16:00,0,0
TXN_5504,ACC_260,BANK_UK_01,33124,USD,2026-03-19 08:08:00,0,0
TXN_5505,ACC_264,BANK_BD_02,3815,USD,2026-01-04 16:09:00,0,0
TXN_5506,ACC_267,BANK_UK_02,64386,USD,2026-03-11 22:51:00,0,0
TXN_5507,ACC_120,BANK_UK_01,32560,USD,2026-03-10 17:47:00,0,0
TXN_5508,ACC_280,BANK_BD_02,21328,USD,2026-03-11 22:25:00,0,0
TXN_5509,ACC_143,BANK_UK_01,42744,USD,2026-03-21 07:39:00,0,0
TXN_5510,ACC_156,BANK_BD_01,44268,USD,2026-02-06 07:28:00,0,0
TXN_5511,ACC_210,BANK_BD_01,12936,USD,2026-03-31 06:56:00,0,0
TXN_5512,ACC_260,BANK_BD_02,16692,USD,2026-03-12 14:35:00,0,0
TXN_5513,ACC_278,BANK_UK_02,18392,USD,2026-02-11 22:22:00,0,0
TXN_5514,ACC_175,BANK_UK_01,55233,USD,2026-03-23 03:50:00,0,0
TXN_5515,ACC_198,BANK_UK_01,871182,USD,2026-01-06 14:09:00,1,1
TXN_5516,ACC_201,BANK_UK_01,10704,USD,2026-03-08 14:08:00,0,0
TXN_5517,ACC_114,BANK_BD_02,61668,USD,2026-02-28 09:14:00,0,0
TXN_5518,ACC_128,BANK_UK_01,53900,USD,2026-03-12 16:06:00,0,0
TXN_5519,ACC_192,BANK_UK_01,5520,USD,2026-03-12 06:34:00,0,0
TXN_5520,ACC_298,BANK_BD_02,21270,USD,2026-01-29 17:55:00,0,0
TXN_5521,ACC_200,BANK_BD_01,14553,USD,2026-01-07 00:31:00,0,0
TXN_5522,ACC_149,BANK_UK_02,65952,USD,2026-01-07 23:36:00,0,0
TXN_5523,ACC_109,BANK_UK_02,9028,USD,2026-03-27 08:11:00,0,0
TXN_5524,ACC_251,BANK_BD_01,8805,USD,2026-01-06 18:54:00,1,1
TXN_5525,ACC_194,BANK_UK_01,1483274,USD,2026-01-05 23:43:00,1,1
TXN_5526,ACC_182,BANK_UK_02,2678,USD,2026-03-18 16:11:00,0,0
TXN_5527,ACC_161,BANK_BD_01,13968,USD,2026-02-18 01:12:00,0,0
TXN_5528,ACC_239,BANK_BD_01,1965,USD,2026-02-15 11:48:00,0,0
TXN_5529,ACC_277,BANK_BD_02,29862,USD,2026-03-23 19:14:00,0,0
TXN_5530,ACC_187,BANK_BD_02,93600,USD,2026-02-18 05:35:00,0,0
TXN_5531,ACC_176,BANK_BD_02,20790,USD,2026-01-31 11:39:00,0,0
TXN_5532,ACC_244,BANK_UK_02,34276,USD,2026-02-20 21:56:00,0,0
TXN_5533,ACC_103,BANK_BD_01,1794186,USD,2026-01-15 12:54:00,1,1
TXN_5534,ACC_273,BANK_UK_01,86805,USD,2026-01-26 04:11:00,0,0
TXN_5535,ACC_286,BANK_BD_02,3658,USD,2026-04-01 13:20:00,0,0
TXN_5536,ACC_152,BANK_UK_01,13500,USD,2026-03-13 09:10:00,0,0
TXN_5537,ACC_285,BANK_UK_02,15264,USD,2026-01-24 14:25:00,0,0
TXN_5538,ACC_113,BANK_BD_01,10875,USD,2026-01-30 20:48:00,0,0
TXN_5539,ACC_283,BANK_UK_01,34236,USD,2026-01-25 00:32:00,0,0
TXN_5540,ACC_132,BANK_BD_02,26946,USD,2026-01-06 08:13:00,0,0
TXN_5541,ACC_160,BANK_UK_02,35040,USD,2026-03-26 03:18:00,0,0
TXN_5542,ACC_116,BANK_UK_01,1153845,USD,2026-03-12 16:08:00,1,1
TXN_5543,ACC_120,BANK_UK_02,33200,USD,2026-01-05 19:21:00,0,0
TXN_5544,ACC_189,BANK_BD_02,31395,USD,2026-02-28 22:29:00,0,0
TXN_5545,ACC_100,BANK_UK_02,25212,USD,2026-01-08 01:59:00,0,0
TXN_5546,ACC_190,BANK_BD_01,17544,USD,2026-02-02 14:17:00,0,0
TXN_5547,ACC_235,BANK_UK_02,47212,USD,2026-02-08 15:27:00,0,0
TXN_5548,ACC_121,BANK_UK_02,17424,USD,2026-01-07 05:17:00,0,0
TXN_5549,ACC_224,BANK_BD_01,6572,USD,2026-03-30 13:25:00,0,0
TXN_5550,ACC_128,BANK_UK_02,28458,USD,2026-02-12 15:12:00,0,0
TXN_5551,ACC_261,BANK_UK_01,358749,USD,2026-03-12 02:10:00,1,1
TXN_5552,ACC_108,BANK_BD_02,12896,USD,2026-03-08 03:46:00,0,0
TXN_5553,ACC_236,BANK_BD_01,3740,USD,2026-03-25 09:43:00,0,0
TXN_5554,ACC_204,BANK_UK_01,45084,USD,2026-01-26 01:53:00,0,0
TXN_5555,ACC_292,BANK_BD_02,48864,USD,2026-03-17 11:38:00,0,0
TXN_5556,ACC_243,BANK_BD_01,21462,USD,2026-01-02 19:02:00,0,0
TXN_5557,ACC_250,BANK_BD_01,30969,USD,2026-03-13 19:12:00,0,0
TXN_5558,ACC_117,BANK_BD_02,88605,USD,2026-01-01 10:13:00,0,0
TXN_5559,ACC_167,BANK_UK_02,21105,USD,2026-01-16 14:17:00,0,0
TXN_5560,ACC_199,BANK_BD_01,34276,USD,2026-03-07 12:08:00,0,0
TXN_5561,ACC_258,BANK_UK_01,73229,USD,2026-01-26 04:24:00,0,0
TXN_5562,ACC_221,BANK_BD_02,346518,USD,2026-02-10 02:31:00,1,1
TXN_5563,ACC_103,BANK_UK_01,50610,USD,2026-03-21 05:36:00,0,0
TXN_5564,ACC_211,BANK_UK_02,2974750,USD,2026-03-17 10:15:00,1,1
TXN_5565,ACC_123,BANK_BD_02,35552,USD,2026-02-02 07:09:00,0,0
TXN_5566,ACC_199,BANK_BD_02,10864,USD,2026-03-25 12:54:00,0,0
TXN_5567,ACC_128,BANK_BD_02,77371,USD,2026-01-12 22:40:00,0,0
TXN_5568,ACC_164,BANK_BD_02,30888,USD,2026-03-31 18:27:00,0,0
TXN_5569,ACC_167,BANK_BD_02,22248,USD,2026-03-25 01:06:00,0,0
TXN_5570,ACC_149,BANK_UK_01,779760,USD,2026-02-20 18:37:00,1,1
TXN_5571,ACC_212,BANK_UK_01,48944,USD,2026-01-28 05:14:00,0,0
TXN_5572,ACC_167,BANK_BD_01,88036,USD,2026-03-11 14:08:00,0,0
TXN_5573,ACC_217,BANK_UK_02,7632,USD,2026-01-08 04:43:00,0,0
TXN_5574,ACC_229,BANK_BD_02,45164,USD,2026-01-14 00:26:00,0,0
TXN_5575,ACC_274,BANK_UK_01,29568,USD,2026-01-10 14:28:00,0,0
TXN_5576,ACC_118,BANK_UK_02,2649942,USD,2026-03-28 10:27:00,1,1
TXN_5577,ACC_164,BANK_BD_02,7320,USD,2026-02-27 15:18:00,0,0
TXN_5578,ACC_101,BANK_BD_02,64350,USD,2026-03-12 02:03:00,0,0
TXN_5579,ACC_150,BANK_BD_02,11760,USD,2026-03-30 16:42:00,0,0
TXN_5580,ACC_174,BANK_BD_02,25500,USD,2026-03-12 18:58:00,0,0
TXN_5581,ACC_226,BANK_BD_01,4995,USD,2026-01-30 14:23:00,0,0
TXN_5582,ACC_152,BANK_UK_01,3013520,USD,2026-03-14 09:59:00,1,1
TXN_5583,ACC_258,BANK_UK_01,8904,USD,2026-02-05 03:06:00,0,0
TXN_5584,ACC_191,BANK_BD_01,2901160,USD,2026-01-05 07:35:00,1,1
TXN_5585,ACC_235,BANK_BD_02,60720,USD,2026-01-18 15:46:00,0,0
TXN_5586,ACC_299,BANK_UK_02,53997,USD,2026-02-08 19:48:00,0,0
TXN_5587,ACC_265,BANK_BD_01,44736,USD,2026-02-17 16:44:00,0,0
TXN_5588,ACC_160,BANK_UK_02,80446,USD,2026-01-08 04:19:00,0,0
TXN_5589,ACC_240,BANK_UK_02,21482,USD,2026-03-13 09:08:00,0,0
TXN_5590,ACC_287,BANK_UK_01,628,USD,2026-01-04 15:27:00,1,1
TXN_5591,ACC_129,BANK_BD_02,43079,USD,2026-01-22 09:21:00,0,0
TXN_5592,ACC_154,BANK_UK_01,63344,USD,2026-02-27 14:02:00,0,0
TXN_5593,ACC_155,BANK_UK_02,44460,USD,2026-01-01 16:01:00,0,0
TXN_5594,ACC_250,BANK_BD_01,8918,USD,2026-03-30 06:26:00,0,0
TXN_5595,ACC_151,BANK_UK_01,7353,USD,2026-01-22 10:29:00,0,0
TXN_5596,ACC_179,BANK_UK_02,5020,USD,2026-02-19 15:03:00,1,1
TXN_5597,ACC_279,BANK_BD_02,20664,USD,2026-01-02 21:15:00,0,0
TXN_5598,ACC_287,BANK_UK_01,302771,USD,2026-01-12 18:30:00,1,1
TXN_5599,ACC_216,BANK_UK_02,16520,USD,2026-03-22 01:21:00,0,0
TXN_5600,ACC_100,BANK_UK_01,2880,USD,2026-04-01 00:33:00,0,0
TXN_5601,ACC_145,BANK_UK_02,81592,USD,2026-02-14 02:23:00,0,0
TXN_5602,ACC_199,BANK_UK_01,71950,USD,2026-03-30 14:30:00,0,0
TXN_5603,ACC_120,BANK_UK_01,37553,USD,2026-03-01 13:07:00,0,0
TXN_5604,ACC_181,BANK_UK_01,33930,USD,2026-02-18 15:59:00,0,0
TXN_5605,ACC_189,BANK_BD_02,35819,USD,2026-02-15 23:51:00,0,0
TXN_5606,ACC_122,BANK_BD_01,60935,USD,2026-02-15 06:37:00,0,0
TXN_5607,ACC_142,BANK_BD_01,14416,USD,2026-01-15 10:37:00,0,0
TXN_5608,ACC_296,BANK_BD_02,4992,USD,2026-01-31 16:25:00,0,0
TXN_5609,ACC_226,BANK_BD_02,62187,USD,2026-01-14 21:10:00,0,0
TXN_5610,ACC_288,BANK_BD_02,26250,USD,2026-03-16 22:07:00,0,0
TXN_5611,ACC_221,BANK_BD_01,27240,USD,2026-02-26 18:59:00,0,0
TXN_5612,ACC_190,BANK_UK_01,10744,USD,2026-01-12 01:01:00,0,0
TXN_5613,ACC_158,BANK_UK_02,19995,USD,2026-03-28 08:28:00,0,0
TXN_5614,ACC_187,BANK_UK_01,8568,USD,2026-03-20 04:45:00,0,0
TXN_5615,ACC_166,BANK_BD_01,73702,USD,2026-03-30 08:05:00,0,0
TXN_5616,ACC_165,BANK_UK_01,9120,USD,2026-01-30 11:35:00,0,0
TXN_5617,ACC_115,BANK_UK_02,23834,USD,2026-03-18 07:45:00,0,0
