txn_id,account_id,device_id_hash,ip_address,proxy_vpn_flag,login_entropy_score
TXN_5331,ACC_209,DEV_HASH_042,103.133.91.123,0,0.09547668010966788
TXN_5332,ACC_248,DEV_HASH_003,103.13.20.19,1,0.7301233184594759
TXN_5333,ACC_251,DEV_HASH_033,103.22.166.207,0,0.14197541000426783
TXN_5334,ACC_226,DEV_HASH_003,103.15.123.197,1,0.9632633856110738
TXN_5335,ACC_271,DEV_HASH_002,103.14.55.73,0,0.14473920427065115
TXN_5336,ACC_261,DEV_HASH_043,103.200.226.102,0,0.11118087301857843
TXN_5337,ACC_135,DEV_HASH_010,103.140.216.228,0,0.04802263123649468
TXN_5338,ACC_162,DEV_HASH_010,103.189.248.105,0,0.07880895109917967
TXN_5339,ACC_139,DEV_HASH_032,103.69.23.164,0,0.20940152208996357
TXN_5340,ACC_283,DEV_HASH_009,103.134.192.27,0,0.02935642225700555
TXN_5341,ACC_297,DEV_HASH_024,103.185.113.59,0,0.1271867804093214
TXN_5342,ACC_106,DEV_HASH_003,103.1.70.103,1,0.8065519604913413
TXN_5343,ACC_199,DEV_HASH_012,103.111.109.198,0,0.19508826656935613
TXN_5344,ACC_158,DEV_HASH_004,103.170.172.84,0,0.2194586655023065
TXN_5345,ACC_281,DEV_HASH_027,103.99.56.118,0,0.19053121375571327
TXN_5346,ACC_236,DEV_HASH_031,103.132.40.1,0,0.05915437703203491
TXN_5347,ACC_201,DEV_HASH_036,103.74.220.149,0,0.17861193498407443
TXN_5348,ACC_147,DEV_HASH_039,103.66.147.13,0,0.23095640115808866
TXN_5349,ACC_221,DEV_HASH_010,103.7.225.63,0,0.1360138392101208
TXN_5350,ACC_123,DEV_HASH_025,103.17.250.97,0,0.17555378871786836
TXN_5351,ACC_132,DEV_HASH_010,103.6.27.91,0,0.10887376591894214
TXN_5352,ACC_129,DEV_HASH_034,103.25.164.105,0,0.19806762475704573
TXN_5353,ACC_258,DEV_HASH_036,103.47.79.169,0,0.21627857239416254
TXN_5354,ACC_233,DEV_HASH_035,103.156.8.187,0,0.09709785928587113
TXN_5355,ACC_176,DEV_HASH_029,103.221.180.185,0,0.17140718690731443
TXN_5356,ACC_232,DEV_HASH_001,103.135.121.24,0,0.22136883220603057
TXN_5357,ACC_269,DEV_HASH_005,103.85.179.47,1,0.7493446849283509
TXN_5358,ACC_208,DEV_HASH_030,103.237.74.210,0,0.010559533581146665
TXN_5359,ACC_245,DEV_HASH_037,103.37.111.44,0,0.01683065014313275
TXN_5360,ACC_272,DEV_HASH_025,103.158.153.212,0,0.05103025125021802
TXN_5361,ACC_253,DEV_HASH_003,103.122.23.210,1,0.8147908803974223
TXN_5362,ACC_200,DEV_HASH_029,103.154.67.53,0,0.08293421751599339
TXN_5363,ACC_189,DEV_HASH_033,103.126.134.206,0,0.22392908538663717
TXN_5364,ACC_232,DEV_HASH_003,103.120.25.98,0,0.1023435715790572
TXN_5365,ACC_214,DEV_HASH_035,103.165.43.66,0,0.08288076202291564
TXN_5366,ACC_248,DEV_HASH_018,103.102.34.135,0,0.1423847493071891
TXN_5367,ACC_171,DEV_HASH_038,103.195.237.220,0,0.04567033998069347
TXN_5368,ACC_103,DEV_HASH_047,103.51.148.16,0,0.21374251104249303
TXN_5369,ACC_250,DEV_HASH_035,103.128.226.185,0,0.1681460992999945
TXN_5370,ACC_294,DEV_HASH_035,103.41.215.190,0,0.08520129663970008
TXN_5371,ACC_246,DEV_HASH_048,103.7.237.172,0,0.164019117944451
TXN_5372,ACC_137,DEV_HASH_008,103.146.171.161,0,0.17069503030714048
TXN_5373,ACC_258,DEV_HASH_024,103.169.179.123,0,0.06792270279695194
TXN_5374,ACC_269,DEV_HASH_049,103.71.232.8,0,0.08671507744345078
TXN_5375,ACC_207,DEV_HASH_003,103.250.145.103,0,0.03031139769801068
TXN_5376,ACC_205,DEV_HASH_024,103.70.75.218,0,0.0983505591458258
TXN_5377,ACC_165,DEV_HASH_009,103.73.14.114,0,0.04021097752584687
TXN_5378,ACC_188,DEV_HASH_047,103.212.46.113,0,0.24721972557587002
TXN_5379,ACC_176,DEV_HASH_049,103.115.86.1,0,0.1893009097640358
TXN_5380,ACC_177,DEV_HASH_003,103.234.232.166,0,0.2079135503614419
TXN_5381,ACC_296,DEV_HASH_025,103.68.112.48,0,0.12026433411108668
TXN_5382,ACC_141,DEV_HASH_015,103.64.200.68,0,0.12779735491475974
TXN_5383,ACC_296,DEV_HASH_031,103.215.149.54,0,0.23034066749175455
TXN_5384,ACC_134,DEV_HASH_004,103.216.46.104,0,0.10930519804549146
TXN_5385,ACC_113,DEV_HASH_035,103.114.181.17,0,0.14691841257090363
TXN_5386,ACC_282,DEV_HASH_028,103.224.93.167,0,0.2192730419036808
TXN_5387,ACC_278,DEV_HASH_010,103.151.26.37,0,0.019834923449014268
TXN_5388,ACC_124,DEV_HASH_010,103.240.66.44,0,0.2007084829193206
TXN_5389,ACC_195,DEV_HASH_021,103.240.88.156,0,0.21578705447097746
TXN_5390,ACC_162,DEV_HASH_046,103.28.118.201,0,0.11040867243154409
TXN_5391,ACC_221,DEV_HASH_009,103.85.83.147,0,0.17102816427278378
TXN_5392,ACC_176,DEV_HASH_005,103.229.130.189,0,0.06947635991157969
TXN_5393,ACC_130,DEV_HASH_003,103.79.145.36,1,0.7286381435538917
TXN_5394,ACC_243,DEV_HASH_029,103.236.132.74,0,0.15000667130418918
TXN_5395,ACC_120,DEV_HASH_021,103.179.173.161,0,0.23926220271294038
TXN_5396,ACC_183,DEV_HASH_026,103.156.58.244,0,0.15469652429748032
TXN_5397,ACC_262,DEV_HASH_032,103.67.144.10,0,0.18413792479335994
TXN_5398,ACC_250,DEV_HASH_033,103.222.230.210,0,0.12959541941430414
TXN_5399,ACC_108,DEV_HASH_027,103.90.145.51,0,0.16139294827319944
TXN_5400,ACC_185,DEV_HASH_023,103.209.219.169,0,0.026463665500420126
TXN_5401,ACC_168,DEV_HASH_020,103.52.39.73,0,0.06840863322458657
TXN_5402,ACC_185,DEV_HASH_023,103.78.48.197,0,0.2160199248045656
TXN_5403,ACC_128,DEV_HASH_017,103.70.196.131,0,0.20935981699686215
TXN_5404,ACC_148,DEV_HASH_014,103.11.32.189,0,0.07139164946299191
TXN_5405,ACC_214,DEV_HASH_013,103.180.205.243,0,0.20914308503925402
TXN_5406,ACC_144,DEV_HASH_044,103.129.244.208,0,0.21724984880453943
TXN_5407,ACC_120,DEV_HASH_049,103.98.98.147,0,0.18146960174174923
TXN_5408,ACC_230,DEV_HASH_041,103.13.155.167,0,0.15026220726104328
TXN_5409,ACC_224,DEV_HASH_037,103.80.106.84,0,0.21458405697073626
TXN_5410,ACC_249,DEV_HASH_004,103.148.237.220,1,0.7404596676456074
TXN_5411,ACC_101,DEV_HASH_039,103.193.40.207,0,0.1851890456398764
TXN_5412,ACC_144,DEV_HASH_019,103.199.49.237,0,0.082233789074287
TXN_5413,ACC_201,DEV_HASH_026,103.192.215.153,0,0.12965045742816517
TXN_5414,ACC_234,DEV_HASH_021,103.22.17.77,0,0.07755185392615058
TXN_5415,ACC_274,DEV_HASH_045,103.78.163.30,0,0.030212077049023255
TXN_5416,ACC_255,DEV_HASH_047,103.122.246.174,0,0.10088916029809547
TXN_5417,ACC_274,DEV_HASH_044,103.1.56.46,0,0.23535917632437892
TXN_5418,ACC_117,DEV_HASH_003,103.215.26.45,0,0.24584559792489766
TXN_5419,ACC_138,DEV_HASH_004,103.196.206.169,1,0.912496191279429
TXN_5420,ACC_170,DEV_HASH_035,103.104.62.23,0,0.1108102529292503
TXN_5421,ACC_124,DEV_HASH_037,103.16.81.192,0,0.20265035903819228
TXN_5422,ACC_122,DEV_HASH_020,103.230.55.131,0,0.1653254746907523
TXN_5423,ACC_252,DEV_HASH_001,103.247.230.202,0,0.07608921553941447
TXN_5424,ACC_282,DEV_HASH_048,103.248.47.53,0,0.025222996915777972
TXN_5425,ACC_110,DEV_HASH_015,103.88.77.4,0,0.02707618702583571
TXN_5426,ACC_280,DEV_HASH_034,103.110.219.50,0,0.06376530351263156
TXN_5427,ACC_211,DEV_HASH_009,103.223.116.64,0,0.08951337047418614
TXN_5428,ACC_123,DEV_HASH_002,103.18.191.35,0,0.0893340593538881
TXN_5429,ACC_136,DEV_HASH_005,103.87.173.88,1,0.8597170283766022
TXN_5430,ACC_172,DEV_HASH_035,103.62.138.96,0,0.2024268055356015
TXN_5431,ACC_185,DEV_HASH_020,103.130.107.97,0,0.20933769920784445
TXN_5432,ACC_280,DEV_HASH_009,103.204.25.241,0,0.17635485013301397
TXN_5433,ACC_171,DEV_HASH_017,103.230.202.10,0,0.20057420023024816
TXN_5434,ACC_176,DEV_HASH_044,103.177.110.2,0,0.15105593901705922
TXN_5435,ACC_166,DEV_HASH_031,103.143.90.128,0,0.18585442572993968
TXN_5436,ACC_153,DEV_HASH_009,103.228.130.170,0,0.0642764882569451
TXN_5437,ACC_282,DEV_HASH_022,103.123.125.155,0,0.24591890285128393
TXN_5438,ACC_288,DEV_HASH_022,103.222.239.147,0,0.049728614268889006
TXN_5439,ACC_166,DEV_HASH_038,103.49.52.97,0,0.21601525276019698
TXN_5440,ACC_229,DEV_HASH_016,103.162.169.30,0,0.2011845163102644
TXN_5441,ACC_176,DEV_HASH_049,103.211.192.166,0,0.1113122437553657
TXN_5442,ACC_224,DEV_HASH_033,103.150.152.28,0,0.16533167692289233
TXN_5443,ACC_264,DEV_HASH_002,103.248.46.62,0,0.15329172371432218
TXN_5444,ACC_153,DEV_HASH_003,103.214.218.234,1,0.7379594829804131
TXN_5445,ACC_145,DEV_HASH_011,103.110.126.42,0,0.05980639790162916
TXN_5446,ACC_108,DEV_HASH_003,103.248.15.7,0,0.20365793179406508
TXN_5447,ACC_166,DEV_HASH_014,103.220.226.154,0,0.17799111609861767
TXN_5448,ACC_149,DEV_HASH_002,103.180.1.149,1,0.910546069564633
TXN_5449,ACC_266,DEV_HASH_025,103.158.11.217,0,0.14205540747922593
TXN_5450,ACC_101,DEV_HASH_014,103.219.236.100,0,0.11263698532357541
TXN_5451,ACC_202,DEV_HASH_008,103.196.50.175,0,0.2062413791030697
TXN_5452,ACC_254,DEV_HASH_023,103.234.106.199,0,0.23628468185060456
TXN_5453,ACC_263,DEV_HASH_013,103.67.219.98,0,0.1653388353372846
TXN_5454,ACC_260,DEV_HASH_049,103.69.183.189,0,0.19273260319527397
TXN_5455,ACC_104,DEV_HASH_046,103.24.145.229,0,0.17130723430546396
TXN_5456,ACC_214,DEV_HASH_023,103.146.112.234,0,0.03872308913881875
TXN_5457,ACC_137,DEV_HASH_023,103.219.188.181,0,0.09842061556769034
TXN_5458,ACC_228,DEV_HASH_047,103.62.74.101,0,0.24329222889519952
TXN_5459,ACC_239,DEV_HASH_042,103.90.134.147,0,0.02010281074220499
TXN_5460,ACC_154,DEV_HASH_042,103.63.4.138,0,0.018879776970783795
TXN_5461,ACC_218,DEV_HASH_028,103.201.52.226,0,0.06543384626128604
TXN_5462,ACC_294,DEV_HASH_006,103.18.130.218,0,0.13172474339314075
TXN_5463,ACC_178,DEV_HASH_038,103.42.194.200,0,0.15137053387069965
TXN_5464,ACC_247,DEV_HASH_002,103.47.106.14,0,0.2251580531910051
TXN_5465,ACC_113,DEV_HASH_040,103.227.246.164,0,0.23248032454514772
TXN_5466,ACC_177,DEV_HASH_018,103.98.243.182,0,0.19600057766062945
TXN_5467,ACC_107,DEV_HASH_020,103.171.119.69,0,0.12803067708455934
TXN_5468,ACC_102,DEV_HASH_009,103.7.189.151,0,0.10509029099583642
TXN_5469,ACC_245,DEV_HASH_048,103.38.234.60,0,0.22313280288898876
TXN_5470,ACC_108,DEV_HASH_013,103.77.164.54,0,0.22650832167512208
TXN_5471,ACC_101,DEV_HASH_011,103.36.37.165,0,0.05414193290404795
TXN_5472,ACC_277,DEV_HASH_033,103.103.15.145,0,0.11646892032459617
TXN_5473,ACC_221,DEV_HASH_032,103.183.82.68,0,0.0200835423984246
TXN_5474,ACC_173,DEV_HASH_027,103.71.212.150,0,0.20375916155485485
TXN_5475,ACC_119,DEV_HASH_008,103.220.79.146,0,0.06704666014176082
TXN_5476,ACC_171,DEV_HASH_023,103.102.206.245,0,0.15862228717735272
TXN_5477,ACC_273,DEV_HASH_014,103.164.29.75,0,0.16368193832013153
TXN_5478,ACC_100,DEV_HASH_002,103.142.175.190,1,0.9437992203413959
TXN_5479,ACC_197,DEV_HASH_041,103.122.221.18,0,0.141936280456764
TXN_5480,ACC_109,DEV_HASH_009,103.153.174.48,0,0.05759018023525735
TXN_5481,ACC_122,DEV_HASH_044,103.218.135.246,0,0.2198000373123727
TXN_5482,ACC_106,DEV_HASH_038,103.136.224.25,0,0.012132164445832129
TXN_5483,ACC_224,DEV_HASH_029,103.14.5.61,0,0.07283174592545588
TXN_5484,ACC_183,DEV_HASH_011,103.11.203.30,0,0.16183602335625552
TXN_5485,ACC_106,DEV_HASH_004,103.117.198.179,1,0.7085346811723524
TXN_5486,ACC_236,DEV_HASH_003,103.142.224.225,1,0.728990850044763
TXN_5487,ACC_108,DEV_HASH_034,103.76.223.12,0,0.09363587234660452
TXN_5488,ACC_270,DEV_HASH_003,103.232.142.131,1,0.8373987934154224
TXN_5489,ACC_214,DEV_HASH_022,103.8.68.147,0,0.19434257414821224
TXN_5490,ACC_295,DEV_HASH_026,103.59.146.143,0,0.025978784587028292
TXN_5491,ACC_132,DEV_HASH_027,103.175.246.48,0,0.1438563080279458
TXN_5492,ACC_228,DEV_HASH_003,103.43.205.9,1,0.95088837211915
TXN_5493,ACC_257,DEV_HASH_044,103.247.171.177,0,0.23323834826586426
TXN_5494,ACC_268,DEV_HASH_001,103.186.65.231,0,0.10161127043781025
TXN_5495,ACC_107,DEV_HASH_032,103.64.197.176,0,0.15043550334078143
TXN_5496,ACC_177,DEV_HASH_034,103.92.242.73,0,0.19941223113398157
TXN_5497,ACC_247,DEV_HASH_011,103.196.180.50,0,0.1537165020414286
TXN_5498,ACC_196,DEV_HASH_029,103.51.42.163,0,0.15289980905695666
TXN_5499,ACC_199,DEV_HASH_027,103.23.77.162,0,0.1940671361948229
TXN_5500,ACC_117,DEV_HASH_015,103.178.147.223,0,0.23209861778591395
TXN_5501,ACC_218,DEV_HASH_028,103.226.144.54,0,0.04917193585072038
TXN_5502,ACC_208,DEV_HASH_047,103.76.154.47,0,0.16573338807971202
TXN_5503,ACC_223,DEV_HASH_038,103.171.61.56,0,0.045556323185041186
TXN_5504,ACC_260,DEV_HASH_013,103.65.123.212,0,0.20435421174903098
TXN_5505,ACC_264,DEV_HASH_017,103.58.180.47,0,0.08347223074180364
TXN_5506,ACC_267,DEV_HASH_030,103.132.124.218,0,0.08488155904647374
TXN_5507,ACC_120,DEV_HASH_012,103.241.87.37,0,0.02533616483263372
TXN_5508,ACC_280,DEV_HASH_024,103.227.140.187,0,0.22123067731872997
TXN_5509,ACC_143,DEV_HASH_019,103.95.40.203,0,0.09211343202261152
TXN_5510,ACC_156,DEV_HASH_038,103.77.127.133,0,0.23041966740616673
TXN_5511,ACC_210,DEV_HASH_027,103.235.105.132,0,0.17021792656250967
TXN_5512,ACC_260,DEV_HASH_020,103.183.101.150,0,0.0567924657631939
TXN_5513,ACC_278,DEV_HASH_018,103.165.201.168,0,0.1284903403081114
TXN_5514,ACC_175,DEV_HASH_019,103.164.113.164,0,0.14352412246357316
TXN_5515,ACC_198,DEV_HASH_005,103.30.97.76,1,0.9534259250745329
TXN_5516,ACC_201,DEV_HASH_046,103.84.109.201,0,0.05031637571274674
TXN_5517,ACC_114,DEV_HASH_009,103.71.115.36,0,0.02543771202348485
TXN_5518,ACC_128,DEV_HASH_015,103.19.54.127,0,0.12996204214872875
TXN_5519,ACC_192,DEV_HASH_046,103.99.79.127,0,0.13192024126582394
TXN_5520,ACC_298,DEV_HASH_033,103.52.157.48,0,0.0873316795458768
TXN_5521,ACC_200,DEV_HASH_028,103.54.166.217,0,0.0655771662851512
TXN_5522,ACC_149,DEV_HASH_033,103.187.69.9,0,0.20419409410486472
TXN_5523,ACC_109,DEV_HASH_040,103.163.67.82,0,0.16320369949824612
TXN_5524,ACC_251,DEV_HASH_004,103.105.61.245,1,0.7224363458058692
TXN_5525,ACC_194,DEV_HASH_001,103.71.56.87,1,0.7249866405234957
TXN_5526,ACC_182,DEV_HASH_038,103.124.207.15,0,0.1926257475739408
TXN_5527,ACC_161,DEV_HASH_029,103.66.71.85,0,0.13735889678176302
TXN_5528,ACC_239,DEV_HASH_026,103.53.11.214,0,0.21367466214191597
TXN_5529,ACC_277,DEV_HASH_035,103.140.223.100,0,0.07026983355695349
TXN_5530,ACC_187,DEV_HASH_049,103.60.172.113,0,0.0756261822314623
TXN_5531,ACC_176,DEV_HASH_017,103.148.9.185,0,0.026172391466672468
TXN_5532,ACC_244,DEV_HASH_039,103.23.102.73,0,0.10526631806205274
TXN_5533,ACC_103,DEV_HASH_002,103.225.122.73,1,0.8691342106831643
TXN_5534,ACC_273,DEV_HASH_044,103.199.138.183,0,0.15677270796413065
TXN_5535,ACC_286,DEV_HASH_049,103.25.246.171,0,0.23066670933756825
TXN_5536,ACC_152,DEV_HASH_001,103.175.95.23,0,0.1743148110174131
TXN_5537,ACC_285,DEV_HASH_032,103.18.14.45,0,0.08483313142898505
TXN_5538,ACC_113,DEV_HASH_019,103.246.26.249,0,0.15801113439367498
TXN_5539,ACC_283,DEV_HASH_031,103.156.85.220,0,0.13850595316446707
TXN_5540,ACC_132,DEV_HASH_005,103.54.151.179,0,0.042877037840204926
TXN_5541,ACC_160,DEV_HASH_038,103.133.2.79,0,0.011548904032017741
TXN_5542,ACC_116,DEV_HASH_001,103.51.21.226,1,0.913577587944435
TXN_5543,ACC_120,DEV_HASH_019,103.124.146.227,0,0.05509189179944787
TXN_5544,ACC_189,DEV_HASH_018,103.25.230.208,0,0.03969842246748126
TXN_5545,ACC_100,DEV_HASH_033,103.194.54.42,0,0.2322772521840275
TXN_5546,ACC_190,DEV_HASH_019,103.143.198.132,0,0.22523832050198075
TXN_5547,ACC_235,DEV_HASH_045,103.13.117.74,0,0.13673837470733982
TXN_5548,ACC_121,DEV_HASH_049,103.226.216.143,0,0.17914421398766686
TXN_5549,ACC_224,DEV_HASH_036,103.113.215.198,0,0.24060947661500526
TXN_5550,ACC_128,DEV_HASH_034,103.146.192.219,0,0.018382948024106494
TXN_5551,ACC_261,DEV_HASH_004,103.58.98.226,1,0.8779973573681665
TXN_5552,ACC_108,DEV_HASH_043,103.182.133.30,0,0.19019356427226128
TXN_5553,ACC_236,DEV_HASH_040,103.91.12.70,0,0.01287835051326014
TXN_5554,ACC_204,DEV_HASH_042,103.49.29.160,0,0.015189311287440138
TXN_5555,ACC_292,DEV_HASH_023,103.214.149.140,0,0.21206473731663084
TXN_5556,ACC_243,DEV_HASH_026,103.2.15.16,0,0.16748842233920458
TXN_5557,ACC_250,DEV_HASH_014,103.54.79.188,0,0.036991109568602805
TXN_5558,ACC_117,DEV_HASH_041,103.174.148.224,0,0.19928831327109275
TXN_5559,ACC_167,DEV_HASH_012,103.184.161.4,0,0.1297989776214951
TXN_5560,ACC_199,DEV_HASH_044,103.199.223.200,0,0.13925643255532413
TXN_5561,ACC_258,DEV_HASH_034,103.58.122.194,0,0.06560325388243478
TXN_5562,ACC_221,DEV_HASH_003,103.208.233.250,1,0.8204264840776611
TXN_5563,ACC_103,DEV_HASH_048,103.163.27.82,0,0.2287317307061168
TXN_5564,ACC_211,DEV_HASH_004,103.233.109.157,1,0.8442732983358727
TXN_5565,ACC_123,DEV_HASH_010,103.212.157.243,0,0.10506005651338154
TXN_5566,ACC_199,DEV_HASH_035,103.46.231.32,0,0.02517015308910011
TXN_5567,ACC_128,DEV_HASH_037,103.186.170.164,0,0.013492216151944118
TXN_5568,ACC_164,DEV_HASH_009,103.105.63.128,0,0.2022632776684998
TXN_5569,ACC_167,DEV_HASH_027,103.94.195.155,0,0.175119299925643
TXN_5570,ACC_149,DEV_HASH_004,103.96.114.41,1,0.9746683717377621
TXN_5571,ACC_212,DEV_HASH_012,103.123.16.109,0,0.05318844587248971
TXN_5572,ACC_167,DEV_HASH_027,103.135.128.212,0,0.18485461571844022
TXN_5573,ACC_217,DEV_HASH_015,103.115.96.106,0,0.03887771634922287
TXN_5574,ACC_229,DEV_HASH_023,103.101.36.188,0,0.01818469384611731
TXN_5575,ACC_274,DEV_HASH_047,103.236.79.149,0,0.050075641619847365
TXN_5576,ACC_118,DEV_HASH_005,103.227.109.9,1,0.9464156557001584
TXN_5577,ACC_164,DEV_HASH_038,103.158.157.185,0,0.16672603456142066
TXN_5578,ACC_101,DEV_HASH_038,103.6.248.101,0,0.02891184731906333
TXN_5579,ACC_150,DEV_HASH_023,103.214.195.1,0,0.0743229519550204
TXN_5580,ACC_174,DEV_HASH_014,103.50.173.212,0,0.21146430170988037
TXN_5581,ACC_226,DEV_HASH_029,103.175.19.55,0,0.033152299887152854
TXN_5582,ACC_152,DEV_HASH_005,103.50.86.38,1,0.9067436320016086
TXN_5583,ACC_258,DEV_HASH_047,103.198.35.136,0,0.08491299617671208
TXN_5584,ACC_191,DEV_HASH_001,103.173.250.26,1,0.7542128395545102
TXN_5585,ACC_235,DEV_HASH_030,103.225.187.7,0,0.0480453541434706
TXN_5586,ACC_299,DEV_HASH_034,103.216.152.64,0,0.058000282881799016
TXN_5587,ACC_265,DEV_HASH_003,103.181.61.210,0,0.16531603829829453
TXN_5588,ACC_160,DEV_HASH_031,103.164.117.99,0,0.20933978911924492
TXN_5589,ACC_240,DEV_HASH_007,103.134.174.45,0,0.10750171045651863
TXN_5590,ACC_287,DEV_HASH_001,103.95.68.135,1,0.9604763071791877
TXN_5591,ACC_129,DEV_HASH_027,103.168.72.86,0,0.2242424291471559
TXN_5592,ACC_154,DEV_HASH_017,103.247.170.44,0,0.09995826912300394
TXN_5593,ACC_155,DEV_HASH_003,103.104.49.2,0,0.21165711353106562
TXN_5594,ACC_250,DEV_HASH_006,103.47.8.160,0,0.2113056162686801
TXN_5595,ACC_151,DEV_HASH_035,103.196.146.108,0,0.08648723475602015
TXN_5596,ACC_179,DEV_HASH_001,103.230.44.129,1,0.7415547087579772
TXN_5597,ACC_279,DEV_HASH_025,103.224.165.96,0,0.24699955451906752
TXN_5598,ACC_287,DEV_HASH_001,103.172.22.46,1,0.9681909268245853
TXN_5599,ACC_216,DEV_HASH_048,103.59.68.72,0,0.040770338320368076
TXN_5600,ACC_100,DEV_HASH_009,103.95.137.154,0,0.18389355463665277
TXN_5601,ACC_145,DEV_HASH_048,103.190.237.57,0,0.19692189869413856
TXN_5602,ACC_199,DEV_HASH_021,103.14.75.90,0,0.16201002876748713
TXN_5603,ACC_120,DEV_HASH_031,103.6.25.158,0,0.16555065620129694
TXN_5604,ACC_181,DEV_HASH_047,103.217.36.113,0,0.1213397337711159
TXN_5605,ACC_189,DEV_HASH_032,103.157.70.6,0,0.24497059979747438
TXN_5606,ACC_122,DEV_HASH_019,103.40.107.146,0,0.08618068267451216
TXN_5607,ACC_142,DEV_HASH_031,103.121.201.5,0,0.07240429957412868
TXN_5608,ACC_296,DEV_HASH_008,103.84.170.180,0,0.18410554836392543
TXN_5609,ACC_226,DEV_HASH_007,103.228.13.249,0,0.04413168171780599
TXN_5610,ACC_288,DEV_HASH_018,103.136.144.41,0,0.011322712309099705
TXN_5611,ACC_221,DEV_HASH_015,103.204.193.135,0,0.2344357137803392
TXN_5612,ACC_190,DEV_HASH_034,103.215.165.74,0,0.1591832081536024
TXN_5613,ACC_158,DEV_HASH_036,103.94.126.9,0,0.22276069527736758
TXN_5614,ACC_187,DEV_HASH_048,103.248.151.91,0,0.10428669926107063
TXN_5615,ACC_166,DEV_HASH_011,103.107.50.94,0,0.2243126952924301
TXN_5616,ACC_165,DEV_HASH_004,103.71.127.185,0,0.09012736986651787
TXN_5617,ACC_115,DEV_HASH_015,103.114.244.1,0,0.16830238167497594
TXN_5618,ACC_264,DEV_HASH_048,103.16.108.33,0,0.2159608049488634
TXN_5619,ACC_235,DEV_HASH_020,103.174.79.29,0,0.17979023369574051
TXN_5620,ACC_256,DEV_HASH_039,103.232.143.151,0,0.09682114137788346
TXN_5621,ACC_248,DEV_HASH_004,103.32.102.131,1,0.8366435391935422
TXN_5622,ACC_257,DEV_HASH_005,103.117.224.194,1,0.8456966197127246
TXN_5623,ACC_273,DEV_HASH_028,103.237.47.60,0,0.11896415062256803
TXN_5624,ACC_220,DEV_HASH_018,103.181.202.32,0,0.013626880859676014
TXN_5625,ACC_158,DEV_HASH_022,103.155.237.17,0,0.020152221123632047
TXN_5626,ACC_295,DEV_HASH_043,103.6.156.164,0,0.1170418698021839
TXN_5627,ACC_183,DEV_HASH_028,103.153.73.247,0,0.13589459477008967
TXN_5628,ACC_210,DEV_HASH_041,103.47.122.42,0,0.01006399003941942
TXN_5629,ACC_114,DEV_HASH_015,103.207.142.150,0,0.22604938508032743
TXN_5630,ACC_181,DEV_HASH_049,103.101.192.178,0,0.21926383880819456
TXN_5631,ACC_261,DEV_HASH_017,103.92.81.247,0,0.023384080474742726
TXN_5632,ACC_201,DEV_HASH_008,103.148.6.75,0,0.17819057614023323
TXN_5633,ACC_137,DEV_HASH_023,103.240.90.62,0,0.049330700314645315
TXN_5634,ACC_234,DEV_HASH_040,103.27.171.162,0,0.05893771247885789
TXN_5635,ACC_230,DEV_HASH_027,103.121.203.206,0,0.10500846291856442
TXN_5636,ACC_174,DEV_HASH_043,103.78.83.149,0,0.14213094636897722
TXN_5637,ACC_236,DEV_HASH_002,103.86.28.126,1,0.8888878609952885
TXN_5638,ACC_231,DEV_HASH_041,103.182.242.123,0,0.15443796339656024
TXN_5639,ACC_288,DEV_HASH_009,103.38.151.24,0,0.13110708992668813
TXN_5640,ACC_276,DEV_HASH_016,103.125.14.231,0,0.04533431847334203
TXN_5641,ACC_125,DEV_HASH_024,103.65.41.164,0,0.11766833514326172
TXN_5642,ACC_277,DEV_HASH_036,103.139.240.136,0,0.138995199653406
TXN_5643,ACC_284,DEV_HASH_015,103.21.119.237,0,0.17432115562890813
TXN_5644,ACC_228,DEV_HASH_018,103.95.65.157,0,0.0546092029861481
TXN_5645,ACC_263,DEV_HASH_045,103.68.171.92,0,0.13909483578129417
TXN_5646,ACC_118,DEV_HASH_001,103.190.239.219,0,0.23726190505456904
TXN_5647,ACC_259,DEV_HASH_044,103.148.24.14,0,0.18436970678228382
TXN_5648,ACC_281,DEV_HASH_017,103.89.170.171,0,0.048417948285718417
TXN_5649,ACC_208,DEV_HASH_045,103.227.169.212,0,0.0889734787850338
TXN_5650,ACC_165,DEV_HASH_037,103.183.228.62,0,0.15281798392277146
TXN_5651,ACC_212,DEV_HASH_018,103.104.49.46,0,0.052156739728975374
TXN_5652,ACC_172,DEV_HASH_018,103.7.194.217,0,0.23200876894354364
TXN_5653,ACC_114,DEV_HASH_016,103.168.49.113,0,0.11076530457844623
TXN_5654,ACC_175,DEV_HASH_001,103.191.132.140,1,0.8941903990379275
TXN_5655,ACC_204,DEV_HASH_038,103.8.136.53,0,0.16781057092199078
TXN_5656,ACC_245,DEV_HASH_033,103.159.49.192,0,0.20361846147939724
TXN_5657,ACC_222,DEV_HASH_023,103.53.232.165,0,0.07300076622462796
TXN_5658,ACC_207,DEV_HASH_002,103.171.125.201,0,0.1911172480898566
TXN_5659,ACC_148,DEV_HASH_040,103.228.121.56,0,0.19017657338367797
TXN_5660,ACC_119,DEV_HASH_007,103.159.173.112,0,0.1337427091521623
TXN_5661,ACC_294,DEV_HASH_040,103.7.239.126,0,0.24967014591587489
TXN_5662,ACC_153,DEV_HASH_042,103.13.44.176,0,0.22818679976358816
