txn_id,ship_id,hs_code,commodity,unit_price,quantity,amount,origin_port
TXN_5340,SHIP_V_1340,851713,Smartphones,16,1613,25808,Port of London
TXN_5341,SHIP_V_1341,530310,Raw Jute,37,418,15466,Chittagong
TXN_5342,SHIP_V_1342,851713,Smartphones,2285,465,1062525,Chittagong
TXN_5343,SHIP_V_1343,610910,Ready-made Garments,29,874,25346,Southampton
TXN_5344,SHIP_V_1344,851713,Smartphones,55,292,16060,Singapore
TXN_5345,SHIP_V_1345,851713,Smartphones,23,134,3082,Chittagong
TXN_5346,SHIP_V_1346,610910,Ready-made Garments,19,1845,35055,Southampton
TXN_5347,SHIP_V_1347,851713,Smartphones,35,734,25690,Dhaka
TXN_5348,SHIP_V_1348,610910,Ready-made Garments,25,276,6900,Dhaka
TXN_5349,SHIP_V_1349,610910,Ready-made Garments,24,1781,42744,Singapore
TXN_5350,SHIP_V_1350,854143,Solar Panels,25,547,13675,Dhaka
TXN_5351,SHIP_V_1351,854143,Solar Panels,41,1700,69700,Port of London
TXN_5352,SHIP_V_1352,851713,Smartphones,50,1027,51350,Singapore
TXN_5353,SHIP_V_1353,610910,Ready-made Garments,50,330,16500,Singapore
TXN_5354,SHIP_V_1354,530310,Raw Jute,44,446,19624,Port of London
TXN_5355,SHIP_V_1355,530310,Raw Jute,31,944,29264,Port of London
TXN_5356,SHIP_V_1356,530310,Raw Jute,51,436,22236,Singapore
TXN_5357,SHIP_V_1357,851713,Smartphones,2987,296,884152,Port of London
TXN_5358,SHIP_V_1358,382499,Industrial Chemicals,51,1760,89760,Singapore
TXN_5359,SHIP_V_1359,854143,Solar Panels,46,1252,57592,Port of London
TXN_5360,SHIP_V_1360,854143,Solar Panels,49,1862,91238,Port of London
TXN_5361,SHIP_V_1361,382499,Industrial Chemicals,2014,207,416898,Dhaka
TXN_5362,SHIP_V_1362,382499,Industrial Chemicals,23,1372,31556,Port of London
TXN_5363,SHIP_V_1363,530310,Raw Jute,58,466,27028,Dhaka
TXN_5364,SHIP_V_1364,851713,Smartphones,38,667,25346,Southampton
TXN_5365,SHIP_V_1365,854143,Solar Panels,55,438,24090,Singapore
TXN_5366,SHIP_V_1366,382499,Industrial Chemicals,41,1610,66010,Chittagong
TXN_5367,SHIP_V_1367,854143,Solar Panels,60,145,8700,Port of London
TXN_5368,SHIP_V_1368,382499,Industrial Chemicals,24,1292,31008,Singapore
TXN_5369,SHIP_V_1369,382499,Industrial Chemicals,37,806,29822,Port of London
TXN_5370,SHIP_V_1370,530310,Raw Jute,58,129,7482,Singapore
TXN_5371,SHIP_V_1371,851713,Smartphones,52,600,31200,Southampton
TXN_5372,SHIP_V_1372,530310,Raw Jute,55,487,26785,Dhaka
TXN_5373,SHIP_V_1373,530310,Raw Jute,17,112,1904,Port of London
TXN_5374,SHIP_V_1374,530310,Raw Jute,41,233,9553,Dhaka
TXN_5375,SHIP_V_1375,610910,Ready-made Garments,43,1393,59899,Port of London
TXN_5376,SHIP_V_1376,854143,Solar Panels,15,1887,28305,Dhaka
TXN_5377,SHIP_V_1377,610910,Ready-made Garments,43,1738,74734,Singapore
TXN_5378,SHIP_V_1378,610910,Ready-made Garments,17,1703,28951,Southampton
TXN_5379,SHIP_V_1379,851713,Smartphones,22,1040,22880,Singapore
TXN_5380,SHIP_V_1380,610910,Ready-made Garments,52,1197,62244,Dhaka
TXN_5381,SHIP_V_1381,382499,Industrial Chemicals,48,309,14832,Southampton
TXN_5382,SHIP_V_1382,610910,Ready-made Garments,22,280,6160,Southampton
TXN_5383,SHIP_V_1383,851713,Smartphones,30,1573,47190,Port of London
TXN_5384,SHIP_V_1384,610910,Ready-made Garments,58,1904,110432,Chittagong
TXN_5385,SHIP_V_1385,610910,Ready-made Garments,32,1532,49024,Chittagong
TXN_5386,SHIP_V_1386,610910,Ready-made Garments,59,1874,110566,Port of London
TXN_5387,SHIP_V_1387,851713,Smartphones,37,328,12136,Southampton
TXN_5388,SHIP_V_1388,610910,Ready-made Garments,46,338,15548,Chittagong
TXN_5389,SHIP_V_1389,851713,Smartphones,54,1596,86184,Port of London
TXN_5390,SHIP_V_1390,382499,Industrial Chemicals,42,673,28266,Southampton
TXN_5391,SHIP_V_1391,382499,Industrial Chemicals,39,1335,52065,Singapore
TXN_5392,SHIP_V_1392,382499,Industrial Chemicals,43,512,22016,Chittagong
TXN_5393,SHIP_V_1393,382499,Industrial Chemicals,5,1370,6850,Dhaka
TXN_5394,SHIP_V_1394,382499,Industrial Chemicals,30,164,4920,Southampton
TXN_5395,SHIP_V_1395,610910,Ready-made Garments,33,1479,48807,Southampton
TXN_5396,SHIP_V_1396,851713,Smartphones,17,800,13600,Chittagong
TXN_5397,SHIP_V_1397,382499,Industrial Chemicals,25,1608,40200,Port of London
TXN_5398,SHIP_V_1398,854143,Solar Panels,35,1260,44100,Singapore
TXN_5399,SHIP_V_1399,854143,Solar Panels,34,1302,44268,Port of London
TXN_5400,SHIP_V_1400,382499,Industrial Chemicals,35,1970,68950,Southampton
TXN_5401,SHIP_V_1401,610910,Ready-made Garments,55,1458,80190,Chittagong
TXN_5402,SHIP_V_1402,530310,Raw Jute,40,1714,68560,Singapore
TXN_5403,SHIP_V_1403,851713,Smartphones,56,914,51184,Chittagong
TXN_5404,SHIP_V_1404,854143,Solar Panels,44,742,32648,Chittagong
TXN_5405,SHIP_V_1405,851713,Smartphones,43,766,32938,Dhaka
TXN_5406,SHIP_V_1406,382499,Industrial Chemicals,27,1211,32697,Singapore
TXN_5407,SHIP_V_1407,851713,Smartphones,53,1637,86761,Singapore
TXN_5408,SHIP_V_1408,854143,Solar Panels,52,1473,76596,Southampton
TXN_5409,SHIP_V_1409,382499,Industrial Chemicals,47,1662,78114,Southampton
TXN_5410,SHIP_V_1410,851713,Smartphones,2422,562,1361164,Singapore
TXN_5411,SHIP_V_1411,610910,Ready-made Garments,47,1998,93906,Chittagong
TXN_5412,SHIP_V_1412,530310,Raw Jute,44,131,5764,Singapore
TXN_5413,SHIP_V_1413,851713,Smartphones,46,1838,84548,Dhaka
TXN_5414,SHIP_V_1414,530310,Raw Jute,49,1872,91728,Dhaka
TXN_5415,SHIP_V_1415,610910,Ready-made Garments,45,620,27900,Port of London
TXN_5416,SHIP_V_1416,854143,Solar Panels,34,638,21692,Chittagong
TXN_5417,SHIP_V_1417,530310,Raw Jute,21,969,20349,Dhaka
TXN_5418,SHIP_V_1418,530310,Raw Jute,40,1238,49520,Dhaka
TXN_5419,SHIP_V_1419,851713,Smartphones,2,1492,2984,Singapore
TXN_5420,SHIP_V_1420,610910,Ready-made Garments,53,1620,85860,Singapore
TXN_5421,SHIP_V_1421,851713,Smartphones,33,373,12309,Southampton
TXN_5422,SHIP_V_1422,530310,Raw Jute,59,1935,114165,Chittagong
TXN_5423,SHIP_V_1423,851713,Smartphones,40,1780,71200,Southampton
TXN_5424,SHIP_V_1424,530310,Raw Jute,23,1908,43884,Singapore
TXN_5425,SHIP_V_1425,854143,Solar Panels,26,588,15288,Dhaka
TXN_5426,SHIP_V_1426,610910,Ready-made Garments,20,946,18920,Port of London
TXN_5427,SHIP_V_1427,854143,Solar Panels,19,1891,35929,Port of London
TXN_5428,SHIP_V_1428,851713,Smartphones,41,370,15170,Port of London
TXN_5429,SHIP_V_1429,382499,Industrial Chemicals,4653,695,3233835,Port of London
TXN_5430,SHIP_V_1430,530310,Raw Jute,19,1492,28348,Chittagong
TXN_5431,SHIP_V_1431,530310,Raw Jute,22,779,17138,Southampton
TXN_5432,SHIP_V_1432,530310,Raw Jute,59,401,23659,Chittagong
TXN_5433,SHIP_V_1433,530310,Raw Jute,37,1833,67821,Dhaka
TXN_5434,SHIP_V_1434,530310,Raw Jute,46,1287,59202,Dhaka
TXN_5435,SHIP_V_1435,382499,Industrial Chemicals,52,1942,100984,Dhaka
TXN_5436,SHIP_V_1436,854143,Solar Panels,27,966,26082,Chittagong
TXN_5437,SHIP_V_1437,854143,Solar Panels,29,977,28333,Port of London
TXN_5438,SHIP_V_1438,851713,Smartphones,31,763,23653,Chittagong
TXN_5439,SHIP_V_1439,382499,Industrial Chemicals,20,277,5540,Chittagong
TXN_5440,SHIP_V_1440,854143,Solar Panels,21,1989,41769,Port of London
TXN_5441,SHIP_V_1441,854143,Solar Panels,17,463,7871,Chittagong
TXN_5442,SHIP_V_1442,530310,Raw Jute,32,1586,50752,Chittagong
TXN_5443,SHIP_V_1443,854143,Solar Panels,19,878,16682,Port of London
TXN_5444,SHIP_V_1444,851713,Smartphones,4,1051,4204,Chittagong
TXN_5445,SHIP_V_1445,382499,Industrial Chemicals,25,551,13775,Southampton
TXN_5446,SHIP_V_1446,610910,Ready-made Garments,31,1744,54064,Dhaka
TXN_5447,SHIP_V_1447,610910,Ready-made Garments,29,214,6206,Southampton
TXN_5448,SHIP_V_1448,851713,Smartphones,2379,533,1268007,Chittagong
TXN_5449,SHIP_V_1449,854143,Solar Panels,50,1176,58800,Singapore
TXN_5450,SHIP_V_1450,854143,Solar Panels,21,1217,25557,Southampton
TXN_5451,SHIP_V_1451,610910,Ready-made Garments,37,144,5328,Dhaka
TXN_5452,SHIP_V_1452,854143,Solar Panels,29,968,28072,Singapore
TXN_5453,SHIP_V_1453,530310,Raw Jute,20,455,9100,Chittagong
TXN_5454,SHIP_V_1454,530310,Raw Jute,36,633,22788,Singapore
TXN_5455,SHIP_V_1455,851713,Smartphones,54,1011,54594,Dhaka
TXN_5456,SHIP_V_1456,854143,Solar Panels,26,839,21814,Chittagong
TXN_5457,SHIP_V_1457,854143,Solar Panels,56,700,39200,Dhaka
TXN_5458,SHIP_V_1458,610910,Ready-made Garments,41,603,24723,Port of London
TXN_5459,SHIP_V_1459,851713,Smartphones,20,711,14220,Port of London
TXN_5460,SHIP_V_1460,382499,Industrial Chemicals,30,546,16380,Chittagong
TXN_5461,SHIP_V_1461,530310,Raw Jute,30,787,23610,Southampton
TXN_5462,SHIP_V_1462,610910,Ready-made Garments,38,1342,50996,Port of London
TXN_5463,SHIP_V_1463,851713,Smartphones,39,1448,56472,Dhaka
TXN_5464,SHIP_V_1464,851713,Smartphones,36,271,9756,Dhaka
TXN_5465,SHIP_V_1465,854143,Solar Panels,59,1932,113988,Southampton
TXN_5466,SHIP_V_1466,382499,Industrial Chemicals,51,1827,93177,Chittagong
TXN_5467,SHIP_V_1467,851713,Smartphones,24,168,4032,Singapore
TXN_5468,SHIP_V_1468,382499,Industrial Chemicals,53,280,14840,Southampton
TXN_5469,SHIP_V_1469,610910,Ready-made Garments,40,1732,69280,Dhaka
TXN_5470,SHIP_V_1470,530310,Raw Jute,31,1651,51181,Dhaka
TXN_5471,SHIP_V_1471,382499,Industrial Chemicals,28,983,27524,Port of London
TXN_5472,SHIP_V_1472,610910,Ready-made Garments,53,1712,90736,Dhaka
TXN_5473,SHIP_V_1473,610910,Ready-made Garments,51,614,31314,Chittagong
TXN_5474,SHIP_V_1474,610910,Ready-made Garments,26,715,18590,Port of London
TXN_5475,SHIP_V_1475,610910,Ready-made Garments,53,535,28355,Chittagong
TXN_5476,SHIP_V_1476,851713,Smartphones,18,234,4212,Dhaka
TXN_5477,SHIP_V_1477,851713,Smartphones,42,1277,53634,Chittagong
TXN_5478,SHIP_V_1478,382499,Industrial Chemicals,2035,202,411070,Singapore
TXN_5479,SHIP_V_1479,530310,Raw Jute,30,1840,55200,Dhaka
TXN_5480,SHIP_V_1480,610910,Ready-made Garments,34,1389,47226,Chittagong
TXN_5481,SHIP_V_1481,851713,Smartphones,50,961,48050,Port of London
TXN_5482,SHIP_V_1482,530310,Raw Jute,41,346,14186,Southampton
TXN_5483,SHIP_V_1483,382499,Industrial Chemicals,28,1541,43148,Dhaka
TXN_5484,SHIP_V_1484,851713,Smartphones,19,1556,29564,Southampton
TXN_5485,SHIP_V_1485,851713,Smartphones,2649,807,2137743,Chittagong
TXN_5486,SHIP_V_1486,382499,Industrial Chemicals,4322,882,3812004,Southampton
TXN_5487,SHIP_V_1487,851713,Smartphones,39,1682,65598,Port of London
TXN_5488,SHIP_V_1488,851713,Smartphones,4134,878,3629652,Southampton
TXN_5489,SHIP_V_1489,851713,Smartphones,15,545,8175,Singapore
TXN_5490,SHIP_V_1490,854143,Solar Panels,60,1737,104220,Chittagong
TXN_5491,SHIP_V_1491,854143,Solar Panels,17,1320,22440,Dhaka
TXN_5492,SHIP_V_1492,382499,Industrial Chemicals,3,1360,4080,Southampton
TXN_5493,SHIP_V_1493,382499,Industrial Chemicals,55,367,20185,Chittagong
TXN_5494,SHIP_V_1494,382499,Industrial Chemicals,26,442,11492,Dhaka
TXN_5495,SHIP_V_1495,530310,Raw Jute,38,142,5396,Port of London
TXN_5496,SHIP_V_1496,851713,Smartphones,41,1814,74374,Singapore
TXN_5497,SHIP_V_1497,610910,Ready-made Garments,22,962,21164,Chittagong
TXN_5498,SHIP_V_1498,854143,Solar Panels,35,1760,61600,Singapore
TXN_5499,SHIP_V_1499,610910,Ready-made Garments,31,1990,61690,Singapore
TXN_5500,SHIP_V_1500,610910,Ready-made Garments,50,220,11000,Dhaka
TXN_5501,SHIP_V_1501,851713,Smartphones,39,1257,49023,Port of London
TXN_5502,SHIP_V_1502,610910,Ready-made Garments,52,682,35464,Southampton
TXN_5503,SHIP_V_1503,530310,Raw Jute,55,920,50600,Dhaka
TXN_5504,SHIP_V_1504,610910,Ready-made Garments,49,676,33124,Southampton
TXN_5505,SHIP_V_1505,854143,Solar Panels,35,109,3815,Chittagong
TXN_5506,SHIP_V_1506,382499,Industrial Chemicals,42,1533,64386,Southampton
TXN_5507,SHIP_V_1507,530310,Raw Jute,37,880,32560,Chittagong
TXN_5508,SHIP_V_1508,530310,Raw Jute,43,496,21328,Singapore
TXN_5509,SHIP_V_1509,851713,Smartphones,39,1096,42744,Port of London
TXN_5510,SHIP_V_1510,382499,Industrial Chemicals,34,1302,44268,Singapore
TXN_5511,SHIP_V_1511,610910,Ready-made Garments,21,616,12936,Dhaka
TXN_5512,SHIP_V_1512,851713,Smartphones,26,642,16692,Singapore
TXN_5513,SHIP_V_1513,382499,Industrial Chemicals,44,418,18392,Chittagong
TXN_5514,SHIP_V_1514,530310,Raw Jute,51,1083,55233,Port of London
TXN_5515,SHIP_V_1515,851713,Smartphones,1989,438,871182,Port of London
TXN_5516,SHIP_V_1516,854143,Solar Panels,16,669,10704,Southampton
TXN_5517,SHIP_V_1517,530310,Raw Jute,54,1142,61668,Southampton
TXN_5518,SHIP_V_1518,530310,Raw Jute,35,1540,53900,Port of London
TXN_5519,SHIP_V_1519,610910,Ready-made Garments,16,345,5520,Singapore
TXN_5520,SHIP_V_1520,382499,Industrial Chemicals,15,1418,21270,Port of London
TXN_5521,SHIP_V_1521,530310,Raw Jute,33,441,14553,Southampton
TXN_5522,SHIP_V_1522,854143,Solar Panels,36,1832,65952,Southampton
TXN_5523,SHIP_V_1523,854143,Solar Panels,37,244,9028,Chittagong
TXN_5524,SHIP_V_1524,851713,Smartphones,5,1761,8805,Southampton
TXN_5525,SHIP_V_1525,851713,Smartphones,2314,641,1483274,Chittagong
TXN_5526,SHIP_V_1526,851713,Smartphones,26,103,2678,Dhaka
TXN_5527,SHIP_V_1527,854143,Solar Panels,48,291,13968,Chittagong
TXN_5528,SHIP_V_1528,610910,Ready-made Garments,15,131,1965,Chittagong
TXN_5529,SHIP_V_1529,610910,Ready-made Garments,18,1659,29862,Dhaka
TXN_5530,SHIP_V_1530,530310,Raw Jute,48,1950,93600,Singapore
TXN_5531,SHIP_V_1531,610910,Ready-made Garments,42,495,20790,Singapore
TXN_5532,SHIP_V_1532,851713,Smartphones,19,1804,34276,Southampton
TXN_5533,SHIP_V_1533,851713,Smartphones,2367,758,1794186,Southampton
TXN_5534,SHIP_V_1534,851713,Smartphones,45,1929,86805,Singapore
TXN_5535,SHIP_V_1535,382499,Industrial Chemicals,31,118,3658,Dhaka
TXN_5536,SHIP_V_1536,851713,Smartphones,30,450,13500,Singapore
TXN_5537,SHIP_V_1537,851713,Smartphones,36,424,15264,Dhaka
TXN_5538,SHIP_V_1538,610910,Ready-made Garments,15,725,10875,Dhaka
TXN_5539,SHIP_V_1539,530310,Raw Jute,54,634,34236,Port of London
TXN_5540,SHIP_V_1540,610910,Ready-made Garments,54,499,26946,Port of London
TXN_5541,SHIP_V_1541,382499,Industrial Chemicals,60,584,35040,Southampton
TXN_5542,SHIP_V_1542,851713,Smartphones,2849,405,1153845,Singapore
TXN_5543,SHIP_V_1543,610910,Ready-made Garments,20,1660,33200,Southampton
TXN_5544,SHIP_V_1544,854143,Solar Panels,35,897,31395,Singapore
TXN_5545,SHIP_V_1545,851713,Smartphones,44,573,25212,Singapore
TXN_5546,SHIP_V_1546,610910,Ready-made Garments,17,1032,17544,Singapore
TXN_5547,SHIP_V_1547,610910,Ready-made Garments,29,1628,47212,Chittagong
TXN_5548,SHIP_V_1548,382499,Industrial Chemicals,33,528,17424,Chittagong
TXN_5549,SHIP_V_1549,851713,Smartphones,53,124,6572,Singapore
TXN_5550,SHIP_V_1550,530310,Raw Jute,17,1674,28458,Southampton
TXN_5551,SHIP_V_1551,851713,Smartphones,1161,309,358749,Southampton
TXN_5552,SHIP_V_1552,530310,Raw Jute,26,496,12896,Dhaka
TXN_5553,SHIP_V_1553,530310,Raw Jute,22,170,3740,Chittagong
TXN_5554,SHIP_V_1554,610910,Ready-made Garments,34,1326,45084,Southampton
TXN_5555,SHIP_V_1555,854143,Solar Panels,32,1527,48864,Chittagong
TXN_5556,SHIP_V_1556,382499,Industrial Chemicals,21,1022,21462,Dhaka
TXN_5557,SHIP_V_1557,854143,Solar Panels,37,837,30969,Southampton
TXN_5558,SHIP_V_1558,851713,Smartphones,55,1611,88605,Port of London
TXN_5559,SHIP_V_1559,610910,Ready-made Garments,15,1407,21105,Singapore
TXN_5560,SHIP_V_1560,530310,Raw Jute,19,1804,34276,Port of London
TXN_5561,SHIP_V_1561,382499,Industrial Chemicals,43,1703,73229,Dhaka
TXN_5562,SHIP_V_1562,851713,Smartphones,1674,207,346518,Dhaka
TXN_5563,SHIP_V_1563,530310,Raw Jute,42,1205,50610,Southampton
TXN_5564,SHIP_V_1564,382499,Industrial Chemicals,3650,815,2974750,Port of London
TXN_5565,SHIP_V_1565,530310,Raw Jute,32,1111,35552,Southampton
TXN_5566,SHIP_V_1566,854143,Solar Panels,28,388,10864,Port of London
TXN_5567,SHIP_V_1567,382499,Industrial Chemicals,49,1579,77371,Dhaka
TXN_5568,SHIP_V_1568,851713,Smartphones,22,1404,30888,Southampton
TXN_5569,SHIP_V_1569,851713,Smartphones,36,618,22248,Southampton
TXN_5570,SHIP_V_1570,382499,Industrial Chemicals,2052,380,779760,Chittagong
TXN_5571,SHIP_V_1571,851713,Smartphones,38,1288,48944,Singapore
TXN_5572,SHIP_V_1572,530310,Raw Jute,52,1693,88036,Port of London
TXN_5573,SHIP_V_1573,530310,Raw Jute,48,159,7632,Port of London
TXN_5574,SHIP_V_1574,854143,Solar Panels,28,1613,45164,Dhaka
TXN_5575,SHIP_V_1575,851713,Smartphones,28,1056,29568,Chittagong
TXN_5576,SHIP_V_1576,851713,Smartphones,4749,558,2649942,Port of London
TXN_5577,SHIP_V_1577,382499,Industrial Chemicals,40,183,7320,Southampton
TXN_5578,SHIP_V_1578,530310,Raw Jute,39,1650,64350,Dhaka
TXN_5579,SHIP_V_1579,530310,Raw Jute,42,280,11760,Dhaka
TXN_5580,SHIP_V_1580,851713,Smartphones,50,510,25500,Chittagong
TXN_5581,SHIP_V_1581,851713,Smartphones,37,135,4995,Singapore
TXN_5582,SHIP_V_1582,851713,Smartphones,4336,695,3013520,Southampton
TXN_5583,SHIP_V_1583,851713,Smartphones,24,371,8904,Singapore
TXN_5584,SHIP_V_1584,382499,Industrial Chemicals,3538,820,2901160,Chittagong
TXN_5585,SHIP_V_1585,530310,Raw Jute,33,1840,60720,Singapore
TXN_5586,SHIP_V_1586,851713,Smartphones,41,1317,53997,Southampton
TXN_5587,SHIP_V_1587,610910,Ready-made Garments,32,1398,44736,Chittagong
TXN_5588,SHIP_V_1588,851713,Smartphones,58,1387,80446,Dhaka
TXN_5589,SHIP_V_1589,382499,Industrial Chemicals,23,934,21482,Singapore
TXN_5590,SHIP_V_1590,382499,Industrial Chemicals,1,628,628,Southampton
TXN_5591,SHIP_V_1591,382499,Industrial Chemicals,23,1873,43079,Chittagong
TXN_5592,SHIP_V_1592,854143,Solar Panels,37,1712,63344,Dhaka
TXN_5593,SHIP_V_1593,610910,Ready-made Garments,39,1140,44460,Dhaka
TXN_5594,SHIP_V_1594,851713,Smartphones,26,343,8918,Port of London
TXN_5595,SHIP_V_1595,851713,Smartphones,43,171,7353,Dhaka
TXN_5596,SHIP_V_1596,851713,Smartphones,5,1004,5020,Southampton
TXN_5597,SHIP_V_1597,610910,Ready-made Garments,28,738,20664,Port of London
TXN_5598,SHIP_V_1598,851713,Smartphones,1169,259,302771,Dhaka
TXN_5599,SHIP_V_1599,851713,Smartphones,56,295,16520,Chittagong
TXN_5600,SHIP_V_1600,854143,Solar Panels,16,180,2880,Chittagong
TXN_5601,SHIP_V_1601,610910,Ready-made Garments,56,1457,81592,Chittagong
TXN_5602,SHIP_V_1602,382499,Industrial Chemicals,50,1439,71950,Port of London
TXN_5603,SHIP_V_1603,851713,Smartphones,47,799,37553,Singapore
TXN_5604,SHIP_V_1604,851713,Smartphones,45,754,33930,Chittagong
TXN_5605,SHIP_V_1605,851713,Smartphones,43,833,35819,Chittagong
TXN_5606,SHIP_V_1606,530310,Raw Jute,35,1741,60935,Dhaka
TXN_5607,SHIP_V_1607,530310,Raw Jute,34,424,14416,Singapore
TXN_5608,SHIP_V_1608,530310,Raw Jute,16,312,4992,Port of London
TXN_5609,SHIP_V_1609,854143,Solar Panels,57,1091,62187,Port of London
TXN_5610,SHIP_V_1610,530310,Raw Jute,25,1050,26250,Singapore
TXN_5611,SHIP_V_1611,851713,Smartphones,20,1362,27240,Southampton
TXN_5612,SHIP_V_1612,382499,Industrial Chemicals,34,316,10744,Dhaka
TXN_5613,SHIP_V_1613,851713,Smartphones,15,1333,19995,Singapore
TXN_5614,SHIP_V_1614,382499,Industrial Chemicals,36,238,8568,Port of London
TXN_5615,SHIP_V_1615,610910,Ready-made Garments,43,1714,73702,Singapore
TXN_5616,SHIP_V_1616,382499,Industrial Chemicals,40,228,9120,Port of London
TXN_5617,SHIP_V_1617,382499,Industrial Chemicals,34,701,23834,Chittagong
TXN_5618,SHIP_V_1618,610910,Ready-made Garments,54,1384,74736,Southampton
TXN_5619,SHIP_V_1619,382499,Industrial Chemicals,16,1914,30624,Singapore
TXN_5620,SHIP_V_1620,854143,Solar Panels,29,1212,35148,Port of London
TXN_5621,SHIP_V_1621,851713,Smartphones,2780,633,1759740,Singapore
TXN_5622,SHIP_V_1622,382499,Industrial Chemicals,4993,935,4668455,Singapore
TXN_5623,SHIP_V_1623,610910,Ready-made Garments,16,313,5008,Singapore
TXN_5624,SHIP_V_1624,382499,Industrial Chemicals,19,107,2033,Dhaka
TXN_5625,SHIP_V_1625,382499,Industrial Chemicals,41,354,14514,Dhaka
TXN_5626,SHIP_V_1626,854143,Solar Panels,59,129,7611,Southampton
TXN_5627,SHIP_V_1627,854143,Solar Panels,15,1888,28320,Singapore
TXN_5628,SHIP_V_1628,854143,Solar Panels,51,815,41565,Chittagong
TXN_5629,SHIP_V_1629,610910,Ready-made Garments,56,1839,102984,Port of London
TXN_5630,SHIP_V_1630,530310,Raw Jute,46,369,16974,Dhaka
TXN_5631,SHIP_V_1631,851713,Smartphones,49,1277,62573,Port of London
TXN_5632,SHIP_V_1632,610910,Ready-made Garments,43,1033,44419,Southampton
TXN_5633,SHIP_V_1633,854143,Solar Panels,43,810,34830,Singapore
TXN_5634,SHIP_V_1634,610910,Ready-made Garments,23,430,9890,Southampton
TXN_5635,SHIP_V_1635,382499,Industrial Chemicals,58,1640,95120,Southampton
TXN_5636,SHIP_V_1636,530310,Raw Jute,37,1443,53391,Southampton
TXN_5637,SHIP_V_1637,382499,Industrial Chemicals,2395,917,2196215,Singapore
TXN_5638,SHIP_V_1638,530310,Raw Jute,60,596,35760,Port of London
TXN_5639,SHIP_V_1639,530310,Raw Jute,32,1051,33632,Dhaka
TXN_5640,SHIP_V_1640,610910,Ready-made Garments,58,720,41760,Port of London
TXN_5641,SHIP_V_1641,382499,Industrial Chemicals,32,1021,32672,Port of London
TXN_5642,SHIP_V_1642,854143,Solar Panels,39,379,14781,Southampton
TXN_5643,SHIP_V_1643,610910,Ready-made Garments,15,385,5775,Port of London
TXN_5644,SHIP_V_1644,854143,Solar Panels,27,782,21114,Singapore
TXN_5645,SHIP_V_1645,851713,Smartphones,35,678,23730,Southampton
TXN_5646,SHIP_V_1646,854143,Solar Panels,34,1775,60350,Dhaka
TXN_5647,SHIP_V_1647,851713,Smartphones,32,677,21664,Port of London
TXN_5648,SHIP_V_1648,610910,Ready-made Garments,48,191,9168,Singapore
TXN_5649,SHIP_V_1649,854143,Solar Panels,48,1889,90672,Southampton
TXN_5650,SHIP_V_1650,382499,Industrial Chemicals,29,1114,32306,Singapore
TXN_5651,SHIP_V_1651,851713,Smartphones,16,126,2016,Southampton
TXN_5652,SHIP_V_1652,610910,Ready-made Garments,20,1785,35700,Chittagong
TXN_5653,SHIP_V_1653,854143,Solar Panels,57,476,27132,Chittagong
TXN_5654,SHIP_V_1654,382499,Industrial Chemicals,3,545,1635,Dhaka
TXN_5655,SHIP_V_1655,530310,Raw Jute,42,1422,59724,Port of London
TXN_5656,SHIP_V_1656,530310,Raw Jute,57,1962,111834,Dhaka
TXN_5657,SHIP_V_1657,854143,Solar Panels,52,1246,64792,Chittagong
TXN_5658,SHIP_V_1658,530310,Raw Jute,46,708,32568,Port of London
TXN_5659,SHIP_V_1659,610910,Ready-made Garments,39,850,33150,Chittagong
TXN_5660,SHIP_V_1660,851713,Smartphones,18,1043,18774,Southampton
TXN_5661,SHIP_V_1661,851713,Smartphones,23,495,11385,Southampton
TXN_5662,SHIP_V_1662,610910,Ready-made Garments,40,1132,45280,Dhaka
TXN_5663,SHIP_V_1663,530310,Raw Jute,58,114,6612,Southampton
TXN_5664,SHIP_V_1664,854143,Solar Panels,50,1152,57600,Southampton
TXN_5665,SHIP_V_1665,382499,Industrial Chemicals,4989,580,2893620,Southampton
TXN_5666,SHIP_V_1666,610910,Ready-made Garments,42,318,13356,Dhaka
TXN_5667,SHIP_V_1667,851713,Smartphones,16,145,2320,Chittagong
TXN_5668,SHIP_V_1668,530310,Raw Jute,29,1308,37932,Southampton
TXN_5669,SHIP_V_1669,382499,Industrial Chemicals,57,1898,108186,Port of London
TXN_5670,SHIP_V_1670,382499,Industrial Chemicals,1450,418,606100,Dhaka
TXN_5671,SHIP_V_1671,530310,Raw Jute,54,883,47682,Port of London
TXN_5672,SHIP_V_1672,382499,Industrial Chemicals,57,648,36936,Singapore
TXN_5673,SHIP_V_1673,610910,Ready-made Garments,49,598,29302,Singapore
TXN_5674,SHIP_V_1674,382499,Industrial Chemicals,3,1507,4521,Port of London
TXN_5675,SHIP_V_1675,851713,Smartphones,34,1721,58514,Chittagong
TXN_5676,SHIP_V_1676,382499,Industrial Chemicals,1943,402,781086,Southampton
TXN_5677,SHIP_V_1677,530310,Raw Jute,21,1837,38577,Chittagong
TXN_5678,SHIP_V_1678,610910,Ready-made Garments,27,1823,49221,Dhaka
TXN_5679,SHIP_V_1679,610910,Ready-made Garments,57,542,30894,Chittagong
TXN_5680,SHIP_V_1680,610910,Ready-made Garments,56,485,27160,Southampton
TXN_5681,SHIP_V_1681,382499,Industrial Chemicals,3,1003,3009,Chittagong
