doc_id,swift_msg_id,commodity,unit_price,market_avg,qty,vessel_id,price_deviation
SHIP_V_1743,sdv-id-PFznSQ,Ready-made Garments,1454,8.5,1823,SHIP_V_1743,170.05882352941177
SHIP_V_1509,sdv-id-MwjvDe,Raw Jute,1497,5.0,177,SHIP_V_1509,298.4
SHIP_V_1141,sdv-id-yTrIVK,Smartphones,138,300.0,1159,SHIP_V_1141,-0.54
SHIP_V_1395,sdv-id-rddWGl,Industrial Chemicals,73,50.0,907,SHIP_V_1395,0.46
SHIP_V_1877,sdv-id-EBtuwe,Raw Jute,555,5.0,1633,SHIP_V_1877,110.0
SHIP_V_1016,sdv-id-tKNPcB,Ready-made Garments,627,8.5,475,SHIP_V_1016,72.76470588235294
SHIP_V_1431,sdv-id-yfkKAR,Raw Jute,804,5.0,1199,SHIP_V_1431,159.8
SHIP_V_1361,sdv-id-FGnzfd,Smartphones,1287,300.0,605,SHIP_V_1361,3.29
SHIP_V_1496,sdv-id-cvXJNo,Industrial Chemicals,1304,50.0,972,SHIP_V_1496,25.08
SHIP_V_1828,sdv-id-nyoGKJ,Raw Jute,94,5.0,1144,SHIP_V_1828,17.8
SHIP_V_1742,sdv-id-hlYsHe,Industrial Chemicals,1213,50.0,931,SHIP_V_1742,23.26
SHIP_V_1683,sdv-id-BMelRp,Ready-made Garments,392,8.5,757,SHIP_V_1683,45.11764705882353
SHIP_V_1190,sdv-id-foAWQH,Smartphones,505,300.0,181,SHIP_V_1190,0.6833333333333333
SHIP_V_1323,sdv-id-irZXzV,Ready-made Garments,185,8.5,217,SHIP_V_1323,20.764705882352946
SHIP_V_1651,sdv-id-PMjrSK,Raw Jute,85,5.0,1301,SHIP_V_1651,16.0
SHIP_V_1511,sdv-id-nCZKnC,Raw Jute,1400,5.0,230,SHIP_V_1511,279.0
SHIP_V_1880,sdv-id-RvYPFH,Smartphones,1825,300.0,380,SHIP_V_1880,5.083333333333333
SHIP_V_1396,sdv-id-MWpmhl,Raw Jute,891,5.0,200,SHIP_V_1396,177.2
SHIP_V_1032,sdv-id-QRUHHl,Raw Jute,277,5.0,1019,SHIP_V_1032,54.4
SHIP_V_1254,sdv-id-ffpcih,Raw Jute,1472,5.0,1192,SHIP_V_1254,293.4
SHIP_V_1431,sdv-id-txnhvO,Industrial Chemicals,476,50.0,666,SHIP_V_1431,8.52
SHIP_V_1811,sdv-id-xqWURd,Solar Panels,10,120.0,1439,SHIP_V_1811,-0.9166666666666666
SHIP_V_1344,sdv-id-oyufZz,Industrial Chemicals,748,50.0,329,SHIP_V_1344,13.96
SHIP_V_1540,sdv-id-RnHRxJ,Raw Jute,106,5.0,1412,SHIP_V_1540,20.2
SHIP_V_1212,sdv-id-eVrYvo,Smartphones,1616,300.0,1663,SHIP_V_1212,4.386666666666667
SHIP_V_1372,sdv-id-tVbMWz,Raw Jute,1629,5.0,231,SHIP_V_1372,324.8
SHIP_V_1999,sdv-id-ESBziQ,Solar Panels,538,120.0,1684,SHIP_V_1999,3.4833333333333334
SHIP_V_1379,sdv-id-jZmXpG,Smartphones,868,300.0,1328,SHIP_V_1379,1.893333333333333
SHIP_V_1222,sdv-id-ICYqma,Ready-made Garments,716,8.5,1495,SHIP_V_1222,83.23529411764706
SHIP_V_1637,sdv-id-cSojVI,Solar Panels,168,120.0,1185,SHIP_V_1637,0.4
SHIP_V_1578,sdv-id-DlMveO,Solar Panels,71,120.0,1627,SHIP_V_1578,-0.4083333333333333
SHIP_V_1068,sdv-id-oZbOiV,Industrial Chemicals,487,50.0,484,SHIP_V_1068,8.74
SHIP_V_1320,sdv-id-CTkcWy,Smartphones,953,300.0,1284,SHIP_V_1320,2.1766666666666667
SHIP_V_1089,sdv-id-RDMjUW,Industrial Chemicals,612,50.0,521,SHIP_V_1089,11.24
SHIP_V_1937,sdv-id-yIYUBY,Solar Panels,35,120.0,1866,SHIP_V_1937,-0.7083333333333334
SHIP_V_1149,sdv-id-vmeBCW,Ready-made Garments,55,8.5,543,SHIP_V_1149,5.470588235294118
SHIP_V_1568,sdv-id-muoGUZ,Industrial Chemicals,409,50.0,1969,SHIP_V_1568,7.18
SHIP_V_1740,sdv-id-HcTORQ,Solar Panels,21,120.0,1717,SHIP_V_1740,-0.825
SHIP_V_1420,sdv-id-GjaLVi,Solar Panels,1134,120.0,1921,SHIP_V_1420,8.45
SHIP_V_1659,sdv-id-TWoUfA,Ready-made Garments,378,8.5,1435,SHIP_V_1659,43.47058823529411
SHIP_V_1529,sdv-id-jmYIUz,Smartphones,381,300.0,104,SHIP_V_1529,0.27
SHIP_V_1978,sdv-id-vSnpNY,Smartphones,1426,300.0,1719,SHIP_V_1978,3.7533333333333334
SHIP_V_1530,sdv-id-BCSbry,Raw Jute,1624,5.0,1199,SHIP_V_1530,323.8
SHIP_V_1645,sdv-id-EOxrxf,Smartphones,375,300.0,1831,SHIP_V_1645,0.25
SHIP_V_1578,sdv-id-gbGgVN,Smartphones,1539,300.0,380,SHIP_V_1578,4.13
SHIP_V_1900,sdv-id-JjGHfi,Smartphones,1032,300.0,993,SHIP_V_1900,2.44
SHIP_V_1100,sdv-id-laRUYM,Raw Jute,1395,5.0,1725,SHIP_V_1100,278.0
SHIP_V_1700,sdv-id-ABdhqL,Raw Jute,934,5.0,402,SHIP_V_1700,185.8
SHIP_V_1980,sdv-id-ugIUWT,Raw Jute,353,5.0,350,SHIP_V_1980,69.6
SHIP_V_1146,sdv-id-hVmIoW,Industrial Chemicals,687,50.0,605,SHIP_V_1146,12.74
SHIP_V_1023,sdv-id-QKzjQO,Ready-made Garments,808,8.5,1222,SHIP_V_1023,94.05882352941175
SHIP_V_1009,sdv-id-eSoDmb,Smartphones,874,300.0,1164,SHIP_V_1009,1.913333333333333
SHIP_V_1014,sdv-id-npQmTV,Ready-made Garments,280,8.5,377,SHIP_V_1014,31.941176470588236
SHIP_V_1221,sdv-id-oRbeYk,Solar Panels,199,120.0,1379,SHIP_V_1221,0.6583333333333333
SHIP_V_1860,sdv-id-XkrEcN,Smartphones,365,300.0,1369,SHIP_V_1860,0.2166666666666666
SHIP_V_1591,sdv-id-djvqfU,Raw Jute,76,5.0,1787,SHIP_V_1591,14.2
SHIP_V_1959,sdv-id-QRhoEI,Industrial Chemicals,777,50.0,1442,SHIP_V_1959,14.54
SHIP_V_1887,sdv-id-rHnUOP,Industrial Chemicals,1650,50.0,996,SHIP_V_1887,32.0
SHIP_V_1394,sdv-id-tzYDXn,Smartphones,604,300.0,862,SHIP_V_1394,1.0133333333333334
SHIP_V_1411,sdv-id-tFCpMd,Ready-made Garments,875,8.5,1903,SHIP_V_1411,101.94117647058825
SHIP_V_1137,sdv-id-kkfqNf,Industrial Chemicals,246,50.0,347,SHIP_V_1137,3.92
SHIP_V_1524,sdv-id-jptRAB,Industrial Chemicals,59,50.0,758,SHIP_V_1524,0.18
SHIP_V_1137,sdv-id-dQXocD,Raw Jute,1025,5.0,290,SHIP_V_1137,204.0
SHIP_V_1772,sdv-id-ISVIgm,Smartphones,166,300.0,325,SHIP_V_1772,-0.4466666666666666
SHIP_V_1470,sdv-id-jOcOKY,Smartphones,991,300.0,1990,SHIP_V_1470,2.3033333333333332
SHIP_V_1387,sdv-id-kxCREF,Industrial Chemicals,1084,50.0,1083,SHIP_V_1387,20.68
SHIP_V_1536,sdv-id-MhBJbf,Smartphones,12,300.0,1973,SHIP_V_1536,-0.96
SHIP_V_1132,sdv-id-HXtbvV,Solar Panels,1807,120.0,801,SHIP_V_1132,14.058333333333334
SHIP_V_1685,sdv-id-eCrkQi,Solar Panels,808,120.0,192,SHIP_V_1685,5.733333333333333
SHIP_V_1001,sdv-id-ldtUrl,Smartphones,698,300.0,809,SHIP_V_1001,1.3266666666666669
SHIP_V_1722,sdv-id-pmlOdC,Raw Jute,422,5.0,1056,SHIP_V_1722,83.4
SHIP_V_1094,sdv-id-EHsvqM,Ready-made Garments,1009,8.5,717,SHIP_V_1094,117.70588235294116
SHIP_V_1698,sdv-id-jCJQIC,Smartphones,51,300.0,1275,SHIP_V_1698,-0.83
SHIP_V_1283,sdv-id-iReKIm,Smartphones,584,300.0,1626,SHIP_V_1283,0.9466666666666668
SHIP_V_1804,sdv-id-WhaMUV,Smartphones,1103,300.0,516,SHIP_V_1804,2.6766666666666667
SHIP_V_1415,sdv-id-bQmWhQ,Industrial Chemicals,976,50.0,372,SHIP_V_1415,18.52
SHIP_V_1095,sdv-id-MijaMg,Ready-made Garments,232,8.5,530,SHIP_V_1095,26.294117647058822
SHIP_V_1001,sdv-id-aCBMnJ,Smartphones,887,300.0,1269,SHIP_V_1001,1.9566666666666668
SHIP_V_1158,sdv-id-Axcptq,Solar Panels,442,120.0,985,SHIP_V_1158,2.683333333333333
SHIP_V_1751,sdv-id-mKfqHe,Ready-made Garments,143,8.5,725,SHIP_V_1751,15.823529411764708
SHIP_V_1246,sdv-id-BaxnAg,Smartphones,1413,300.0,870,SHIP_V_1246,3.71
SHIP_V_1049,sdv-id-PYgcAu,Industrial Chemicals,346,50.0,460,SHIP_V_1049,5.92
SHIP_V_1159,sdv-id-ziDGxK,Industrial Chemicals,186,50.0,1245,SHIP_V_1159,2.72
SHIP_V_1564,sdv-id-fBKTzT,Industrial Chemicals,905,50.0,229,SHIP_V_1564,17.1
SHIP_V_1753,sdv-id-pFJncK,Solar Panels,1383,120.0,1992,SHIP_V_1753,10.525
SHIP_V_1775,sdv-id-FwIPLR,Ready-made Garments,162,8.5,1219,SHIP_V_1775,18.058823529411764
SHIP_V_1540,sdv-id-YnQUrK,Smartphones,1210,300.0,1372,SHIP_V_1540,3.033333333333333
SHIP_V_1778,sdv-id-HXBynC,Smartphones,178,300.0,874,SHIP_V_1778,-0.4066666666666667
SHIP_V_1457,sdv-id-MnCIWH,Industrial Chemicals,1268,50.0,195,SHIP_V_1457,24.36
SHIP_V_1581,sdv-id-wyydmg,Ready-made Garments,1092,8.5,1767,SHIP_V_1581,127.47058823529412
SHIP_V_1174,sdv-id-LutguO,Industrial Chemicals,434,50.0,1220,SHIP_V_1174,7.68
SHIP_V_1823,sdv-id-vEHWUD,Industrial Chemicals,486,50.0,610,SHIP_V_1823,8.72
SHIP_V_1054,sdv-id-tpqVhW,Industrial Chemicals,1383,50.0,141,SHIP_V_1054,26.66
SHIP_V_1775,sdv-id-BrhPgx,Smartphones,268,300.0,1659,SHIP_V_1775,-0.1066666666666666
SHIP_V_1260,sdv-id-LUZTdZ,Smartphones,669,300.0,342,SHIP_V_1260,1.23
SHIP_V_1017,sdv-id-txGRij,Industrial Chemicals,170,50.0,1546,SHIP_V_1017,2.4
SHIP_V_1490,sdv-id-YeqUMR,Ready-made Garments,1160,8.5,1046,SHIP_V_1490,135.47058823529412
SHIP_V_1319,sdv-id-qCVIHn,Ready-made Garments,379,8.5,575,SHIP_V_1319,43.588235294117645
SHIP_V_1702,sdv-id-kLvEEo,Raw Jute,2619,5.0,492,SHIP_V_1702,522.8
SHIP_V_1735,sdv-id-AuXMTJ,Raw Jute,754,5.0,718,SHIP_V_1735,149.8
SHIP_V_1947,sdv-id-Ibhwcp,Ready-made Garments,741,8.5,1483,SHIP_V_1947,86.17647058823529
SHIP_V_1503,sdv-id-aTTzza,Raw Jute,699,5.0,116,SHIP_V_1503,138.8
SHIP_V_1385,sdv-id-kAQFwc,Raw Jute,292,5.0,1688,SHIP_V_1385,57.4
SHIP_V_1149,sdv-id-bAachJ,Industrial Chemicals,360,50.0,371,SHIP_V_1149,6.2
SHIP_V_1949,sdv-id-zlBFNs,Ready-made Garments,2043,8.5,378,SHIP_V_1949,239.35294117647055
SHIP_V_1340,sdv-id-PNlxiz,Industrial Chemicals,271,50.0,485,SHIP_V_1340,4.42
SHIP_V_1259,sdv-id-IISAIE,Ready-made Garments,1591,8.5,253,SHIP_V_1259,186.1764705882353
SHIP_V_1039,sdv-id-KZAnrC,Solar Panels,970,120.0,1305,SHIP_V_1039,7.083333333333333
SHIP_V_1638,sdv-id-EaGWeD,Industrial Chemicals,806,50.0,868,SHIP_V_1638,15.12
SHIP_V_1567,sdv-id-OaFSZL,Solar Panels,510,120.0,415,SHIP_V_1567,3.25
SHIP_V_1461,sdv-id-VkZZvc,Solar Panels,477,120.0,1683,SHIP_V_1461,2.975
SHIP_V_1002,sdv-id-yBzhur,Solar Panels,370,120.0,439,SHIP_V_1002,2.0833333333333335
SHIP_V_1458,sdv-id-cNFwyV,Smartphones,421,300.0,1448,SHIP_V_1458,0.4033333333333333
SHIP_V_1604,sdv-id-qDkSVD,Ready-made Garments,201,8.5,1913,SHIP_V_1604,22.647058823529413
SHIP_V_1454,sdv-id-jmYAzN,Solar Panels,42,120.0,215,SHIP_V_1454,-0.65
SHIP_V_1011,sdv-id-vQcpkn,Raw Jute,1584,5.0,1535,SHIP_V_1011,315.8
SHIP_V_1184,sdv-id-JlZslS,Smartphones,706,300.0,730,SHIP_V_1184,1.3533333333333333
SHIP_V_1000,sdv-id-sFSRim,Smartphones,40,300.0,808,SHIP_V_1000,-0.8666666666666667
SHIP_V_1953,sdv-id-CXaIcO,Solar Panels,1119,120.0,156,SHIP_V_1953,8.325
SHIP_V_1955,sdv-id-tRGFsK,Ready-made Garments,1157,8.5,399,SHIP_V_1955,135.11764705882354
SHIP_V_1123,sdv-id-ZBZWwb,Raw Jute,648,5.0,1492,SHIP_V_1123,128.6
SHIP_V_1237,sdv-id-WEoRMK,Raw Jute,1394,5.0,1810,SHIP_V_1237,277.8
SHIP_V_1322,sdv-id-jvdxOZ,Smartphones,861,300.0,1905,SHIP_V_1322,1.87
SHIP_V_1357,sdv-id-UCetdt,Solar Panels,394,120.0,927,SHIP_V_1357,2.283333333333333
SHIP_V_1139,sdv-id-ZtsgMe,Smartphones,431,300.0,447,SHIP_V_1139,0.4366666666666666
SHIP_V_1280,sdv-id-xedngc,Industrial Chemicals,1893,50.0,1008,SHIP_V_1280,36.86
SHIP_V_1275,sdv-id-GnyRao,Ready-made Garments,982,8.5,1734,SHIP_V_1275,114.52941176470588
SHIP_V_1709,sdv-id-KMTHUk,Raw Jute,832,5.0,644,SHIP_V_1709,165.4
SHIP_V_1682,sdv-id-onSBNn,Smartphones,461,300.0,563,SHIP_V_1682,0.5366666666666666
SHIP_V_1267,sdv-id-HSykUB,Raw Jute,1262,5.0,215,SHIP_V_1267,251.4
SHIP_V_1568,sdv-id-burwhC,Ready-made Garments,23,8.5,1877,SHIP_V_1568,1.7058823529411764
SHIP_V_1346,sdv-id-InWjwC,Ready-made Garments,443,8.5,535,SHIP_V_1346,51.11764705882353
SHIP_V_1724,sdv-id-noHRVJ,Industrial Chemicals,541,50.0,671,SHIP_V_1724,9.82
SHIP_V_1460,sdv-id-xAPQIF,Ready-made Garments,503,8.5,646,SHIP_V_1460,58.1764705882353
SHIP_V_1245,sdv-id-yfihbX,Smartphones,751,300.0,1829,SHIP_V_1245,1.5033333333333334
SHIP_V_1336,sdv-id-gZdTDH,Smartphones,377,300.0,1254,SHIP_V_1336,0.2566666666666666
SHIP_V_1311,sdv-id-FyDjpw,Industrial Chemicals,300,50.0,926,SHIP_V_1311,5.0
SHIP_V_1165,sdv-id-QrSmCZ,Solar Panels,354,120.0,1879,SHIP_V_1165,1.95
SHIP_V_1970,sdv-id-QskAHE,Industrial Chemicals,2787,50.0,473,SHIP_V_1970,54.74
SHIP_V_1917,sdv-id-COtmrW,Industrial Chemicals,206,50.0,709,SHIP_V_1917,3.12
SHIP_V_1428,sdv-id-DdwdJp,Raw Jute,1728,5.0,651,SHIP_V_1428,344.6
SHIP_V_1508,sdv-id-iXxDMI,Raw Jute,153,5.0,1497,SHIP_V_1508,29.6
SHIP_V_1053,sdv-id-lxEKdf,Industrial Chemicals,540,50.0,1624,SHIP_V_1053,9.8
SHIP_V_1471,sdv-id-eKmSIj,Smartphones,805,300.0,1225,SHIP_V_1471,1.6833333333333331
SHIP_V_1466,sdv-id-BkjIME,Industrial Chemicals,2074,50.0,447,SHIP_V_1466,40.48
SHIP_V_1849,sdv-id-SOpSuC,Smartphones,1148,300.0,310,SHIP_V_1849,2.8266666666666667
SHIP_V_1219,sdv-id-tngUaN,Solar Panels,585,120.0,1230,SHIP_V_1219,3.875
SHIP_V_1786,sdv-id-fZzHrM,Ready-made Garments,1226,8.5,352,SHIP_V_1786,143.23529411764707
SHIP_V_1349,sdv-id-qjUBuu,Smartphones,769,300.0,382,SHIP_V_1349,1.5633333333333332
SHIP_V_1292,sdv-id-GfgpLF,Industrial Chemicals,2391,50.0,964,SHIP_V_1292,46.82
SHIP_V_1437,sdv-id-FNYIUr,Industrial Chemicals,2544,50.0,1525,SHIP_V_1437,49.88
SHIP_V_1232,sdv-id-FJKxAR,Solar Panels,609,120.0,1308,SHIP_V_1232,4.075
SHIP_V_1627,sdv-id-ruLRie,Ready-made Garments,1700,8.5,655,SHIP_V_1627,199.0
SHIP_V_1713,sdv-id-WeUNcE,Solar Panels,329,120.0,967,SHIP_V_1713,1.7416666666666667
SHIP_V_1129,sdv-id-AoqIxB,Raw Jute,1837,5.0,952,SHIP_V_1129,366.4
SHIP_V_1389,sdv-id-wLEQch,Raw Jute,337,5.0,1965,SHIP_V_1389,66.4
SHIP_V_1467,sdv-id-beuLuW,Industrial Chemicals,293,50.0,1569,SHIP_V_1467,4.86
SHIP_V_1996,sdv-id-JrQTUz,Ready-made Garments,268,8.5,1010,SHIP_V_1996,30.529411764705884
SHIP_V_1757,sdv-id-PysGJQ,Raw Jute,1231,5.0,788,SHIP_V_1757,245.2
SHIP_V_1734,sdv-id-YCWZix,Raw Jute,1379,5.0,413,SHIP_V_1734,274.8
SHIP_V_1544,sdv-id-HYAYxV,Solar Panels,246,120.0,1491,SHIP_V_1544,1.05
SHIP_V_1296,sdv-id-RYZbJG,Smartphones,1341,300.0,321,SHIP_V_1296,3.47
SHIP_V_1379,sdv-id-rGeBhW,Smartphones,122,300.0,1634,SHIP_V_1379,-0.5933333333333334
SHIP_V_1819,sdv-id-ghWTYL,Industrial Chemicals,697,50.0,1995,SHIP_V_1819,12.94
SHIP_V_1090,sdv-id-SZbXoN,Solar Panels,1013,120.0,1700,SHIP_V_1090,7.441666666666666
SHIP_V_1866,sdv-id-KjTnST,Solar Panels,1162,120.0,832,SHIP_V_1866,8.683333333333334
SHIP_V_1301,sdv-id-fgdyTM,Smartphones,925,300.0,1840,SHIP_V_1301,2.0833333333333335
SHIP_V_1555,sdv-id-cyNKMk,Ready-made Garments,105,8.5,1130,SHIP_V_1555,11.352941176470589
SHIP_V_1603,sdv-id-RTceLU,Industrial Chemicals,206,50.0,1498,SHIP_V_1603,3.12
SHIP_V_1200,sdv-id-mxWwTv,Ready-made Garments,480,8.5,899,SHIP_V_1200,55.47058823529411
SHIP_V_1539,sdv-id-SZpDSD,Ready-made Garments,234,8.5,1794,SHIP_V_1539,26.529411764705884
SHIP_V_1382,sdv-id-pUHOyk,Ready-made Garments,813,8.5,1797,SHIP_V_1382,94.6470588235294
SHIP_V_1365,sdv-id-pxksEL,Smartphones,389,300.0,901,SHIP_V_1365,0.2966666666666667
SHIP_V_1014,sdv-id-HJkBmo,Solar Panels,270,120.0,1936,SHIP_V_1014,1.25
SHIP_V_1781,sdv-id-hSuKxJ,Raw Jute,706,5.0,508,SHIP_V_1781,140.2
SHIP_V_1866,sdv-id-MpgjLU,Raw Jute,429,5.0,1499,SHIP_V_1866,84.8
SHIP_V_1315,sdv-id-qVhhuL,Solar Panels,1,120.0,1904,SHIP_V_1315,-0.9916666666666668
SHIP_V_1300,sdv-id-eAJEfX,Raw Jute,22,5.0,1642,SHIP_V_1300,3.4
SHIP_V_1215,sdv-id-KbUjOa,Industrial Chemicals,1042,50.0,1107,SHIP_V_1215,19.84
SHIP_V_1254,sdv-id-LWNbdO,Ready-made Garments,68,8.5,1906,SHIP_V_1254,7.0
SHIP_V_1165,sdv-id-HTbIWJ,Smartphones,289,300.0,815,SHIP_V_1165,-0.0366666666666666
SHIP_V_1579,sdv-id-gWmZiZ,Raw Jute,273,5.0,1366,SHIP_V_1579,53.6
SHIP_V_1207,sdv-id-IMhuBb,Industrial Chemicals,189,50.0,1563,SHIP_V_1207,2.78
SHIP_V_1137,sdv-id-SfoshL,Industrial Chemicals,2094,50.0,1050,SHIP_V_1137,40.88
SHIP_V_1010,sdv-id-QCMZBl,Industrial Chemicals,1557,50.0,1144,SHIP_V_1010,30.14
SHIP_V_1772,sdv-id-FqcsVv,Industrial Chemicals,1706,50.0,1037,SHIP_V_1772,33.12
SHIP_V_1742,sdv-id-MEOebC,Industrial Chemicals,752,50.0,1288,SHIP_V_1742,14.04
SHIP_V_1760,sdv-id-xDPQuD,Solar Panels,70,120.0,1561,SHIP_V_1760,-0.4166666666666667
SHIP_V_1141,sdv-id-qxBXEt,Ready-made Garments,713,8.5,409,SHIP_V_1141,82.88235294117646
SHIP_V_1505,sdv-id-ljrMgi,Ready-made Garments,724,8.5,894,SHIP_V_1505,84.17647058823529
SHIP_V_1275,sdv-id-nQWkVk,Industrial Chemicals,39,50.0,1972,SHIP_V_1275,-0.22
SHIP_V_1009,sdv-id-SikLbb,Industrial Chemicals,669,50.0,149,SHIP_V_1009,12.38
SHIP_V_1468,sdv-id-rdAyUK,Solar Panels,1442,120.0,825,SHIP_V_1468,11.016666666666667
SHIP_V_1810,sdv-id-eAQKCl,Industrial Chemicals,911,50.0,1569,SHIP_V_1810,17.22
SHIP_V_1253,sdv-id-JAwtGx,Raw Jute,658,5.0,300,SHIP_V_1253,130.6
SHIP_V_1898,sdv-id-iATMTO,Smartphones,113,300.0,1795,SHIP_V_1898,-0.6233333333333333
SHIP_V_1674,sdv-id-LiKXlT,Smartphones,366,300.0,1573,SHIP_V_1674,0.22
SHIP_V_1741,sdv-id-WWEUOd,Solar Panels,31,120.0,945,SHIP_V_1741,-0.7416666666666667
SHIP_V_1692,sdv-id-DBHzYl,Ready-made Garments,18,8.5,1506,SHIP_V_1692,1.1176470588235294
SHIP_V_1204,sdv-id-TtkiNm,Industrial Chemicals,105,50.0,964,SHIP_V_1204,1.1
SHIP_V_1523,sdv-id-URDyEx,Raw Jute,503,5.0,1700,SHIP_V_1523,99.6
SHIP_V_1374,sdv-id-KBcZsX,Ready-made Garments,90,8.5,1544,SHIP_V_1374,9.588235294117649
SHIP_V_1543,sdv-id-tqhXAr,Industrial Chemicals,598,50.0,1965,SHIP_V_1543,10.96
SHIP_V_1316,sdv-id-AJzqZN,Smartphones,1892,300.0,1406,SHIP_V_1316,5.306666666666667
SHIP_V_1787,sdv-id-QRDLCq,Smartphones,219,300.0,1791,SHIP_V_1787,-0.27
SHIP_V_1047,sdv-id-SYoowR,Ready-made Garments,18,8.5,846,SHIP_V_1047,1.1176470588235294
SHIP_V_1231,sdv-id-PjYDAQ,Smartphones,1042,300.0,431,SHIP_V_1231,2.473333333333333
SHIP_V_1012,sdv-id-VDRsVn,Ready-made Garments,962,8.5,345,SHIP_V_1012,112.17647058823528
SHIP_V_1967,sdv-id-qtNZBD,Ready-made Garments,851,8.5,980,SHIP_V_1967,99.11764705882354
SHIP_V_1484,sdv-id-quclwj,Industrial Chemicals,138,50.0,1577,SHIP_V_1484,1.76
SHIP_V_1716,sdv-id-jdZnNI,Industrial Chemicals,1523,50.0,583,SHIP_V_1716,29.46
SHIP_V_1564,sdv-id-cfHRJn,Solar Panels,451,120.0,628,SHIP_V_1564,2.7583333333333333
SHIP_V_1722,sdv-id-MkZOFy,Raw Jute,556,5.0,1130,SHIP_V_1722,110.2
SHIP_V_1983,sdv-id-HJMIKf,Raw Jute,1147,5.0,678,SHIP_V_1983,228.4
SHIP_V_1461,sdv-id-bAdZbA,Industrial Chemicals,1786,50.0,1531,SHIP_V_1461,34.72
SHIP_V_1583,sdv-id-rDHEvG,Industrial Chemicals,2248,50.0,915,SHIP_V_1583,43.96
SHIP_V_1392,sdv-id-gXyayf,Smartphones,2063,300.0,1103,SHIP_V_1392,5.876666666666667
SHIP_V_1763,sdv-id-qgpoaf,Raw Jute,484,5.0,1229,SHIP_V_1763,95.8
SHIP_V_1391,sdv-id-AFrreh,Raw Jute,1981,5.0,943,SHIP_V_1391,395.2
SHIP_V_1751,sdv-id-AxufhB,Industrial Chemicals,41,50.0,898,SHIP_V_1751,-0.18
SHIP_V_1455,sdv-id-jMDDfV,Smartphones,577,300.0,1437,SHIP_V_1455,0.9233333333333332
SHIP_V_1197,sdv-id-mdfrly,Smartphones,316,300.0,748,SHIP_V_1197,0.0533333333333333
SHIP_V_1344,sdv-id-ucZYuY,Ready-made Garments,544,8.5,906,SHIP_V_1344,63.0
SHIP_V_1464,sdv-id-HHKvWg,Solar Panels,921,120.0,656,SHIP_V_1464,6.675
SHIP_V_1238,sdv-id-dlOYVq,Ready-made Garments,1350,8.5,1321,SHIP_V_1238,157.8235294117647
SHIP_V_1119,sdv-id-fVKuwW,Industrial Chemicals,353,50.0,780,SHIP_V_1119,6.06
SHIP_V_1252,sdv-id-TmytCl,Solar Panels,596,120.0,865,SHIP_V_1252,3.966666666666667
SHIP_V_1235,sdv-id-bvuChz,Ready-made Garments,301,8.5,1898,SHIP_V_1235,34.411764705882355
SHIP_V_1294,sdv-id-QgzXPP,Smartphones,1284,300.0,330,SHIP_V_1294,3.28
SHIP_V_1852,sdv-id-EPgCDl,Smartphones,1487,300.0,1325,SHIP_V_1852,3.9566666666666666
SHIP_V_1357,sdv-id-xHmqTW,Smartphones,1428,300.0,1338,SHIP_V_1357,3.76
SHIP_V_1576,sdv-id-nikZHt,Ready-made Garments,80,8.5,1100,SHIP_V_1576,8.411764705882353
SHIP_V_1668,sdv-id-CivYxl,Industrial Chemicals,707,50.0,1082,SHIP_V_1668,13.14
SHIP_V_1187,sdv-id-FDUyBG,Smartphones,326,300.0,1620,SHIP_V_1187,0.0866666666666666
SHIP_V_1749,sdv-id-eOctZc,Smartphones,1014,300.0,1997,SHIP_V_1749,2.38
SHIP_V_1724,sdv-id-TUMaha,Solar Panels,1,120.0,1836,SHIP_V_1724,-0.9916666666666668
SHIP_V_1926,sdv-id-eWfAky,Ready-made Garments,213,8.5,1027,SHIP_V_1926,24.058823529411764
SHIP_V_1833,sdv-id-CYgRYk,Ready-made Garments,216,8.5,829,SHIP_V_1833,24.41176470588235
SHIP_V_1333,sdv-id-xRQnxP,Smartphones,644,300.0,1089,SHIP_V_1333,1.1466666666666667
SHIP_V_1022,sdv-id-skIvVO,Industrial Chemicals,1085,50.0,229,SHIP_V_1022,20.7
SHIP_V_1532,sdv-id-sLmaAB,Smartphones,1574,300.0,1580,SHIP_V_1532,4.246666666666667
SHIP_V_1919,sdv-id-bOARhe,Ready-made Garments,1086,8.5,687,SHIP_V_1919,126.76470588235294
SHIP_V_1515,sdv-id-YTsfDI,Ready-made Garments,378,8.5,1598,SHIP_V_1515,43.47058823529411
SHIP_V_1028,sdv-id-POOFMl,Solar Panels,85,120.0,1567,SHIP_V_1028,-0.2916666666666667
SHIP_V_1324,sdv-id-aiydWF,Raw Jute,403,5.0,1362,SHIP_V_1324,79.6
SHIP_V_1974,sdv-id-xbgTZf,Smartphones,118,300.0,187,SHIP_V_1974,-0.6066666666666667
SHIP_V_1286,sdv-id-rwMnWJ,Solar Panels,16,120.0,1779,SHIP_V_1286,-0.8666666666666667
SHIP_V_1116,sdv-id-scroHl,Raw Jute,955,5.0,1295,SHIP_V_1116,190.0
SHIP_V_1543,sdv-id-AKOOFS,Solar Panels,371,120.0,1777,SHIP_V_1543,2.091666666666667
SHIP_V_1314,sdv-id-QPsHlN,Industrial Chemicals,934,50.0,962,SHIP_V_1314,17.68
SHIP_V_1427,sdv-id-OdEQiw,Industrial Chemicals,1655,50.0,611,SHIP_V_1427,32.1
