doc_id,swift_msg_id,commodity,unit_price,market_avg,qty,vessel_id,price_deviation,declared_weight_kg,actual_weight_kg,ais_status,port_log_status,weight_gap_score,device_entropy
SHIP_V_1598,sdv-id-BvjQKJ,Industrial Chemicals,594,50.0,1237,SHIP_V_1598,10.88,15462.5,14749.38,Active,Verified,0.0461,0.1884693270184195
SHIP_V_1181,sdv-id-Jwlurt,Industrial Chemicals,205,50.0,249,SHIP_V_1181,3.1,3112.5,3016.45,Active,Verified,0.0309,0.1506300469598523
SHIP_V_1242,sdv-id-gojfMz,Solar Panels,1691,120.0,1062,SHIP_V_1242,13.091666666666669,13275.0,12965.33,Active,Verified,0.0233,0.177794144806592
SHIP_V_1528,sdv-id-wFKmme,Industrial Chemicals,550,50.0,1359,SHIP_V_1528,10.0,16987.5,16429.03,Active,Verified,0.0329,0.1469896673472566
SHIP_V_1006,sdv-id-ynGwyd,Raw Jute,697,5.0,1531,GHOST_VESSEL_X,138.4,19137.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1660,sdv-id-TTvUaZ,Smartphones,113,300.0,1862,SHIP_V_1660,-0.6233333333333333,23275.0,22865.82,Active,Verified,0.0176,0.1090375154084964
SHIP_V_1410,sdv-id-gxdtOQ,Industrial Chemicals,1297,50.0,989,SHIP_V_1410,24.94,12362.5,11869.09,Active,Verified,0.0399,0.2047351483080793
SHIP_V_1619,sdv-id-ZcLJAm,Industrial Chemicals,209,50.0,1893,SHIP_V_1619,3.18,23662.5,22724.76,Active,Verified,0.0396,0.1088171962144633
SHIP_V_1507,sdv-id-UdGQDX,Industrial Chemicals,105,50.0,1641,SHIP_V_1507,1.1,20512.5,20177.58,Active,Verified,0.0163,0.2244567110926391
SHIP_V_1964,sdv-id-TutfwQ,Ready-made Garments,781,8.5,1951,GHOST_VESSEL_X,90.88235294117646,24387.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1859,sdv-id-SgIcTC,Ready-made Garments,1531,8.5,1114,GHOST_VESSEL_X,179.11764705882354,13925.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1737,sdv-id-UsXmMR,Smartphones,754,300.0,649,SHIP_V_1737,1.5133333333333334,8112.5,8002.89,Active,Verified,0.0135,0.1502707845906918
SHIP_V_1303,sdv-id-kbQomF,Smartphones,1269,300.0,1768,SHIP_V_1303,3.23,22100.0,21589.53,Active,Verified,0.0231,0.223913630041877
SHIP_V_1066,sdv-id-wYiYLx,Ready-made Garments,368,8.5,473,SHIP_V_1066,42.294117647058826,5912.5,5757.75,Active,Verified,0.0262,0.1016531739770984
SHIP_V_1065,sdv-id-BSbkLn,Solar Panels,391,120.0,388,SHIP_V_1065,2.2583333333333333,4850.0,4762.4,Active,Verified,0.0181,0.2351069867027274
SHIP_V_1036,sdv-id-PvKSDc,Solar Panels,923,120.0,709,SHIP_V_1036,6.691666666666666,8862.5,8671.43,Active,Verified,0.0216,0.1763943352469317
SHIP_V_1518,sdv-id-AuYthS,Ready-made Garments,689,8.5,1074,GHOST_VESSEL_X,80.05882352941177,13425.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1842,sdv-id-SVKvqY,Ready-made Garments,716,8.5,1848,GHOST_VESSEL_X,83.23529411764706,23100.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1612,sdv-id-zKHrAc,Ready-made Garments,219,8.5,102,SHIP_V_1612,24.764705882352946,1275.0,1256.59,Active,Verified,0.0144,0.1650219795396956
SHIP_V_1100,sdv-id-SGIXln,Ready-made Garments,45,8.5,642,SHIP_V_1100,4.294117647058823,8025.0,7747.64,Active,Verified,0.0346,0.1283694559206846
SHIP_V_1579,sdv-id-BUPxbf,Industrial Chemicals,148,50.0,212,SHIP_V_1579,1.96,2650.0,2623.0,Active,Verified,0.0102,0.2482404469417294
SHIP_V_1863,sdv-id-PSlsZY,Ready-made Garments,907,8.5,728,GHOST_VESSEL_X,105.70588235294116,9100.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1645,sdv-id-tplsZu,Ready-made Garments,285,8.5,976,SHIP_V_1645,32.529411764705884,12200.0,11910.52,Active,Verified,0.0237,0.1857963460300529
SHIP_V_1570,sdv-id-FhjBPV,Solar Panels,1370,120.0,574,SHIP_V_1570,10.416666666666666,7175.0,6929.74,Active,Verified,0.0342,0.2290181188690046
SHIP_V_1608,sdv-id-EXdEZF,Ready-made Garments,1476,8.5,992,GHOST_VESSEL_X,172.64705882352942,12400.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1239,sdv-id-IPgIph,Industrial Chemicals,2873,50.0,559,GHOST_VESSEL_X,56.46,6987.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1396,sdv-id-fNwAnI,Ready-made Garments,1159,8.5,243,GHOST_VESSEL_X,135.35294117647058,3037.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1777,sdv-id-MdPBUB,Smartphones,660,300.0,665,SHIP_V_1777,1.2,8312.5,7901.29,Active,Verified,0.0495,0.1172940980834635
SHIP_V_1642,sdv-id-dtjxyc,Smartphones,27,300.0,1402,SHIP_V_1642,-0.91,17525.0,16759.03,Active,Verified,0.0437,0.1296841377159301
SHIP_V_1370,sdv-id-dLUQmq,Raw Jute,559,5.0,683,GHOST_VESSEL_X,110.8,8537.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1336,sdv-id-FPlfwT,Smartphones,2068,300.0,138,SHIP_V_1336,5.8933333333333335,1725.0,1650.58,Active,Verified,0.0431,0.1930529642044308
SHIP_V_1526,sdv-id-wSLHwR,Industrial Chemicals,393,50.0,1571,SHIP_V_1526,6.86,19637.5,18999.26,Active,Verified,0.0325,0.1720115318896356
SHIP_V_1097,sdv-id-Lajdjf,Raw Jute,578,5.0,1596,GHOST_VESSEL_X,114.6,19950.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1133,sdv-id-iXixbu,Smartphones,989,300.0,1406,SHIP_V_1133,2.296666666666667,17575.0,16916.3,Active,Verified,0.0375,0.1833982564769858
SHIP_V_1668,sdv-id-fcdLDl,Raw Jute,1541,5.0,855,GHOST_VESSEL_X,307.2,10687.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1534,sdv-id-depTzS,Raw Jute,2290,5.0,1815,GHOST_VESSEL_X,457.0,22687.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1105,sdv-id-qMIKeS,Industrial Chemicals,1329,50.0,351,SHIP_V_1105,25.58,4387.5,4293.29,Active,Verified,0.0215,0.1332709599510103
SHIP_V_1984,sdv-id-CSERMt,Ready-made Garments,108,8.5,1982,SHIP_V_1984,11.705882352941176,24775.0,23584.72,Active,Verified,0.048,0.208161440293857
SHIP_V_1811,sdv-id-awQjrW,Ready-made Garments,745,8.5,1858,GHOST_VESSEL_X,86.6470588235294,23225.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1038,sdv-id-JvtvmK,Raw Jute,583,5.0,928,GHOST_VESSEL_X,115.6,11600.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1362,sdv-id-RDxtiR,Industrial Chemicals,550,50.0,1665,SHIP_V_1362,10.0,20812.5,20157.42,Active,Verified,0.0315,0.1559149703623731
SHIP_V_1082,sdv-id-vEvawf,Raw Jute,728,5.0,756,GHOST_VESSEL_X,144.6,9450.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1479,sdv-id-SOIKpP,Raw Jute,33,5.0,1407,SHIP_V_1479,5.6,17587.5,16730.78,Active,Verified,0.0487,0.1050605623614653
SHIP_V_1904,sdv-id-qptOmh,Solar Panels,286,120.0,1973,SHIP_V_1904,1.3833333333333333,24662.5,23523.32,Active,Verified,0.0462,0.1220987707649823
SHIP_V_1187,sdv-id-NtJELQ,Raw Jute,1100,5.0,367,GHOST_VESSEL_X,219.0,4587.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1830,sdv-id-qWNZEB,Ready-made Garments,207,8.5,827,SHIP_V_1830,23.352941176470587,10337.5,10222.43,Active,Verified,0.0111,0.1579983309380445
SHIP_V_1792,sdv-id-xlsZCu,Smartphones,749,300.0,117,SHIP_V_1792,1.4966666666666666,1462.5,1434.11,Active,Verified,0.0194,0.2110727590985375
SHIP_V_1278,sdv-id-yFnwCC,Smartphones,446,300.0,124,SHIP_V_1278,0.4866666666666667,1550.0,1477.87,Active,Verified,0.0465,0.2176483491424288
SHIP_V_1716,sdv-id-lUDfxY,Ready-made Garments,1330,8.5,893,GHOST_VESSEL_X,155.47058823529412,11162.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1115,sdv-id-KXkznL,Ready-made Garments,623,8.5,374,GHOST_VESSEL_X,72.29411764705883,4675.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1839,sdv-id-hutBTW,Smartphones,379,300.0,155,SHIP_V_1839,0.2633333333333333,1937.5,1874.71,Active,Verified,0.0324,0.1886764516351416
SHIP_V_1211,sdv-id-tpRcou,Raw Jute,2450,5.0,608,GHOST_VESSEL_X,489.0,7600.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1417,sdv-id-DiodcA,Industrial Chemicals,494,50.0,1862,SHIP_V_1417,8.88,23275.0,22591.83,Active,Verified,0.0294,0.2394553767226196
SHIP_V_1099,sdv-id-ghpXGJ,Industrial Chemicals,1140,50.0,1269,SHIP_V_1099,21.8,15862.5,15699.92,Active,Verified,0.0102,0.1189854634199507
SHIP_V_1193,sdv-id-RTXzCu,Solar Panels,477,120.0,1152,SHIP_V_1193,2.975,14400.0,13723.28,Active,Verified,0.047,0.108155606206099
SHIP_V_1509,sdv-id-UiQJEg,Smartphones,703,300.0,714,SHIP_V_1509,1.3433333333333333,8925.0,8641.5,Active,Verified,0.0318,0.1814540950179726
SHIP_V_1740,sdv-id-uVQHNh,Industrial Chemicals,294,50.0,299,SHIP_V_1740,4.88,3737.5,3553.22,Active,Verified,0.0493,0.1436417974013044
SHIP_V_1603,sdv-id-GzItaT,Raw Jute,2425,5.0,340,GHOST_VESSEL_X,484.0,4250.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1494,sdv-id-RyJsZu,Industrial Chemicals,453,50.0,731,SHIP_V_1494,8.06,9137.5,8709.72,Active,Verified,0.0468,0.1163414445488069
SHIP_V_1030,sdv-id-dmKeVS,Solar Panels,354,120.0,376,SHIP_V_1030,1.95,4700.0,4644.46,Active,Verified,0.0118,0.1393907103973549
SHIP_V_1786,sdv-id-cWYceG,Smartphones,580,300.0,1911,SHIP_V_1786,0.9333333333333332,23887.5,23644.9,Active,Verified,0.0102,0.165266008145399
SHIP_V_1554,sdv-id-DpQqtT,Smartphones,573,300.0,350,SHIP_V_1554,0.91,4375.0,4266.83,Active,Verified,0.0247,0.1415227883624966
SHIP_V_1883,sdv-id-gJqxWk,Raw Jute,1018,5.0,979,GHOST_VESSEL_X,202.6,12237.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1408,sdv-id-whLNac,Smartphones,854,300.0,459,SHIP_V_1408,1.846666666666667,5737.5,5641.63,Active,Verified,0.0167,0.1248729375647644
SHIP_V_1031,sdv-id-yxQmgw,Smartphones,1045,300.0,738,SHIP_V_1031,2.4833333333333334,9225.0,8987.34,Active,Verified,0.0258,0.1585211084856941
SHIP_V_1858,sdv-id-hPDFLu,Ready-made Garments,717,8.5,872,GHOST_VESSEL_X,83.3529411764706,10900.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1625,sdv-id-mHepgP,Industrial Chemicals,967,50.0,1373,SHIP_V_1625,18.34,17162.5,16509.42,Active,Verified,0.0381,0.1171693508038553
SHIP_V_1624,sdv-id-iwtIvi,Raw Jute,920,5.0,979,GHOST_VESSEL_X,183.0,12237.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1329,sdv-id-cUytuL,Smartphones,2,300.0,594,SHIP_V_1329,-0.9933333333333332,7425.0,7158.0,Active,Verified,0.036,0.217867958003681
SHIP_V_1155,sdv-id-JPpoCj,Solar Panels,1284,120.0,346,SHIP_V_1155,9.7,4325.0,4211.45,Active,Verified,0.0263,0.1494889316384362
SHIP_V_1156,sdv-id-HZiPRa,Raw Jute,453,5.0,1093,GHOST_VESSEL_X,89.6,13662.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1939,sdv-id-VJBTfN,Smartphones,1491,300.0,284,SHIP_V_1939,3.97,3550.0,3512.11,Active,Verified,0.0107,0.1389545387185767
SHIP_V_1256,sdv-id-WdhzXx,Industrial Chemicals,1302,50.0,976,SHIP_V_1256,25.04,12200.0,11809.85,Active,Verified,0.032,0.2066175070524727
SHIP_V_1072,sdv-id-NYlnmV,Industrial Chemicals,300,50.0,1034,SHIP_V_1072,5.0,12925.0,12720.18,Active,Verified,0.0158,0.2362965079285741
SHIP_V_1893,sdv-id-YcyGiV,Industrial Chemicals,486,50.0,865,SHIP_V_1893,8.72,10812.5,10540.65,Active,Verified,0.0251,0.1572096976487194
SHIP_V_1566,sdv-id-pTCdfi,Raw Jute,810,5.0,1439,GHOST_VESSEL_X,161.0,17987.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1852,sdv-id-xbBkhr,Ready-made Garments,322,8.5,1163,SHIP_V_1852,36.88235294117647,14537.5,14223.02,Active,Verified,0.0216,0.1083508728913711
SHIP_V_1119,sdv-id-dWytaS,Industrial Chemicals,1113,50.0,938,SHIP_V_1119,21.26,11725.0,11141.04,Active,Verified,0.0498,0.2083241537861661
SHIP_V_1504,sdv-id-iBQfYH,Raw Jute,1935,5.0,103,GHOST_VESSEL_X,386.0,1287.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1907,sdv-id-gqEAoH,Industrial Chemicals,172,50.0,228,SHIP_V_1907,2.44,2850.0,2717.77,Active,Verified,0.0464,0.1617250669487163
SHIP_V_1627,sdv-id-PTkGpJ,Industrial Chemicals,572,50.0,1142,SHIP_V_1627,10.44,14275.0,13950.03,Active,Verified,0.0228,0.1067509628493889
SHIP_V_1676,sdv-id-EndNPc,Smartphones,440,300.0,335,SHIP_V_1676,0.4666666666666667,4187.5,4134.19,Active,Verified,0.0127,0.1191264134003449
SHIP_V_1154,sdv-id-IAqubI,Solar Panels,1241,120.0,1773,SHIP_V_1154,9.341666666666669,22162.5,21227.3,Active,Verified,0.0422,0.1855184006190455
SHIP_V_1478,sdv-id-nwLzpQ,Raw Jute,164,5.0,1500,SHIP_V_1478,31.8,18750.0,17995.39,Active,Verified,0.0402,0.1812327664618608
SHIP_V_1353,sdv-id-MzYrwH,Smartphones,231,300.0,1823,SHIP_V_1353,-0.23,22787.5,22022.14,Active,Verified,0.0336,0.2182055882926184
SHIP_V_1853,sdv-id-dFTYtV,Ready-made Garments,1125,8.5,1193,GHOST_VESSEL_X,131.35294117647058,14912.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1127,sdv-id-haZKiE,Industrial Chemicals,272,50.0,1078,SHIP_V_1127,4.44,13475.0,13085.45,Active,Verified,0.0289,0.1123761615670973
SHIP_V_1147,sdv-id-KRbotj,Smartphones,145,300.0,1440,SHIP_V_1147,-0.5166666666666667,18000.0,17257.22,Active,Verified,0.0413,0.2425524009543214
SHIP_V_1105,sdv-id-ABpjtz,Ready-made Garments,411,8.5,1547,SHIP_V_1105,47.35294117647059,19337.5,18739.71,Active,Verified,0.0309,0.1018579706925677
SHIP_V_1101,sdv-id-nwLffB,Solar Panels,382,120.0,978,SHIP_V_1101,2.183333333333333,12225.0,11962.55,Active,Verified,0.0215,0.1970688112105042
SHIP_V_1842,sdv-id-HsBtwt,Solar Panels,124,120.0,992,SHIP_V_1842,0.0333333333333333,12400.0,11989.92,Active,Verified,0.0331,0.1850634236074239
SHIP_V_1935,sdv-id-pTLMWt,Ready-made Garments,1982,8.5,368,GHOST_VESSEL_X,232.1764705882353,4600.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1228,sdv-id-NtQlzO,Industrial Chemicals,1533,50.0,767,SHIP_V_1228,29.66,9587.5,9258.67,Active,Verified,0.0343,0.1745767179567937
SHIP_V_1728,sdv-id-Pnjtpb,Ready-made Garments,112,8.5,805,SHIP_V_1728,12.176470588235292,10062.5,9947.83,Active,Verified,0.0114,0.1043248453701399
SHIP_V_1892,sdv-id-vRuimZ,Smartphones,345,300.0,1486,SHIP_V_1892,0.15,18575.0,18284.69,Active,Verified,0.0156,0.1706272472956432
SHIP_V_1803,sdv-id-osMMYD,Ready-made Garments,1251,8.5,150,GHOST_VESSEL_X,146.1764705882353,1875.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1170,sdv-id-maMGvT,Ready-made Garments,56,8.5,411,SHIP_V_1170,5.588235294117647,5137.5,5068.14,Active,Verified,0.0135,0.1272733878761702
SHIP_V_1824,sdv-id-ZKUUdu,Industrial Chemicals,2082,50.0,119,SHIP_V_1824,40.64,1487.5,1450.33,Active,Verified,0.025,0.1631758660549886
SHIP_V_1661,sdv-id-CsMkmQ,Ready-made Garments,2511,8.5,311,GHOST_VESSEL_X,294.4117647058824,3887.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1980,sdv-id-VLybAY,Solar Panels,860,120.0,1824,SHIP_V_1980,6.166666666666667,22800.0,22130.84,Active,Verified,0.0293,0.1132356051966488
SHIP_V_1944,sdv-id-PSwqSQ,Raw Jute,767,5.0,1474,GHOST_VESSEL_X,152.4,18425.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1842,sdv-id-tdefaK,Industrial Chemicals,815,50.0,1027,SHIP_V_1842,15.3,12837.5,12305.55,Active,Verified,0.0414,0.1829348103644102
SHIP_V_1277,sdv-id-wnUsls,Smartphones,142,300.0,877,SHIP_V_1277,-0.5266666666666666,10962.5,10632.67,Active,Verified,0.0301,0.1485200108469757
SHIP_V_1518,sdv-id-KVuelK,Raw Jute,219,5.0,170,SHIP_V_1518,42.8,2125.0,2042.85,Active,Verified,0.0387,0.2416873461512817
SHIP_V_1034,sdv-id-fxSUnW,Solar Panels,671,120.0,1053,SHIP_V_1034,4.591666666666667,13162.5,12842.85,Active,Verified,0.0243,0.1828632093753837
SHIP_V_1601,sdv-id-TOzGyC,Smartphones,628,300.0,538,SHIP_V_1601,1.0933333333333333,6725.0,6450.32,Active,Verified,0.0408,0.1346328635803642
SHIP_V_1133,sdv-id-kISrtU,Industrial Chemicals,150,50.0,1472,SHIP_V_1133,2.0,18400.0,17570.36,Active,Verified,0.0451,0.1970993649801308
SHIP_V_1384,sdv-id-nvqxZG,Smartphones,1192,300.0,116,SHIP_V_1384,2.973333333333333,1450.0,1401.96,Active,Verified,0.0331,0.1358916987957218
SHIP_V_1968,sdv-id-HsKbkH,Raw Jute,697,5.0,1412,GHOST_VESSEL_X,138.4,17650.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1907,sdv-id-aafaAM,Smartphones,1386,300.0,278,SHIP_V_1907,3.62,3475.0,3379.79,Active,Verified,0.0274,0.2120926395331102
SHIP_V_1316,sdv-id-lhgKCs,Ready-made Garments,1660,8.5,1115,GHOST_VESSEL_X,194.2941176470588,13937.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1671,sdv-id-XeFbKU,Smartphones,668,300.0,985,SHIP_V_1671,1.2266666666666666,12312.5,11932.67,Active,Verified,0.0308,0.1049254395790197
SHIP_V_1219,sdv-id-kMeHra,Ready-made Garments,210,8.5,994,SHIP_V_1219,23.705882352941178,12425.0,12071.18,Active,Verified,0.0285,0.2163224728721599
SHIP_V_1336,sdv-id-uxNFCz,Industrial Chemicals,614,50.0,169,SHIP_V_1336,11.28,2112.5,2020.08,Active,Verified,0.0437,0.1568613976259333
SHIP_V_1043,sdv-id-AjKgOy,Industrial Chemicals,181,50.0,156,SHIP_V_1043,2.62,1950.0,1904.48,Active,Verified,0.0233,0.1978002948667304
SHIP_V_1201,sdv-id-EUGZDt,Raw Jute,959,5.0,1870,GHOST_VESSEL_X,190.8,23375.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1878,sdv-id-RsHAoc,Ready-made Garments,922,8.5,1077,GHOST_VESSEL_X,107.47058823529412,13462.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1982,sdv-id-DnwWbk,Ready-made Garments,495,8.5,1381,GHOST_VESSEL_X,57.23529411764706,17262.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1809,sdv-id-nHLmpz,Solar Panels,36,120.0,1252,SHIP_V_1809,-0.7,15650.0,15462.21,Active,Verified,0.012,0.2204521974341588
SHIP_V_1568,sdv-id-HfHPMX,Ready-made Garments,1758,8.5,824,GHOST_VESSEL_X,205.8235294117647,10300.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1709,sdv-id-DYDtHD,Solar Panels,762,120.0,1133,SHIP_V_1709,5.35,14162.5,13818.51,Active,Verified,0.0243,0.2469093701454208
SHIP_V_1326,sdv-id-QeFsgL,Industrial Chemicals,220,50.0,879,SHIP_V_1326,3.4,10987.5,10708.67,Active,Verified,0.0254,0.1049948765694681
SHIP_V_1217,sdv-id-PjkgRZ,Industrial Chemicals,502,50.0,1591,SHIP_V_1217,9.04,19887.5,19170.29,Active,Verified,0.0361,0.1702933573253988
SHIP_V_1472,sdv-id-xmpLbx,Raw Jute,1133,5.0,1451,GHOST_VESSEL_X,225.6,18137.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1207,sdv-id-pdmYcI,Industrial Chemicals,1143,50.0,319,SHIP_V_1207,21.86,3987.5,3874.56,Active,Verified,0.0283,0.2350712923683762
SHIP_V_1698,sdv-id-VUMBCh,Ready-made Garments,30,8.5,1590,SHIP_V_1698,2.5294117647058822,19875.0,18893.74,Active,Verified,0.0494,0.1624933960947812
SHIP_V_1950,sdv-id-ZrlgTa,Raw Jute,784,5.0,1621,GHOST_VESSEL_X,155.8,20262.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1623,sdv-id-Ifazxu,Ready-made Garments,231,8.5,1140,SHIP_V_1623,26.176470588235293,14250.0,13571.18,Active,Verified,0.0476,0.2418040884768472
SHIP_V_1890,sdv-id-sBhIkT,Ready-made Garments,488,8.5,1552,GHOST_VESSEL_X,56.411764705882355,19400.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1200,sdv-id-MOdjwF,Industrial Chemicals,1570,50.0,564,SHIP_V_1200,30.4,7050.0,6739.63,Active,Verified,0.044,0.1332361320665303
SHIP_V_1773,sdv-id-olVlUE,Raw Jute,481,5.0,820,GHOST_VESSEL_X,95.2,10250.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1486,sdv-id-sGLVCe,Raw Jute,657,5.0,726,GHOST_VESSEL_X,130.4,9075.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1866,sdv-id-cAgVWa,Industrial Chemicals,686,50.0,825,SHIP_V_1866,12.72,10312.5,9797.94,Active,Verified,0.0499,0.2071788214279354
SHIP_V_1273,sdv-id-CcleQr,Solar Panels,905,120.0,239,SHIP_V_1273,6.541666666666667,2987.5,2912.83,Active,Verified,0.025,0.1759760833824202
SHIP_V_1196,sdv-id-NHUbdz,Solar Panels,12,120.0,1312,SHIP_V_1196,-0.9,16400.0,15861.35,Active,Verified,0.0328,0.1407509401196461
SHIP_V_1912,sdv-id-mAkDpQ,Industrial Chemicals,1080,50.0,1866,SHIP_V_1912,20.6,23325.0,22834.28,Active,Verified,0.021,0.1550005098442171
SHIP_V_1243,sdv-id-IrvQJw,Ready-made Garments,81,8.5,946,SHIP_V_1243,8.529411764705882,11825.0,11607.88,Active,Verified,0.0184,0.1999809471297774
SHIP_V_1365,sdv-id-ZAjIhg,Raw Jute,174,5.0,866,SHIP_V_1365,33.8,10825.0,10520.33,Active,Verified,0.0281,0.1882128686864995
SHIP_V_1943,sdv-id-irBCBe,Ready-made Garments,727,8.5,507,GHOST_VESSEL_X,84.52941176470588,6337.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1505,sdv-id-bRclWD,Raw Jute,360,5.0,1356,GHOST_VESSEL_X,71.0,16950.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1795,sdv-id-aBmJXn,Smartphones,848,300.0,1065,SHIP_V_1795,1.8266666666666669,13312.5,12795.97,Active,Verified,0.0388,0.1302405070159553
SHIP_V_1022,sdv-id-lkEghV,Solar Panels,198,120.0,1375,SHIP_V_1022,0.65,17187.5,16517.73,Active,Verified,0.039,0.2148289352826282
SHIP_V_1188,sdv-id-eNYwHI,Smartphones,397,300.0,1286,SHIP_V_1188,0.3233333333333333,16075.0,15286.11,Active,Verified,0.0491,0.2409521380605233
SHIP_V_1278,sdv-id-UGbLzb,Solar Panels,368,120.0,1675,SHIP_V_1278,2.066666666666667,20937.5,20600.72,Active,Verified,0.0161,0.2398724041687435
SHIP_V_1506,sdv-id-ubKBbR,Ready-made Garments,1861,8.5,1865,GHOST_VESSEL_X,217.94117647058823,23312.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1255,sdv-id-IdPzuy,Ready-made Garments,595,8.5,1910,GHOST_VESSEL_X,69.0,23875.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1835,sdv-id-BiyTGG,Smartphones,1457,300.0,1363,SHIP_V_1835,3.8566666666666665,17037.5,16494.8,Active,Verified,0.0319,0.2384600911555611
SHIP_V_1125,sdv-id-URmIFI,Raw Jute,15,5.0,1357,SHIP_V_1125,2.0,16962.5,16182.85,Active,Verified,0.046,0.1334484522738376
SHIP_V_1498,sdv-id-XoWxIo,Raw Jute,1711,5.0,1907,GHOST_VESSEL_X,341.2,23837.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1417,sdv-id-RVZVbd,Raw Jute,1615,5.0,1234,GHOST_VESSEL_X,322.0,15425.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1047,sdv-id-VIHODN,Smartphones,699,300.0,1778,SHIP_V_1047,1.33,22225.0,21452.54,Active,Verified,0.0348,0.1140665039486827
SHIP_V_1605,sdv-id-UcSHSK,Raw Jute,1086,5.0,701,GHOST_VESSEL_X,216.2,8762.5,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1797,sdv-id-gWhssC,Industrial Chemicals,1419,50.0,740,SHIP_V_1797,27.38,9250.0,8913.26,Active,Verified,0.0364,0.2169302453142511
SHIP_V_1218,sdv-id-JOnEne,Smartphones,1603,300.0,791,SHIP_V_1218,4.343333333333334,9887.5,9688.26,Active,Verified,0.0202,0.1866796243739812
SHIP_V_1303,sdv-id-LwQJrl,Ready-made Garments,319,8.5,1062,SHIP_V_1303,36.52941176470589,13275.0,12969.51,Active,Verified,0.023,0.1574320861673425
SHIP_V_1720,sdv-id-ZxCqKO,Raw Jute,650,5.0,458,GHOST_VESSEL_X,129.0,5725.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
SHIP_V_1012,sdv-id-oCIzSw,Smartphones,1441,300.0,942,SHIP_V_1012,3.803333333333333,11775.0,11395.18,Active,Verified,0.0323,0.1703394222831283
SHIP_V_1668,sdv-id-EjmHJl,Raw Jute,2045,5.0,1492,GHOST_VESSEL_X,408.0,18650.0,0.0,Disconnected,No_Record,1.0,0.95296211540633
