msg_id,sender_id,receiver_id,amount,currency,timestamp,device_ip
sdv-id-LaISSp,ACC_295,ENT_UK_008,8425.159833420836,USD,2026-01-28 12:17:20,4438:9a2e:c125:7560:a1b4:b0a8:f5cd:8965
sdv-id-civZYM,ACC_248,ENT_UK_010,566743.4657691164,USD,2026-01-27 00:29:07,6e3d:6770:f83:4c90:e961:51b0:3ad4:17a
sdv-id-usfExu,ACC_282,ENT_UK_003,798596.1935054847,USD,2026-03-02 04:55:05,ae8c:6994:fdf5:de3a:7b53:f0e7:7b65:fc7b
sdv-id-mArbqX,ACC_171,ENT_UK_005,11479.534357135508,USD,2026-01-07 14:12:48,6f8:eef3:23c7:1702:7580:63f7:4d70:e875
sdv-id-wzhwza,ACC_261,ENT_UK_018,71798.89096489882,USD,2026-03-02 05:14:32,95c4:c433:b765:558a:943b:14bb:4581:2136
sdv-id-IWpvVM,ACC_177,ENT_UK_004,19947.186680125527,USD,2026-03-27 14:50:39,1d6:f28b:84a8:2511:e21e:b643:b9ea:ab3c
sdv-id-lWVGbY,ACC_120,ENT_UK_001,64399.01440266123,USD,2026-02-22 09:56:42,9625:723:81b7:b473:3ef:87fc:cb48:e707
sdv-id-slXjDL,ACC_277,ENT_UK_010,39561.39138832006,USD,2026-02-14 17:01:03,109d:d08c:5b8a:e65b:2460:ad33:6658:d52c
sdv-id-TPZkHi,ACC_118,ENT_UK_010,1115.6188696651925,USD,2026-03-30 03:24:21,acd7:9f65:bbc0:32f6:1c80:acf4:1c9e:89b0
sdv-id-cdeuXv,ACC_242,ENT_UK_008,50758.456765220195,USD,2026-03-23 00:18:10,5eeb:c900:4d10:bc37:c929:af8f:f390:3c1c
sdv-id-PVJjFl,ACC_293,ENT_UK_015,3174.31034656915,USD,2026-03-05 21:21:51,c6cb:c006:3ef5:cd3a:9e4f:c1e2:6e2b:33cb
sdv-id-kKZBju,ACC_116,ENT_UK_002,50392.599626894174,USD,2026-01-24 22:53:53,7d14:2990:ddb8:a5db:5005:7b9:44b6:db2d
sdv-id-DhYtgp,ACC_149,ENT_UK_003,212160.91205945503,USD,2026-03-24 23:48:08,dd4d:8350:493f:1d52:27f0:f2a0:eb59:2607
sdv-id-XozZOr,ACC_276,ENT_UK_002,110096.48613200236,USD,2026-02-08 18:21:34,1ebc:e1f7:9969:4a4d:e969:47:e56b:3e3e
sdv-id-OGJUaf,ACC_293,ENT_UK_018,1225.7410460629728,USD,2026-03-19 19:34:29,9474:4d98:2e53:151f:c6d9:1206:616d:22da
sdv-id-KmDCnq,ACC_241,ENT_UK_010,30595.78612745748,USD,2026-01-06 07:28:36,c22e:8b44:330e:d142:d94b:309c:60e3:746d
sdv-id-OdvxlQ,ACC_289,ENT_UK_013,278542.3936028373,USD,2026-01-27 17:18:52,538d:6dab:9fc3:e35d:a8a4:38b0:8820:49f9
sdv-id-oPlZJZ,ACC_154,ENT_UK_014,258408.05597395732,USD,2026-02-19 16:18:48,f11f:3ca:6d42:d1f:d8b3:4d3c:e395:9bf
sdv-id-nHdUAY,ACC_260,ENT_UK_018,1033.013414580276,USD,2026-03-13 21:30:48,8359:bcd8:a8aa:7628:e3d7:1802:e20:a0ab
sdv-id-DKSBXL,ACC_120,ENT_UK_004,129987.09597109996,USD,2026-01-13 02:56:51,457c:a3a6:4e27:3fb9:1b5f:1963:6449:31d5
sdv-id-mtHxvt,ACC_162,ENT_UK_010,41802.32753977178,USD,2026-01-20 08:25:46,15b3:e6b8:25e1:87a6:bf8b:ef47:797f:b8d6
sdv-id-xSUAaz,ACC_214,ENT_UK_014,6627.870985965136,USD,2026-01-09 15:25:10,770a:f06c:4b73:1391:7f3e:60ac:e37c:acd2
sdv-id-oitDTX,ACC_208,ENT_UK_002,313772.53947982035,USD,2026-02-03 10:55:11,a866:9077:f113:7a69:73b3:3971:a223:d85f
sdv-id-YLdqkL,ACC_258,ENT_UK_008,39458.87127136358,USD,2026-03-21 13:15:07,49cd:378a:51e:dcfa:519d:a1c7:4570:58b4
sdv-id-TlzBVX,ACC_122,ENT_UK_002,839603.1987666934,USD,2026-02-16 07:43:26,a068:aef8:d3e6:a5ae:2201:a6d:2c7f:6a21
sdv-id-lVmtfF,ACC_250,ENT_UK_003,418842.8769447019,USD,2026-02-09 00:58:29,c195:e9e:30d5:2186:f23d:4119:c53f:2a98
sdv-id-TxoCeR,ACC_106,ENT_UK_018,28642.85160313271,USD,2026-03-29 18:19:55,5a63:66b2:c65:5046:2a68:edf7:d958:8a6d
sdv-id-Vddbyh,ACC_271,ENT_UK_005,974.8363748923676,USD,2026-02-08 04:48:16,d42a:2e52:22f2:c2a:b94:e981:ac9f:d808
sdv-id-qQSfPx,ACC_260,ENT_UK_012,6252.499248282208,USD,2026-03-11 09:09:06,e84c:e783:a2e9:fe01:ce73:b6b8:4ab7:b7b6
sdv-id-xfZfmW,ACC_251,ENT_UK_007,90097.23943750915,USD,2026-03-11 02:59:07,322e:dc06:655a:3d37:fd4e:cecb:9261:f361
sdv-id-aBsGty,ACC_105,ENT_UK_015,47904.26187550425,USD,2026-02-26 19:12:30,911:f2d1:2586:aa80:e8fc:e354:e4d6:5432
sdv-id-WMdrAS,ACC_246,ENT_UK_006,15430.287031416738,USD,2026-01-07 09:05:42,38b8:46ab:4c1e:e50d:2042:50d7:b50e:57cd
sdv-id-PiNyvU,ACC_100,ENT_UK_001,1101728.5379480384,USD,2026-01-22 05:12:02,d6b6:6cc3:81ab:1e87:b2ef:fc4a:e45a:312
sdv-id-JHQgZD,ACC_171,ENT_UK_015,6178.371736529745,USD,2026-03-05 20:57:15,6dd5:8ffa:1945:9373:6529:b966:7a4c:360c
sdv-id-JteQNr,ACC_214,ENT_UK_015,270775.9106638987,USD,2026-01-22 11:01:59,b977:70eb:7b0c:fce6:5453:5d5a:ef55:433b
sdv-id-ZPqNuz,ACC_281,ENT_UK_015,210269.90735149657,USD,2026-02-17 10:31:05,cff1:b587:c8b3:e565:cd32:9050:802d:2ece
sdv-id-zyBQVs,ACC_206,ENT_UK_001,1011.4286893458147,USD,2026-03-24 19:26:40,1df3:88fe:5bc2:70be:253a:378d:91fb:a7f5
sdv-id-RlRaQi,ACC_287,ENT_UK_011,1117301.8505638018,USD,2026-03-07 02:10:25,8254:bdd1:fea5:5d4:25c9:e77f:585c:4cdb
sdv-id-FHWdov,ACC_206,ENT_UK_011,808683.6178257173,USD,2026-01-25 11:52:51,59d2:fead:eae:e8c9:1f1a:74e6:b70b:caee
sdv-id-tnCFpN,ACC_185,ENT_UK_012,41090.521556415086,USD,2026-01-31 02:05:15,9463:f4c6:49de:2f4c:8e2a:41dc:3544:8f5c
sdv-id-sobHuy,ACC_154,ENT_UK_007,29145.345241065963,USD,2026-02-05 10:47:14,f458:c964:cca9:9d55:6f2b:6d1b:3155:aa16
sdv-id-CqskFS,ACC_292,ENT_UK_009,443481.9907141095,USD,2026-01-05 22:03:22,bfb1:b64:9ca0:a4ca:51ae:3ab0:df9b:d100
sdv-id-BzGFpr,ACC_216,ENT_UK_008,1036.030485537446,USD,2026-01-22 12:00:02,2c45:91bf:b862:f943:6170:1eda:e64c:33d2
sdv-id-qTTphN,ACC_228,ENT_UK_010,130480.71262834454,USD,2026-02-25 15:46:57,14a7:78f2:3e54:bc3b:d602:2312:4e55:394
sdv-id-BhKpOF,ACC_176,ENT_UK_015,169208.3894904133,USD,2026-03-19 22:19:27,e0a2:c3af:65c1:d225:dc07:4cd8:7f1:9ae
sdv-id-IYhmfn,ACC_117,ENT_UK_006,20988.449459904867,USD,2026-03-16 07:04:08,40d5:2775:bd9e:6cc3:d9b3:ff05:7c1:f5a9
sdv-id-pJLaVH,ACC_239,ENT_UK_017,129711.56234954334,USD,2026-03-04 09:46:14,ddcb:eb5c:6a2d:3a3:f3a7:cb03:301d:c379
sdv-id-qHDBXd,ACC_106,ENT_UK_007,48498.56541885289,USD,2026-02-24 12:28:34,beca:2ed2:c8f:a76b:22a8:502b:e8df:3d27
sdv-id-oDOoqf,ACC_105,ENT_UK_008,355812.032475504,USD,2026-02-25 21:35:51,93fe:5910:19d2:fad6:6f10:977b:583:f34a
sdv-id-byMPPK,ACC_271,ENT_UK_015,55245.90134935592,USD,2026-02-25 03:12:50,9925:6751:2d9d:cf4f:ae7b:6418:2bdd:12fe
sdv-id-PKCtLK,ACC_122,ENT_UK_003,2450.7415713175124,USD,2026-03-15 23:39:39,5db1:b297:3e05:7c7d:f92c:320a:a497:1d7d
sdv-id-LHQEIi,ACC_132,ENT_UK_018,7187.947816882763,USD,2026-01-28 19:25:15,d09:6068:2db7:3ae5:d19b:c269:3376:231b
sdv-id-dsZXzR,ACC_197,ENT_UK_002,107350.9038969069,USD,2026-02-23 13:25:47,dbee:ce6f:e34b:4c51:3be4:6a19:1f3c:bf79
sdv-id-atDbBF,ACC_164,ENT_UK_019,197294.95993112813,USD,2026-02-14 14:00:38,7490:8570:dc6:ebe:46d7:f9f7:669:63e3
sdv-id-hDgHrY,ACC_185,ENT_UK_004,23165.595122278868,USD,2026-02-02 01:41:09,479f:3788:c8a8:f23f:efe9:8b60:c74d:d235
sdv-id-bUKeco,ACC_100,ENT_UK_006,278614.6244087997,USD,2026-03-18 16:10:46,66c8:1ad8:7faa:86d4:1e14:ed1b:4d7b:cb6c
sdv-id-jcVtuh,ACC_273,ENT_UK_005,601168.121711346,USD,2026-03-10 10:32:05,2ae4:6b5:5bbe:6533:c7a2:e0f4:142b:67e5
sdv-id-ycXGMm,ACC_214,ENT_UK_009,1482438.147271862,USD,2026-03-03 03:22:40,77ef:8bf6:8435:6d6e:fa63:3199:8060:6374
sdv-id-hAGrMw,ACC_228,ENT_UK_017,39578.466603684945,USD,2026-01-19 22:48:00,c1a:6649:bc2d:c0fa:a3c1:7da:792c:4dbd
sdv-id-WYItgH,ACC_260,ENT_UK_007,28298.286458902603,USD,2026-01-05 12:28:06,660c:6792:391:c3ad:4bdf:670b:739a:187
sdv-id-EANGGB,ACC_118,ENT_UK_009,471493.9559757353,USD,2026-01-28 05:24:18,42:476c:cea0:b77e:d2ae:a67a:689b:9eef
sdv-id-TOqSvi,ACC_152,ENT_UK_003,112128.91785144374,USD,2026-01-31 02:26:56,e4ff:64cd:41af:b7b4:be23:bcc:301:9a14
sdv-id-rEibth,ACC_239,ENT_UK_008,2529.1366844806257,USD,2026-02-28 17:49:23,cd95:444c:47c1:6d58:5c80:e6dc:9df1:d2f2
sdv-id-WHnJfR,ACC_178,ENT_UK_014,1035.182052862977,USD,2026-02-28 18:57:19,7f60:e57c:4960:e16d:f826:5306:37b0:43eb
sdv-id-QudoCG,ACC_152,ENT_UK_017,97107.9836910815,USD,2026-02-11 16:14:38,5d19:1ab7:3ab7:4563:3be8:f48d:5255:8fe1
sdv-id-dgMCIv,ACC_105,ENT_UK_012,99075.3599169601,USD,2026-01-22 15:49:07,4975:9db1:6418:4508:f3c9:f518:6494:6436
sdv-id-zepEYX,ACC_185,ENT_UK_006,187665.6541381288,USD,2026-01-04 03:25:40,cca8:b13f:aa4:9ac2:e52c:1064:19a8:c31c
sdv-id-xhrBAw,ACC_132,ENT_UK_003,68158.80620517617,USD,2026-02-07 23:41:37,535e:b8f6:f1ba:fc86:69e0:88b9:4ff8:8c49
sdv-id-zHTKhI,ACC_134,ENT_UK_018,700013.5474228468,USD,2026-02-25 00:45:53,2718:cd44:cade:b315:df77:4c21:85a8:4278
sdv-id-KVCUbY,ACC_173,ENT_UK_010,399173.9334952505,USD,2026-02-09 05:14:42,2233:c6c7:842d:dfd:fdd3:a322:1b20:daab
sdv-id-dlYwLf,ACC_239,ENT_UK_006,520764.24392511457,USD,2026-03-05 16:19:28,9601:1294:fd1b:fe12:47b2:28e8:3fcd:53ac
sdv-id-xnDOPr,ACC_274,ENT_UK_009,1002.9634790233127,USD,2026-03-04 16:21:25,3929:962e:35ce:644:694:ca77:b496:b8a8
sdv-id-LjnBTN,ACC_158,ENT_UK_009,2568.897781740932,USD,2026-01-06 22:18:40,75bf:22fb:3e54:a471:5434:63f3:e36e:1ca7
sdv-id-PlhmoK,ACC_166,ENT_UK_001,214106.4030937652,USD,2026-01-29 18:36:49,3e53:464b:7e39:5631:72f9:7717:1572:d603
sdv-id-JUMHfC,ACC_118,ENT_UK_016,344851.1530534752,USD,2026-03-22 17:07:33,6de5:d488:552f:fec9:99e4:6e2d:f9ca:36c0
sdv-id-ZuUNJa,ACC_180,ENT_UK_009,507289.0277732739,USD,2026-03-28 14:38:27,c011:6e13:2eed:9b25:9919:ca9d:92e6:eee
sdv-id-GDQmLD,ACC_176,ENT_UK_004,121879.52515705553,USD,2026-02-04 17:07:06,4abf:ef11:c9bd:c70c:87aa:4fcd:cc06:5976
sdv-id-JhXPaC,ACC_110,ENT_UK_008,110601.67904942794,USD,2026-03-12 17:57:48,9f37:d621:7e9f:ca4d:bcd:d322:c580:5b13
sdv-id-NCsXmQ,ACC_105,ENT_UK_016,802966.3015540296,USD,2026-01-16 13:55:36,a7b3:23c0:411a:fa17:680a:5fef:6678:655
sdv-id-LeTQTY,ACC_166,ENT_UK_014,189567.03668252533,USD,2026-02-14 07:45:48,836c:8da5:17ca:576b:478c:a772:d0:89e7
sdv-id-IWyyhB,ACC_122,ENT_UK_016,1742.303761453846,USD,2026-02-13 17:42:44,c9cc:53e4:4085:ca8f:1a18:9ee0:23b4:e668
sdv-id-PErCHk,ACC_239,ENT_UK_009,2325.2086780445734,USD,2026-02-14 01:44:06,c1e1:b3f6:120e:be29:234c:3216:6f50:196c
sdv-id-NcmAyZ,ACC_253,ENT_UK_008,135251.70567067093,USD,2026-02-28 21:42:03,e259:2337:6305:7cea:e07d:1002:5f6f:1933
sdv-id-Ljmycu,ACC_242,ENT_UK_006,31202.658300700303,USD,2026-02-16 21:20:28,5e92:b303:66e0:8de1:ee24:2eff:8e51:cc4f
sdv-id-VRZmuv,ACC_134,ENT_UK_011,141684.55914443542,USD,2026-01-16 18:55:18,306d:379b:8cc4:64f0:df37:bc4f:49f1:1581
sdv-id-ecWpRZ,ACC_124,ENT_UK_014,220712.83556678583,USD,2026-01-08 16:12:51,aeb7:631c:a071:2f26:821:ddd0:6b05:fc1e
sdv-id-ujXvlT,ACC_260,ENT_UK_017,298342.04294579703,USD,2026-03-10 18:40:30,9016:60f7:7b06:fa26:686a:d9c3:321a:79e7
sdv-id-VyOIyJ,ACC_251,ENT_UK_017,112845.3124824437,USD,2026-03-05 22:28:32,babd:3245:3488:b3e8:b2d1:1a4:5811:d9b3
sdv-id-iLCHVd,ACC_241,ENT_UK_002,381988.48785099754,USD,2026-03-04 11:15:29,ba5e:732e:78bb:a380:58b7:d1ca:f5ba:a6cb
sdv-id-faeqtF,ACC_149,ENT_UK_017,9476.562630928584,USD,2026-02-24 04:24:05,9804:e5d9:e6d5:b6aa:9aac:b40e:267b:7e3e
sdv-id-BlbxiA,ACC_216,ENT_UK_017,2005.9567928203269,USD,2026-03-24 16:10:19,4b51:965d:605d:b96f:d9c1:2191:4149:a2d4
sdv-id-ezPREQ,ACC_284,ENT_UK_010,123222.38342685948,USD,2026-03-23 21:18:07,af5e:9e30:108:599a:f447:2ea:4d0:da17
sdv-id-pXypdP,ACC_103,ENT_UK_018,408040.33506904595,USD,2026-02-19 07:24:00,155d:bd36:7528:f79f:3e67:66e9:86c:7e8b
sdv-id-uLfOnX,ACC_120,ENT_UK_002,212873.04086613515,USD,2026-02-05 01:00:42,2fd:974:c310:b674:35a4:1976:81d3:5d1c
sdv-id-qkSXuN,ACC_122,ENT_UK_013,5892.1785198684565,USD,2026-01-02 23:26:12,ccc:9d00:7b46:26bb:36fa:3192:a2ee:7be8
sdv-id-prAkFv,ACC_206,ENT_UK_007,1456.3075633004703,USD,2026-01-12 11:14:44,bbd3:6461:8081:7949:b8e6:14ec:6e0a:82fb
sdv-id-FsqvMj,ACC_107,ENT_UK_015,33463.52528913464,USD,2026-01-16 04:39:45,af5d:303c:4287:a574:f742:ee7:869f:3229
sdv-id-crGrdQ,ACC_299,ENT_UK_018,100443.5374403379,USD,2026-01-12 14:23:09,48b6:946c:a608:4ae:7dba:e47d:8b7:741
sdv-id-sDeeqB,ACC_155,ENT_UK_011,135933.69003580147,USD,2026-02-14 14:46:20,8b1:475e:6a80:ad37:496e:88f5:56c9:cba8
sdv-id-FvItCU,ACC_181,ENT_UK_008,42107.8750731414,USD,2026-01-11 16:53:41,233c:8a11:2e95:b4d4:355a:e39:caf4:6fc6
sdv-id-yhbkCw,ACC_115,ENT_UK_001,5441.093468924181,USD,2026-03-26 22:40:28,cd42:5253:387d:635e:3ce8:ac77:3642:ada2
sdv-id-cAeIvP,ACC_166,ENT_UK_013,1263392.5550439118,USD,2026-03-11 10:58:56,ac7e:b492:2407:ffdb:be81:aa3e:a185:a5d3
sdv-id-XcRRUs,ACC_140,ENT_UK_019,26232.53968383868,USD,2026-01-13 13:21:43,275c:aa8f:2cb1:5e64:5b5d:fe22:94a9:699d
sdv-id-kzMQkB,ACC_149,ENT_UK_018,21724.421090481737,USD,2026-02-16 05:11:08,11c4:f9:c8c8:619b:2c10:b484:572e:d6b3
sdv-id-nfHdhz,ACC_214,ENT_UK_003,1431203.6941899534,USD,2026-01-06 15:49:47,3e61:d2b8:a8f9:147:1efc:2c9e:9907:73fc
sdv-id-cSyjbP,ACC_166,ENT_UK_013,862692.5631493645,USD,2026-02-20 00:22:39,662a:a877:7f50:99d8:bb1:b6d5:b324:1f48
sdv-id-ISrvFp,ACC_293,ENT_UK_011,405924.3044127725,USD,2026-01-11 07:02:18,3323:a79e:fe89:2b43:3f03:b412:4f82:b781
sdv-id-USVzhl,ACC_268,ENT_UK_004,3015.928393652428,USD,2026-03-15 09:28:05,fb03:5091:7a01:fc67:94f1:8aa0:a4bd:2c1f
sdv-id-WvxJDX,ACC_158,ENT_UK_007,4670.9211099403565,USD,2026-03-29 00:00:00,c3f4:3570:6b36:55e0:c6ae:91c9:d820:2f4f
sdv-id-EvFcFr,ACC_142,ENT_UK_017,966.4865568485524,USD,2026-02-09 11:34:33,fad6:33e9:9dfb:525e:65a7:b5c6:eacd:f085
sdv-id-YKeWEg,ACC_149,ENT_UK_002,1696.210267344312,USD,2026-02-23 22:19:22,31a0:59a8:8121:6fe4:3bc3:71aa:5182:da45
sdv-id-ArDSYW,ACC_220,ENT_UK_014,83941.83057165962,USD,2026-01-13 18:31:06,8534:e1ff:9229:28e:35af:c594:4a50:33b8
sdv-id-EbtCFy,ACC_117,ENT_UK_007,40430.924494744926,USD,2026-03-13 01:05:33,1695:bd36:904e:124e:e7b:da21:f4be:6c64
sdv-id-kGLarx,ACC_187,ENT_UK_009,27721.236625876893,USD,2026-01-07 19:03:58,424c:d7a2:fc7f:d859:fede:5725:50e4:41be
sdv-id-HNSIAK,ACC_149,ENT_UK_019,310898.3166934532,USD,2026-01-27 12:27:19,f6f8:5d5c:f5f4:3be7:e1aa:37f7:96b1:2c36
sdv-id-XezQqZ,ACC_122,ENT_UK_001,4699.207689391115,USD,2026-03-06 20:39:04,2458:5cbb:23ba:5a3c:971e:15c8:ef7b:a4f8
sdv-id-WXCoWU,ACC_251,ENT_UK_004,375531.1973053464,USD,2026-02-13 23:26:30,a5c1:ac66:b1c4:abae:e60f:1b3:b67c:6a5d
sdv-id-eOBuxc,ACC_149,ENT_UK_005,43335.48422446848,USD,2026-01-04 00:51:40,eb31:5fe4:59c6:42f3:ff42:50f3:9c42:5d41
sdv-id-rJCKbT,ACC_142,ENT_UK_013,210777.329487712,USD,2026-02-16 18:14:04,4779:d9aa:9cb7:87d8:2bbf:af8d:96de:807
sdv-id-wOYQPA,ACC_211,ENT_UK_009,5906.057593858076,USD,2026-03-02 15:56:37,be09:3360:c45d:30db:e36a:d6e:38c6:34b9
sdv-id-tIGCvG,ACC_122,ENT_UK_001,7802.9030984627025,USD,2026-03-30 17:48:43,b6d6:faf6:9f1c:c375:3754:c501:5be:35d3
sdv-id-prBOyr,ACC_273,ENT_UK_006,10141.747131869784,USD,2026-01-30 04:28:20,939b:87c0:7fc:90d8:1612:255c:86d3:793a
sdv-id-ncZDHE,ACC_105,ENT_UK_013,5889.782494692422,USD,2026-02-07 05:36:22,6f93:6305:d6ef:53ff:337e:6835:6d0:8111
sdv-id-Yxehls,ACC_185,ENT_UK_009,82788.47150767053,USD,2026-01-15 05:01:36,61e9:9971:c4c9:6835:3077:c514:c37b:f601
sdv-id-wlzTco,ACC_149,ENT_UK_005,104389.18879470084,USD,2026-01-12 09:02:58,d1dc:5d3a:66d7:fbf2:ca3a:1206:67a5:c3d5
sdv-id-ZKiXlk,ACC_115,ENT_UK_002,1441.5882099252517,USD,2026-03-03 16:24:57,44:4d47:53db:ba41:96c0:8a94:f78f:3b21
sdv-id-AHkbQH,ACC_114,ENT_UK_014,14369.643182090816,USD,2026-02-19 00:04:16,dfb4:68e4:9e9:fc0e:ec8d:98b9:b216:a21
sdv-id-rfrqOa,ACC_221,ENT_UK_003,50418.030516062914,USD,2026-01-22 10:33:15,f79a:421f:3383:4eac:5aac:d99c:1ae6:6e9b
sdv-id-qherGD,ACC_134,ENT_UK_015,145897.50256771597,USD,2026-03-31 20:01:17,6677:c1b7:91c7:58ab:d3f4:e0c0:89d1:f387
sdv-id-EniUUY,ACC_101,ENT_UK_018,8524.31065731514,USD,2026-03-30 22:45:13,e3d7:9507:a842:3a8c:2096:209a:2d28:5d80
sdv-id-ZvlZMl,ACC_211,ENT_UK_001,45200.89414876136,USD,2026-03-24 13:08:37,8ae3:25d7:d127:2491:4a00:aa0e:1686:ad6f
sdv-id-suRGJF,ACC_166,ENT_UK_004,416419.24055287783,USD,2026-02-01 05:17:24,fdcb:5df5:6854:ebc5:e173:d86e:ebc9:8453
sdv-id-MpIFUj,ACC_177,ENT_UK_007,970.130152667785,USD,2026-03-28 23:20:30,835f:500a:2210:3b0d:742d:c8c4:92d3:cf2b
sdv-id-winqmt,ACC_211,ENT_UK_014,158413.30833899466,USD,2026-01-04 02:07:02,6741:8d76:7ee5:6655:f94:ce25:2e67:8bb
sdv-id-hJHVNv,ACC_248,ENT_UK_014,993.1508079139531,USD,2026-03-10 10:33:13,8318:9d4f:d875:a02f:233c:79f5:16c8:e18b
sdv-id-VNziMi,ACC_176,ENT_UK_005,721899.3341197362,USD,2026-03-06 06:40:46,567f:4f8f:85f0:f24d:ce1e:8613:e5f2:eb9d
sdv-id-nJycKt,ACC_271,ENT_UK_011,1233.7177350819222,USD,2026-01-25 21:35:58,c4b1:d62f:f23d:91e9:524f:4e2:4c05:79c4
sdv-id-yJHkBW,ACC_176,ENT_UK_017,7304.301042207732,USD,2026-01-02 02:39:01,fe41:ef1a:70ac:4568:8a22:a016:9c0c:dc84
sdv-id-omCzLN,ACC_210,ENT_UK_011,334829.54417379276,USD,2026-03-11 13:11:09,b275:1c82:afb7:aec:fc83:b2d4:126d:3135
sdv-id-hLGuzT,ACC_214,ENT_UK_002,7607.072454128945,USD,2026-02-23 06:35:41,8572:e8fa:7a05:b9da:f77f:2ca2:8497:247d
sdv-id-CevQus,ACC_287,ENT_UK_003,120890.91243849848,USD,2026-03-28 13:58:42,d795:fe59:30c5:db63:aefd:c77b:82db:bbc7
sdv-id-CtsyIH,ACC_263,ENT_UK_005,1761.0499930487165,USD,2026-02-15 15:26:33,33eb:c370:3d28:c4de:5125:b444:d94f:dadd
sdv-id-qqLzpH,ACC_210,ENT_UK_009,31693.282154109445,USD,2026-03-01 19:00:29,4bb2:f6a9:ae8d:db01:5a0c:5586:7e95:231
sdv-id-BqOAhr,ACC_253,ENT_UK_004,138887.9551812396,USD,2026-01-05 18:26:25,90d8:5f98:aa1c:7afa:726:b8e2:8094:d480
sdv-id-FKENtE,ACC_111,ENT_UK_006,952393.7687415284,USD,2026-03-19 11:46:18,7b3c:ebf2:a28f:562e:8a73:ce99:982f:87d5
sdv-id-bwQVMe,ACC_110,ENT_UK_019,1771177.3325940056,USD,2026-01-04 22:38:11,4eb5:7944:80db:4023:5b68:e30d:6266:992e
sdv-id-jANvIR,ACC_140,ENT_UK_017,179472.374634018,USD,2026-02-28 00:27:50,92d6:1ebc:6fcd:1c6c:b22e:68d7:87a8:d600
sdv-id-ktTqxD,ACC_120,ENT_UK_002,251785.3667243609,USD,2026-02-24 19:02:29,2cd6:313d:339e:531d:4c8d:bd36:2a90:57d9
sdv-id-WkCGZJ,ACC_220,ENT_UK_003,15785.60765839262,USD,2026-01-23 20:05:45,b95a:cc2a:a2a5:573b:9983:774f:1c3d:ff02
sdv-id-iAlpGQ,ACC_260,ENT_UK_004,215218.7782512265,USD,2026-02-05 19:03:10,14df:8b35:ed07:b5f6:6e9f:dcbe:9ead:81ff
sdv-id-KQYmoo,ACC_248,ENT_UK_001,120816.08782573718,USD,2026-03-01 07:48:52,7ad:9499:778b:fe6b:1768:1b28:c1ab:d213
sdv-id-dbSCbM,ACC_155,ENT_UK_018,32309.347783240155,USD,2026-02-18 15:02:04,b61e:9f90:d9a7:cd7f:4328:d0f:37ef:3a51
sdv-id-vFbCRG,ACC_286,ENT_UK_007,34776.90721949094,USD,2026-03-29 15:49:14,5939:16db:67af:d624:3798:54c3:8383:ad97
sdv-id-WEMQxr,ACC_116,ENT_UK_015,91768.93924279028,USD,2026-01-15 11:09:27,c228:3821:c7c9:f5e5:b4a1:e04e:1247:b9b1
sdv-id-EbRtEy,ACC_273,ENT_UK_008,128128.6713973502,USD,2026-03-22 05:19:44,3c61:3850:67a0:d82c:1f81:ec3d:9f0c:b6e3
sdv-id-oWqsWB,ACC_242,ENT_UK_018,148193.84571268817,USD,2026-02-13 16:53:59,5715:96c6:950b:c105:5cd6:5822:ae5:c842
sdv-id-PMZInx,ACC_154,ENT_UK_015,75098.62250122188,USD,2026-03-28 20:44:38,a366:79f1:5f79:8155:82dc:d7be:8047:2e72
sdv-id-RkOIYr,ACC_295,ENT_UK_012,10412.194107015484,USD,2026-03-03 03:26:04,5e68:2f6a:33bb:e753:e68a:533:c93b:5c36
sdv-id-VaNKGv,ACC_263,ENT_UK_008,96481.51604130192,USD,2026-03-26 12:11:58,5b43:ae5f:8cb4:61b9:1e98:159a:24b8:373c
sdv-id-zlVlJy,ACC_236,ENT_UK_004,17908.53497821838,USD,2026-01-05 08:35:55,5adb:2790:1c2b:12cc:af02:3489:27ae:8297
sdv-id-SVQJtV,ACC_185,ENT_UK_003,637451.0378785179,USD,2026-03-06 14:58:00,86c8:4f4f:3f5f:8072:60e2:8572:989d:ff43
sdv-id-OUiATh,ACC_222,ENT_UK_014,183377.12188827136,USD,2026-01-01 14:26:22,e769:e93c:ef5d:c06e:53d8:764d:f59a:6d57
sdv-id-ktzdYh,ACC_246,ENT_UK_015,24402.26307797148,USD,2026-02-17 00:21:10,b921:bf98:3d3:2377:bb9c:3c89:f4a7:a186
sdv-id-UfLxSp,ACC_187,ENT_UK_018,51708.25499605409,USD,2026-02-03 11:08:00,1287:258c:c913:1a02:b428:3750:59f2:29ff
sdv-id-KnIoiE,ACC_135,ENT_UK_005,7470.460063935878,USD,2026-03-15 17:35:59,4551:fbef:536b:2cf0:b347:8f8e:8102:44e
sdv-id-yOMryB,ACC_220,ENT_UK_015,7091.142124229832,USD,2026-03-18 15:58:54,7a0b:5b93:2a61:316c:1886:2738:8404:6dd0
sdv-id-kSxkki,ACC_292,ENT_UK_016,19707.64601506991,USD,2026-02-25 23:03:16,2bc0:619c:9fd5:b526:db52:98c0:84d9:157a
sdv-id-hefqfL,ACC_115,ENT_UK_018,110964.12446094192,USD,2026-03-21 12:14:19,9475:32d4:db49:9c8b:4f84:e8c8:2ff9:2b12
