txn_id,account_id,device_id_hash,ip_address,proxy_vpn_flag,login_entropy_score
sdv-id-wICGlf,ACC_190,DEV_HASH_003,70a4:c701:4d66:f490:7f9a:e3b0:904c:abd7,0,0.4328449803948846
sdv-id-TLRPDm,ACC_107,DEV_HASH_032,49dc:fc38:412:1937:42c3:cc9e:f2c5:bcc1,1,0.42965844292396854
sdv-id-FtuMgI,ACC_117,DEV_HASH_027,f086:a6d6:fc93:5871:e75c:944a:ffb7:974d,0,0.06952230105296388
sdv-id-gdSfRj,ACC_212,DEV_HASH_011,d860:fbc1:1262:a7b9:3fff:6080:e390:486d,0,0.25890063912222133
sdv-id-iAGIqD,ACC_105,DEV_HASH_002,b036:f992:af64:8463:5d38:25e4:cdb2:4b36,0,0.18353156626511216
sdv-id-fzyomy,ACC_198,DEV_HASH_005,1ed:1d9e:8d8e:e3a0:e77d:cca3:1f3b:888b,0,0.805553383275906
sdv-id-EXNFZH,ACC_162,DEV_HASH_033,400d:aee8:4237:8d52:1a88:379a:13c0:4e0f,0,0.5145472208012363
sdv-id-VMpcRV,ACC_143,DEV_HASH_003,22d2:33fd:301e:dff1:b88d:753f:b857:2e14,1,0.7162120577666036
sdv-id-sysnPq,ACC_109,DEV_HASH_007,bb1a:c86d:aa61:adda:7c04:db6f:3aca:2604,0,0.0693068960096852
sdv-id-uwWXtk,ACC_202,DEV_HASH_016,4c35:c242:ea9e:ebb7:f989:d65b:d268:86b8,0,0.30491557107403255
sdv-id-cNgzPi,ACC_114,DEV_HASH_038,f204:7d68:b4af:e40e:c14a:38ef:797c:7ecf,0,0.23756800891817442
sdv-id-hErsIJ,ACC_231,DEV_HASH_010,683d:3fb7:d521:f213:8217:3bad:3203:e20d,1,0.7612115246747901
sdv-id-eUwvTd,ACC_246,DEV_HASH_034,eb29:8962:6b2c:45f4:3606:fcf5:35b1:7334,0,0.1956161585953036
sdv-id-FTjOCi,ACC_112,DEV_HASH_047,e720:7db8:1237:e6f0:bcfd:d7fc:9639:e77b,0,0.16363079138610592
sdv-id-KshBcs,ACC_179,DEV_HASH_031,5dbc:6c28:c2c1:3ae5:7974:808f:891f:a107,0,0.17180240979674724
sdv-id-rKdjoP,ACC_274,DEV_HASH_013,4f47:ad86:e616:f5ab:6f3a:756f:b428:2441,0,0.11305674061008916
sdv-id-CwNdBM,ACC_223,DEV_HASH_001,9813:8045:f2a9:fe58:e22c:78a:28cd:4798,0,0.013992804800115909
sdv-id-iFMlau,ACC_144,DEV_HASH_023,a5f5:203f:7cde:d1b0:8894:800b:7849:c36b,0,0.652418580713777
sdv-id-WEzyzD,ACC_179,DEV_HASH_041,3add:2940:555d:b616:94fa:c9c4:7b31:ff12,0,0.16842644188710004
sdv-id-NpclZA,ACC_167,DEV_HASH_027,5978:d20c:3886:50be:2833:30ca:9bbf:efbb,0,0.24215768453357403
sdv-id-RHezOj,ACC_111,DEV_HASH_023,7c2:a108:8e07:e2c9:d3eb:697d:ed96:bf85,0,0.18275535249221053
sdv-id-csmVRT,ACC_256,DEV_HASH_008,350b:6228:2607:ad4:dfa7:bf7e:263:1277,0,0.35773240217312124
sdv-id-rbCalM,ACC_142,DEV_HASH_046,58f4:560b:feb:5211:e94d:6728:d048:56ab,0,0.044123026469158534
sdv-id-OSgcOw,ACC_187,DEV_HASH_011,4bba:e33d:6dd3:2aa4:ff8a:6ba:cf31:52e7,0,0.49304428914377685
sdv-id-EJInaI,ACC_292,DEV_HASH_018,ef45:3ec4:6644:191:e83:300e:38f4:524d,1,0.604130960255409
sdv-id-nDMLlH,ACC_114,DEV_HASH_012,e88b:c0c1:1c94:44b5:2cdd:be75:df2c:15eb,0,0.09337422393718259
sdv-id-nLDZTN,ACC_120,DEV_HASH_036,9c46:1708:5fc7:44e8:abe3:5b92:a1ca:1d92,0,0.15263594405524694
sdv-id-vBwOmH,ACC_116,DEV_HASH_033,2e54:e19c:9034:7227:bb2d:6a0c:a501:4385,0,0.03801582078494459
sdv-id-mIRgyr,ACC_286,DEV_HASH_049,b5bb:9738:6cc5:7fa7:f605:3a15:2d3c:47dd,1,0.2856740987750311
sdv-id-HXzPQD,ACC_216,DEV_HASH_004,e239:767d:c9bf:d442:4cc6:1882:5eb4:60b0,0,0.2357951930085543
sdv-id-IgBgkO,ACC_224,DEV_HASH_028,d572:9394:5732:e270:b92e:352a:6b77:6b07,0,0.3925372807363432
sdv-id-YYPOTy,ACC_208,DEV_HASH_031,7f8b:c7db:f940:1348:b71e:5664:5ba8:d5f1,0,0.05672426391174079
sdv-id-sVLBTJ,ACC_192,DEV_HASH_046,44c0:e3ee:727:9c97:9830:1b6a:1a01:23a0,0,0.02948451432573243
sdv-id-rwYHrG,ACC_282,DEV_HASH_017,2bac:4e86:44df:2de9:24c7:85b1:87bc:f202,0,0.4279070320503287
sdv-id-agxjXs,ACC_211,DEV_HASH_010,a9d2:63ea:282e:540f:e756:ec9a:1148:b62,0,0.042373255717035194
sdv-id-EzWnfk,ACC_103,DEV_HASH_030,9bc9:5f1:258d:92f6:fe73:105e:8255:88e3,0,0.13007441352845212
sdv-id-Uamzks,ACC_236,DEV_HASH_014,2c2c:cac3:c8a4:99a9:299:b8ef:4351:2ca2,1,0.3505937469990015
sdv-id-SXHMXC,ACC_121,DEV_HASH_034,f675:6e4a:d43e:8a8d:2a8b:1d21:e4e9:8b3a,1,0.08606602387497339
sdv-id-HQVvsH,ACC_207,DEV_HASH_013,e162:3022:a40a:2eef:5263:4abf:7284:bae8,0,0.07523719574924922
sdv-id-nEwxRf,ACC_208,DEV_HASH_044,18cd:fed:c807:27ec:68cd:ca97:d198:5b8a,0,0.45127760895725777
sdv-id-QYPTnj,ACC_201,DEV_HASH_018,83ae:5a47:6457:bc34:cfb8:c9bf:7d52:fcd2,0,0.1262485666496284
sdv-id-HhxPuO,ACC_102,DEV_HASH_030,484:3d2d:2b2f:c249:e59:625a:82f2:4f09,0,0.21095477641885252
sdv-id-hyDqHB,ACC_132,DEV_HASH_029,e926:b0e1:b87:6bb7:633:65b4:e53f:88e1,0,0.29767427196692503
sdv-id-FznESm,ACC_230,DEV_HASH_002,137:f3bf:5601:a10c:404c:c4da:7297:5dc,0,0.23519519440978814
sdv-id-UJbEod,ACC_294,DEV_HASH_036,3fb2:2f20:85c9:589:744f:21ba:2c07:192f,0,0.2700165075985273
sdv-id-ICQMPy,ACC_170,DEV_HASH_048,70db:877a:bf7a:787:e985:51a6:f8d7:409c,0,0.17411032949390257
sdv-id-eyEPxV,ACC_145,DEV_HASH_024,40b9:855:cc17:7a9:a0cb:f1ea:e6bd:381a,0,0.05231482251599669
sdv-id-mrexGa,ACC_295,DEV_HASH_049,ef49:54e8:b1e1:9c3e:cbc7:988a:c051:20d3,0,0.11604470538423317
sdv-id-ROWWcR,ACC_228,DEV_HASH_023,52fd:7050:c4e9:8a5:1e40:360:1dc6:75de,0,0.21016282227693986
sdv-id-tiXpxk,ACC_228,DEV_HASH_020,13e:4077:e780:7ee8:354b:d407:637f:e978,0,0.2707716944185152
sdv-id-MqXkYD,ACC_135,DEV_HASH_014,4b6a:de3c:d9c0:fec1:179e:e896:1144:ee67,0,0.2526985039261843
sdv-id-enSwwa,ACC_142,DEV_HASH_023,b590:6787:81f5:5238:b489:c4b1:9170:dd67,0,0.28029013316586904
sdv-id-nyibzK,ACC_122,DEV_HASH_046,6d63:9d1a:8c19:afb7:a8d6:3868:9f40:2acb,1,0.22954406682298265
sdv-id-Jntihv,ACC_110,DEV_HASH_002,b84c:6dac:14ac:8f3a:e461:f9c2:f9e:7d49,0,0.11842209086028826
sdv-id-qfxzhw,ACC_191,DEV_HASH_038,d7aa:1a86:9a2a:bc0e:31f3:f00a:9571:185d,1,0.30269443307787874
sdv-id-CXZwyV,ACC_266,DEV_HASH_049,84b2:3126:b1fc:13ff:f83:7f02:32f3:5bb0,0,0.11737283998011555
sdv-id-zvljUB,ACC_149,DEV_HASH_002,c22f:fb33:5409:f649:9011:3e80:76cb:4b40,0,0.3765499503956234
sdv-id-mvedFk,ACC_208,DEV_HASH_001,b374:96f2:dffc:ef:be12:3e80:a3a1:77fb,0,0.07271548120837001
sdv-id-XqMbFI,ACC_261,DEV_HASH_037,a3e4:9c31:4964:e6a:1c3f:1965:8296:f110,1,0.40768371721950686
sdv-id-wvanbY,ACC_181,DEV_HASH_037,ec1a:80ea:c341:cdd4:b4c0:c56b:5218:5b87,0,0.014599583448014201
sdv-id-MLnmLW,ACC_189,DEV_HASH_026,785e:a311:6ec3:e335:44b0:5e3d:d868:a040,0,0.14962793373552935
sdv-id-lNhGVx,ACC_140,DEV_HASH_012,3266:d516:b4c2:49e5:737f:6959:b255:e13e,0,0.017814792480077713
sdv-id-MgUXNa,ACC_272,DEV_HASH_002,5238:edb4:120b:a556:9a9:e07:2abb:3857,0,0.5506621485137356
sdv-id-TKEkIb,ACC_199,DEV_HASH_002,5279:f587:fe0c:7d77:17e3:ef8a:5cee:a9cf,0,0.019613492962490674
sdv-id-oyXbmf,ACC_167,DEV_HASH_031,abbc:30e1:ea8e:f2f6:1e3d:f792:f349:e7c2,0,0.2672577490016042
sdv-id-ubkrIe,ACC_218,DEV_HASH_014,679:6882:d2b:bc18:42b1:15fb:cfa:43d5,0,0.3374884889664746
sdv-id-TUKXhe,ACC_236,DEV_HASH_033,7f59:4027:e10b:ae18:b8f5:ba3d:f8da:7b05,0,0.2571931791629328
sdv-id-gaZzel,ACC_298,DEV_HASH_002,68a8:1f45:b476:7e9a:cda3:72f6:fbb0:7fc,0,0.1598159278123505
sdv-id-kmPnaL,ACC_121,DEV_HASH_024,ce57:53c2:ec00:c74e:ef2c:7d67:d776:2292,0,0.2780581821404429
sdv-id-PmpIgU,ACC_192,DEV_HASH_011,6229:da56:b370:c175:fc7f:f413:e979:a0c3,0,0.17147700432766427
sdv-id-SrwPZz,ACC_171,DEV_HASH_041,bb87:6b9d:496c:943d:9c50:e9e4:2f50:9586,0,0.17030946805902086
sdv-id-QBzrtG,ACC_284,DEV_HASH_002,de36:c7e:a6b:fdc8:49b4:5fe9:aa8c:74c5,0,0.10771053141938991
sdv-id-iaoenO,ACC_103,DEV_HASH_032,40de:a773:9914:5ded:5e70:d7c7:ba7:ad7e,0,0.2748360642700949
sdv-id-rmWeju,ACC_203,DEV_HASH_018,5965:bc3c:171e:8d5b:6bec:b821:6596:d8fe,0,0.35761244589868785
sdv-id-dHOQYF,ACC_264,DEV_HASH_003,c963:89:96dd:919b:43a6:5857:2545:c4d7,0,0.5491728183866748
sdv-id-QbPbnX,ACC_112,DEV_HASH_017,7503:bd1e:e228:9617:62c1:953:21a6:fd67,0,0.05086983418728635
sdv-id-HeXTlk,ACC_224,DEV_HASH_009,f138:d519:1520:941e:93cb:2a5e:dd89:3599,0,0.34756080055202354
sdv-id-MvtNjc,ACC_140,DEV_HASH_030,cb1a:1537:195f:e0e9:6507:3f71:f6b7:bc6a,0,0.09093224709889505
sdv-id-jPsfrR,ACC_274,DEV_HASH_021,1396:34e4:52f9:ee24:44ee:b47a:61f0:aa0a,0,0.10169822842137799
sdv-id-mTsOLL,ACC_274,DEV_HASH_044,94d7:4956:7fc1:ec6f:ba93:339d:1f82:f7d3,0,0.18996694554739552
sdv-id-MlWOsK,ACC_160,DEV_HASH_005,8c6:5e29:ed32:919c:61ad:6ea:a3ac:3e2e,0,0.23626093708045753
sdv-id-OqFqGV,ACC_172,DEV_HASH_020,9b5e:fe6b:8f02:b8d:b894:e079:2a5f:b3af,0,0.3236994453611795
sdv-id-ahybGY,ACC_278,DEV_HASH_041,588e:9b27:2523:bed9:d187:bf3f:e067:4b43,0,0.18769662614614285
sdv-id-eaCqvs,ACC_278,DEV_HASH_022,12aa:e2f4:cde4:ed6f:2197:14aa:9a3d:f2af,0,0.4165418666434624
sdv-id-VlKzPQ,ACC_101,DEV_HASH_036,3839:2414:8738:b3e6:f173:484b:c8be:88d2,0,0.44037617650794003
sdv-id-ktkAKp,ACC_256,DEV_HASH_047,7b49:20ca:a5aa:9db2:b0e4:dbcf:b763:6b08,1,0.8097013960025125
sdv-id-wLdlFD,ACC_256,DEV_HASH_007,75e9:65c0:dbf8:3bf8:f1f0:b985:16a0:cb7e,0,0.12261219575672438
sdv-id-kRFTbI,ACC_281,DEV_HASH_048,f1e4:f680:4472:6435:4538:5b30:761b:92b3,0,0.3297401251810037
sdv-id-VopTqs,ACC_265,DEV_HASH_025,7530:cd14:a8b7:31f3:bc7a:e905:12c1:ba4f,1,0.45664529690875705
sdv-id-RlEfTE,ACC_239,DEV_HASH_011,466a:e1b4:ec84:7101:c31c:89df:1d35:c4d6,0,0.5223552592970853
sdv-id-rBsLqx,ACC_141,DEV_HASH_040,a764:c72:f830:7fcc:5969:a001:4920:6116,0,0.5267696831805451
sdv-id-kOkDmb,ACC_185,DEV_HASH_034,b96d:b263:50d5:2744:a5a:41de:16e2:465,0,0.07608532307740407
sdv-id-AbnivT,ACC_186,DEV_HASH_018,5d17:d8b9:9d8c:6a7d:7236:4532:af8f:f373,0,0.08979881743794116
sdv-id-uKBWtu,ACC_280,DEV_HASH_026,98fc:2021:fe3f:7e90:8e99:9100:d90d:eddd,0,0.20583408191598912
sdv-id-jwFTnE,ACC_145,DEV_HASH_017,b805:a31f:786f:794b:f3a9:f198:b0f5:ce79,0,0.36797750072790947
sdv-id-vspRdH,ACC_278,DEV_HASH_030,408b:ec12:a066:b239:bf13:4725:9d8d:d2b9,0,0.2695755370646463
sdv-id-lGixvD,ACC_122,DEV_HASH_003,41c9:e7ad:241c:6d2e:b73d:b5f2:8bad:d6c,0,0.19035746560949993
sdv-id-qwHBoh,ACC_135,DEV_HASH_016,a09c:9d34:2a5:9fc0:ac21:e1b6:c18e:32aa,0,0.0763033418478527
sdv-id-mYKoDY,ACC_100,DEV_HASH_014,baae:f770:c19e:662c:ae59:279b:4872:6e3,0,0.20099352268520154
sdv-id-WNbVYY,ACC_127,DEV_HASH_025,c754:4fc4:2242:6bd9:33b:474b:236d:312c,0,0.01671902116991406
sdv-id-QynEvR,ACC_262,DEV_HASH_002,27fd:9748:5355:91f1:89de:6cc7:918f:355a,0,0.27669633972141655
sdv-id-vyKprH,ACC_258,DEV_HASH_022,274f:6cf2:8841:57bd:1aaa:c2b0:9f91:b04a,0,0.3444247484016057
sdv-id-lkyNqt,ACC_280,DEV_HASH_005,1e93:61fc:4e51:cbb1:3868:8092:171a:c12b,0,0.07535469585406163
sdv-id-GKpefC,ACC_165,DEV_HASH_028,7e9f:256f:ab37:fa34:57f:56f:e142:75b,0,0.14903684612479579
sdv-id-FIWvCN,ACC_244,DEV_HASH_031,a102:4f1c:f1c:9ddb:f839:5b40:e0f4:1fb0,0,0.18763662186343505
sdv-id-qYQoNe,ACC_117,DEV_HASH_035,475d:469d:6afc:241d:4243:642a:4c38:81d0,0,0.5939730149438479
sdv-id-ZXhapN,ACC_225,DEV_HASH_030,57ea:943f:ad9c:1b0b:ce25:3eb1:3b55:4945,0,0.24288560339799156
sdv-id-TDrzUj,ACC_136,DEV_HASH_044,ab2a:fee2:6e59:57cb:941d:978c:99e4:4080,0,0.8021248892879316
sdv-id-GtsIrs,ACC_171,DEV_HASH_006,7f67:6232:b72d:c499:f27c:d07d:d40a:2e5c,1,0.37846740146891883
sdv-id-WONqDO,ACC_131,DEV_HASH_005,2b79:3a1d:cddc:daf4:5f63:daa2:d421:12d8,0,0.15031607912999478
sdv-id-bMfmki,ACC_135,DEV_HASH_003,7eea:85a0:1b4a:9d51:b310:119:37a7:7d2d,0,0.213855086066989
sdv-id-oCzwem,ACC_275,DEV_HASH_030,4ed:f26d:540c:bd88:3e76:763:ce1f:5ff,0,0.08622917117870793
sdv-id-dExyGH,ACC_235,DEV_HASH_001,11b3:3608:8765:5bf:ba25:29ea:94d5:9b63,0,0.3293131336412549
sdv-id-KZBVuy,ACC_117,DEV_HASH_048,6c35:fb38:7013:f040:50b3:77fc:fae1:296a,0,0.2184515856968529
sdv-id-EgMLgB,ACC_132,DEV_HASH_034,2594:bf7d:f419:a9bd:991a:f6ae:c4c0:421a,1,0.09830893437796151
sdv-id-fpTUNN,ACC_220,DEV_HASH_030,35e9:fb9f:8419:11da:d35a:1ee1:2ac6:d0f1,0,0.32048225355163434
sdv-id-VhDvgK,ACC_149,DEV_HASH_035,dff9:6ec1:1e91:2bab:9476:b061:8098:de26,0,0.3113206498473491
sdv-id-OTzsNg,ACC_103,DEV_HASH_002,b6fc:5b37:ec09:4cb4:aacf:ab0b:8490:5c6,0,0.029355174755938164
sdv-id-moOgqh,ACC_129,DEV_HASH_012,92d0:1cc4:70db:caa5:3ad7:f325:e42c:50a9,0,0.44896167083827376
sdv-id-IPdZgs,ACC_106,DEV_HASH_017,9778:b987:3431:6608:bf63:bf90:b247:9ce6,0,0.11356470696069274
sdv-id-WbaGfp,ACC_196,DEV_HASH_012,f3a3:9d6b:df:9946:c8e8:8807:eb30:f2cb,0,0.19175207992748636
sdv-id-tRRnyd,ACC_277,DEV_HASH_042,1000:2f12:d222:819c:3006:3f2:c987:a946,0,0.5265439112657918
sdv-id-ywprEw,ACC_122,DEV_HASH_036,fa9b:b0ae:3889:ccd7:9742:b69:139c:de64,0,0.4047929419730872
sdv-id-OwtqoX,ACC_207,DEV_HASH_040,ba98:27e5:efef:3639:97a2:cfd8:e8c4:b511,0,0.28729099238526395
sdv-id-zNdSSm,ACC_118,DEV_HASH_004,d0fb:e5b2:ed7d:eb69:e5aa:35b7:fc0d:b220,0,0.40053583604861276
sdv-id-AHWgqE,ACC_297,DEV_HASH_034,bedc:ce3e:d917:8628:e0bb:fbc8:68d3:f602,0,0.3934094584557371
sdv-id-WSypXQ,ACC_285,DEV_HASH_027,ede6:44fe:4712:21a:8ed1:c0d2:7ffd:f392,0,0.04660212895032155
sdv-id-bWmloL,ACC_136,DEV_HASH_005,e14d:b698:54ed:b4e9:bead:54eb:46d0:1701,1,0.10104757801472836
sdv-id-EsBRNe,ACC_270,DEV_HASH_046,e0ff:da12:f465:4c98:d2c6:1d0b:d17f:202b,0,0.31431213767049704
sdv-id-akATVX,ACC_115,DEV_HASH_045,1a6b:80cd:f06a:6d47:6640:6b9f:8c0b:57,0,0.42765986402095135
sdv-id-NJAchh,ACC_298,DEV_HASH_045,3fb4:4036:8c2b:707e:4b6a:b4eb:763:cb5f,0,0.23837560404918018
sdv-id-OVgEMD,ACC_132,DEV_HASH_014,d128:3f21:732b:fca5:4d89:7322:8eb8:ee87,0,0.2554075143991757
sdv-id-idIlqt,ACC_262,DEV_HASH_046,ba69:3f8c:6aac:58cc:9e46:16e7:23b5:bd72,0,0.3262240332539191
sdv-id-ptRfNI,ACC_122,DEV_HASH_015,71c1:43f7:2acf:912b:1f36:84d4:3714:6cf,0,0.14248844317500234
sdv-id-xqlmjU,ACC_240,DEV_HASH_009,27ab:260c:dde2:3a9c:2343:f114:ac0c:5ca6,0,0.6842975210952846
sdv-id-zJPElj,ACC_257,DEV_HASH_047,7947:2e31:f27:d6df:23f7:7a5d:2051:98a9,0,0.04170207626672354
sdv-id-shreHU,ACC_182,DEV_HASH_035,85c1:48c7:40c1:3d41:ec6b:fde5:d97f:b111,0,0.25469892549490813
sdv-id-DUFBkU,ACC_132,DEV_HASH_046,fde4:289a:50f0:e650:583e:9983:de14:8c70,0,0.048168072668386054
sdv-id-cKqHcA,ACC_117,DEV_HASH_023,a501:1af4:ffa8:d1e:65d0:7382:f4e8:2c9c,0,0.03608448949564249
sdv-id-IzQAui,ACC_259,DEV_HASH_005,aa30:2cc8:8ca3:caa3:6b7e:9380:2a5:6ca1,0,0.09759046894537213
sdv-id-TeibuY,ACC_116,DEV_HASH_046,8cde:3f98:f837:58c0:9724:29e0:c5a5:6b2e,0,0.3136390928311598
sdv-id-jySBIv,ACC_211,DEV_HASH_038,a899:f6d4:be19:b0c:47e0:f10a:53c8:fa40,0,0.1387462870010224
sdv-id-oeWcJc,ACC_148,DEV_HASH_017,d36f:8375:e55f:ce00:903a:9808:b903:7332,0,0.16188990762943378
sdv-id-gIUSFR,ACC_197,DEV_HASH_001,96fa:456b:87fb:9926:9bf2:5f64:f46:40fb,0,0.8218858957348678
sdv-id-LoIXIG,ACC_231,DEV_HASH_048,775:7f18:512a:6971:873d:7fb3:f13d:280f,0,0.08729464808718815
sdv-id-yxGMgl,ACC_239,DEV_HASH_043,b165:54e6:5450:3d8:80f3:4a2:15c2:118f,0,0.03168636946415135
sdv-id-eDZoQM,ACC_137,DEV_HASH_039,38e3:7b9f:205:dd92:fac1:e888:7892:a09f,0,0.31249501666670154
sdv-id-MzPrCf,ACC_191,DEV_HASH_005,f67e:ea5f:aa90:af6a:8f67:c454:e62:a94d,0,0.08666345258273564
sdv-id-qnLmMN,ACC_288,DEV_HASH_015,ba56:bf3e:1967:1175:4012:5210:259:fad6,0,0.32646971969149663
sdv-id-HqIQfw,ACC_296,DEV_HASH_034,81a1:9d96:6dce:c32e:5106:a6d8:6b75:ea11,0,0.053020058460404904
sdv-id-zYMWwp,ACC_140,DEV_HASH_047,3822:a068:1737:bbb0:9232:16e6:e1a7:244b,0,0.15209589544065027
sdv-id-IxicYY,ACC_229,DEV_HASH_039,a3f4:2bc7:db16:3582:3650:81a3:910f:56bd,0,0.22916040080269298
sdv-id-GQIMcK,ACC_138,DEV_HASH_009,6712:42ab:4776:2f7b:7e31:ef22:6c41:de06,0,0.1380700548330498
sdv-id-Htoxdd,ACC_109,DEV_HASH_016,71c4:ae2f:2ae0:c350:fa4e:26e8:176d:1008,0,0.24618627353902722
sdv-id-gnBLuU,ACC_149,DEV_HASH_004,f883:eb19:633e:6e1:ec39:b981:1d9f:e7f,0,0.07212057487387527
sdv-id-KhnaNH,ACC_142,DEV_HASH_004,fbc7:e4ad:9067:1b42:30b7:63f5:8a7a:48da,0,0.28413309686104155
sdv-id-CeZZEJ,ACC_183,DEV_HASH_044,cf56:2b9d:74a3:93e4:cef6:a61a:e854:33f5,0,0.024351963216160104
sdv-id-LxpmYy,ACC_281,DEV_HASH_014,bad8:4548:beef:22a2:968a:8060:1683:590e,0,0.21288481341794807
sdv-id-chdLdk,ACC_163,DEV_HASH_002,adea:d793:bb54:ce06:fa12:588b:7ac4:3cb2,0,0.30102031836042303
sdv-id-ULmMre,ACC_232,DEV_HASH_025,e9d2:f89b:8cbd:77db:79d8:ff84:23aa:84e8,0,0.192728498238922
sdv-id-xntElB,ACC_148,DEV_HASH_022,c4da:a059:8651:3453:2f4c:353f:f4ca:2915,0,0.29001524858416894
sdv-id-IdEKCy,ACC_208,DEV_HASH_009,19af:ac0a:8fd7:931b:8603:cf3e:6ba2:f827,0,0.1962484761838077
sdv-id-ZwsJSW,ACC_125,DEV_HASH_004,f2e6:db69:a8e:4715:c8bf:42ec:58c4:c39c,0,0.026039446277075058
sdv-id-XucQTL,ACC_171,DEV_HASH_026,f5e9:b711:ce86:ac9:62c9:e9ed:656c:dcac,1,0.23073229324731848
sdv-id-QyXbNc,ACC_102,DEV_HASH_048,9dc1:b8f6:7f77:b060:bd9e:2553:4ee1:2f8a,0,0.355034234611352
sdv-id-zARhtf,ACC_100,DEV_HASH_045,f5bb:ef6:5d8b:26a7:f5de:f8ae:6a19:db30,0,0.415779858116824
sdv-id-ScOoOq,ACC_193,DEV_HASH_029,dca2:64a3:b843:6667:a328:4c9c:c3ee:195,0,0.5749995657289845
sdv-id-kEFfvD,ACC_246,DEV_HASH_033,ba4e:668e:4e57:a21a:3429:d4ae:d789:fdea,0,0.03139016508888739
sdv-id-PIxCCQ,ACC_234,DEV_HASH_040,d1dc:761b:74fe:8af4:d0d5:dee2:2847:d25d,0,0.7393052143006842
sdv-id-FdUNJr,ACC_127,DEV_HASH_004,11c6:8203:3e37:3d1:e04c:543:8ecf:3cf8,1,0.7540545903199615
sdv-id-eFItJc,ACC_250,DEV_HASH_047,b486:2a6e:f6a8:91fc:f4f3:b45c:a047:106f,0,0.26699243203173884
sdv-id-oUSBPh,ACC_176,DEV_HASH_011,8bd2:16a1:ec5f:b2ad:6e76:35f9:632d:d770,0,0.3135536152932003
sdv-id-hvjFWe,ACC_191,DEV_HASH_047,aa05:9334:c3c7:f03d:8996:1a0a:7099:bc58,0,0.35508670176171203
sdv-id-PXaukS,ACC_174,DEV_HASH_045,64d2:6df0:f541:b04e:f22d:7608:a0d2:10d7,0,0.19148470017467956
sdv-id-cyMgnE,ACC_206,DEV_HASH_034,afd3:26b5:f268:5160:f59f:eb32:762d:f70c,0,0.1484602985846302
sdv-id-msvAyX,ACC_176,DEV_HASH_039,258b:162c:888f:b9b3:17f0:2caa:c7fa:9504,0,0.2500216956655382
sdv-id-hTTTIf,ACC_140,DEV_HASH_003,d977:bba4:d50d:c566:b82:d941:59e2:9c25,0,0.07072858134993777
sdv-id-CIwBQf,ACC_107,DEV_HASH_018,8:7370:636b:8325:42d6:a868:31a4:571f,0,0.11411797679713837
sdv-id-VuGQCY,ACC_216,DEV_HASH_036,75db:cae9:7b8:d22e:50b8:8447:68b7:e667,0,0.2413750986244667
sdv-id-UBESBO,ACC_258,DEV_HASH_038,7aa8:a3b2:b992:8c45:aedc:5ab:ca59:7443,0,0.06633613577785098
sdv-id-GDlnHJ,ACC_222,DEV_HASH_027,5a9b:8295:7e2f:f102:4ecf:1272:6d4a:21fb,0,0.3936084881474241
sdv-id-KuuiWe,ACC_179,DEV_HASH_025,5a86:9867:99fb:c70a:7e84:5f17:42bc:b612,0,0.08548784827298617
sdv-id-vvNGjW,ACC_119,DEV_HASH_029,56d9:88b0:2863:d7dd:9670:583e:d4ca:362f,1,0.45844732623384254
sdv-id-JpLJlG,ACC_189,DEV_HASH_046,9028:2076:8979:ddd4:9f50:17a0:66f0:bdf0,0,0.09251633204909859
sdv-id-MnKGZl,ACC_219,DEV_HASH_001,b8bf:b1dc:46e8:8293:39e2:3862:3282:b16b,0,0.07158300129303063
sdv-id-gxFdiH,ACC_225,DEV_HASH_017,895c:cd6f:640a:95df:f284:4240:ae84:be8b,0,0.09573358462748166
sdv-id-VVTYqw,ACC_211,DEV_HASH_037,6544:3d2:314a:e961:ae9:9071:6e8a:e9d4,0,0.16389981224949798
sdv-id-PLnihZ,ACC_272,DEV_HASH_045,adb0:3cd5:50df:9bb0:4e8d:125c:fa46:cc73,1,0.3288782938600852
sdv-id-RTiCfl,ACC_171,DEV_HASH_043,e7a:86b7:6205:5f05:e7c8:97fc:2082:f91,0,0.039012411287075305
sdv-id-btIAno,ACC_129,DEV_HASH_013,88b6:62bf:8921:fd61:71a3:20aa:cca7:c45e,0,0.3705739751087432
sdv-id-qWsLXx,ACC_153,DEV_HASH_009,fd41:814e:ed50:f0d5:54d4:75e7:f8bb:53df,0,0.23798363939031636
sdv-id-UsjheT,ACC_283,DEV_HASH_003,d2be:27a9:d017:eaa2:c3b4:60cb:b9d8:1015,1,0.36872709574314816
sdv-id-GWhMYH,ACC_168,DEV_HASH_032,49bc:9968:bbc6:db3c:5767:f510:5c06:7ccd,0,0.06159573311056937
sdv-id-SXhTVW,ACC_234,DEV_HASH_002,1df1:aa4:7d11:5f91:1204:16b2:b749:d524,0,0.02134001195772847
sdv-id-NrIiYs,ACC_104,DEV_HASH_004,bc07:7051:559b:1a38:ff54:9710:70d4:352b,0,0.0188385550990562
sdv-id-ZhzVmN,ACC_222,DEV_HASH_037,4c5:7d7a:be87:3833:270a:e881:7830:40a2,0,0.07903270011238639
sdv-id-VPWMUI,ACC_240,DEV_HASH_032,bd6b:f87:2044:1a03:8538:7216:2503:3c81,0,0.3905980054227564
sdv-id-Ljrncc,ACC_283,DEV_HASH_028,a119:a2ea:3b00:d820:ab6a:88d7:1de6:3f01,0,0.14225175120041186
